,eGRID2016 Generator file sequence number,Plant state abbreviation,Plant name,DOE/EIA ORIS plant or facility code,Generator ID,Number of associated boilers,Generator status,Generator prime mover type,Generator primary fuel,Generator nameplate capacity (MW),Generator capacity factor,Generator annual net generation (MWh),Generator ozone season net generation (MWh),Generation data source,Generator year on-line,Generator planned or actual retirement year,area,utility,latitude,longitude,state,NGCC,NGCT,Coal,Oil,Wind,SolarPV,SolarCSP,Hydro,Nuclear,Other
281,5111,CO,Spring Canyon Expansion Wind Energy Ctr,58769,SCIII,0,OP,WT,WND,28.6,0.471,118103.837,38591.725,Distributed from 923 Generation And Fuel,2014,,PSCO,Public Service Co of Colorado,40.964167,-103.077222,Colorado,0.0,0.0,0.0,0.0,28.6,0.0,0.0,0.0,0.0,0.0
282,5116,CO,SR Jenkins Ft Lupton,60023,FTLUP,0,OP,PV,SUN,13,0.177,20184,11585,Distributed from 923 Generation And Fuel,2016,,WACM,"United Power, Inc",40.081444,-104.746661,Colorado,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
283,5118,CO,SR Mavericks,60283,MVRKS,0,OP,PV,SUN,6.5,0.007,385,0,Distributed from 923 Generation And Fuel,2016,,WACM,"United Power, Inc",40.23,-105.03,Colorado,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0
284,5119,CO,SR Skylark B,60497,SKY B,0,OP,PV,SUN,2,0.048,842,254,Distributed from 923 Generation And Fuel,2016,,WACM,"Poudre Valley R  E  A, Inc",40.579472,-104.895675,Colorado,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
285,5120,CO,Sterling PV 3,59198,STER3,0,OP,PV,SUN,1.6,0.271,3792,1702,Distributed from 923 Generation And Fuel,2014,,PSCO,Public Service Co of Colorado,40.6316,-103.194694,Colorado,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0
286,5121,CO,Strontia Springs Hydro Plant,10081,GEN1,0,OP,HY,WAT,1,0.384,3368,1519,Distributed from 923 Generation And Fuel,1986,,PSCO,Public Service Co of Colorado,39.4326,-105.1263,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
287,5122,CO,Sugarloaf Hydro Plant,50435,SUG1,0,OP,HY,WAT,2.5,0.256,5612,2530,Distributed from 923 Generation And Fuel,1985,,PSCO,Public Service Co of Colorado,39.252672,-106.374808,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
288,5123,CO,SunE Alamosa,56481,1,0,OP,PV,SUN,1,0.037,321.463,144.268,Distributed from 923 Generation And Fuel,2007,,PSCO,Public Service Co of Colorado,37.690304,-105.880501,Colorado,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
289,5124,CO,SunE Alamosa,56481,2,0,OP,PV,SUN,7.2,0.037,2314.537,1038.732,Distributed from 923 Generation And Fuel,2007,,PSCO,Public Service Co of Colorado,37.690304,-105.880501,Colorado,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0
290,5125,CO,Sunnyside Ranch Community Solar Array,59742,HCE,0,OP,PV,SUN,1.5,0.238,3130,1405,Distributed from 923 Generation And Fuel,2015,,PSCO,"Holy Cross Electric Assn, Inc",39.415027,-107.157188,Colorado,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0
291,5126,CO,Tacoma,6206,1,0,OP,HY,WAT,2.3,0.099,2002.5,903,Distributed from 923 Generation And Fuel,1906,,WACM,"Tri-State G & T Assn, Inc",37.52372,-107.782786,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0
292,5127,CO,Tacoma,6206,2,0,OP,HY,WAT,2.3,0.099,2002.5,903,Distributed from 923 Generation And Fuel,1905,,WACM,"Tri-State G & T Assn, Inc",37.52372,-107.782786,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0
293,5129,CO,Taylor Draw Hydroelectric Facility,54729,COX1,0,OP,HY,WAT,2.3,0.538,10837,4886,Distributed from 923 Generation And Fuel,1993,,WACM,Moon Lake Electric Assn Inc,40.106269,-108.711161,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0
294,5130,CO,Tesla,7233,1,0,OP,HY,WAT,27.6,0.282,68115,30712,Distributed from 923 Generation And Fuel,1997,,WACM,City of Colorado Springs - (CO),38.973655,-104.901141,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,0.0,0.0
295,5132,CO,Towaoc,7373,1,0,OP,HY,WAT,11.4,0.179,17862,8054,Distributed from 923 Generation And Fuel,1993,,WACM,WAPA-- Western Area Power Administration,37.429538,-108.574871,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0
296,5133,CO,Tri-County Water Hydropower Project,58901,TCWG1,0,OP,HY,WAT,7.2,0.334,21076.2,9503.1,Distributed from 923 Generation And Fuel,2014,,WACM,"Tri-State G & T Assn, Inc",38.239167,-107.758056,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0
297,5134,CO,Tri-County Water Hydropower Project,58901,TCWG2,0,OP,HY,WAT,0.8,0.334,2341.8,1055.9,Distributed from 923 Generation And Fuel,2014,,WACM,"Tri-State G & T Assn, Inc",38.239167,-107.758056,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
298,5138,CO,Trinidad (CO),511,5,0,OP,IC,DFO,1.8,0,7.435,2.348,Distributed from 923 Generation And Fuel,1999,,WACM,"San Isabel Electric Assn, Inc",37.178979,-104.487492,Colorado,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0
299,5139,CO,Trinidad (CO),511,6,0,OP,IC,DFO,1.8,0,7.435,2.348,Distributed from 923 Generation And Fuel,1999,,WACM,"San Isabel Electric Assn, Inc",37.178979,-104.487492,Colorado,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0
300,5140,CO,Trinidad (CO),511,7,0,OP,IC,DFO,1.8,0,7.435,2.348,Distributed from 923 Generation And Fuel,1999,,WACM,"San Isabel Electric Assn, Inc",37.178979,-104.487492,Colorado,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0
301,5143,CO,Twin Buttes Wind Project,56460,WT1,0,OP,WT,WND,75,0.399,262259,108656,Distributed from 923 Generation And Fuel,2007,,PSCO,Public Service Co of Colorado,37.6735,-102.8622,Colorado,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
302,5144,CO,University of Colorado,54372,GT1,0,OP,CT,NG,16,0.015,2067,0,EIA-923 Generator File,1992,,PSCO,Public Service Co of Colorado,40.00759,-105.269204,Colorado,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,5145,CO,University of Colorado,54372,GT2,0,OP,CT,NG,16,0,0,0,EIA-923 Generator File,1992,,PSCO,Public Service Co of Colorado,40.00759,-105.269204,Colorado,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,5146,CO,University of Colorado,54372,ST1,0,OP,CA,NG,1,0,0,0,EIA-923 Generator File,1992,,PSCO,Public Service Co of Colorado,40.00759,-105.269204,Colorado,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,5147,CO,Upper Molina,521,1,0,OP,HY,WAT,9.9,0.299,25913,11684,Distributed from 923 Generation And Fuel,1962,,WACM,WAPA-- Western Area Power Administration,39.143808,-108.004777,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0
306,5148,CO,Vallecito Hydroelectric,50206,GEN1,0,OP,HY,WAT,0.8,0.453,3172.414,1430.345,Distributed from 923 Generation And Fuel,1989,,WACM,"La Plata Electric Assn, Inc",37.377715,-107.578745,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0
307,5149,CO,Vallecito Hydroelectric,50206,GEN2,0,OP,HY,WAT,2.5,0.453,9913.793,4469.828,Distributed from 923 Generation And Fuel,1989,,WACM,"La Plata Electric Assn, Inc",37.377715,-107.578745,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
308,5150,CO,Vallecito Hydroelectric,50206,GEN3,0,OP,HY,WAT,2.5,0.453,9913.793,4469.828,Distributed from 923 Generation And Fuel,1989,,WACM,"La Plata Electric Assn, Inc",37.377715,-107.578745,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
309,5151,CO,Valley View Solar,60247,VVS,0,OP,PV,SUN,4,0.283,9910,4449,Distributed from 923 Generation And Fuel,2015,,WACM,"Poudre Valley R  E  A, Inc",40.418786,-104.891944,Colorado,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
310,5152,CO,Valmont,477,5,1,OP,ST,BIT,191.7,0.601,1009281,452226,EIA-923 Generator File,1964,2017,PSCO,Public Service Co of Colorado,40.0195,-105.202,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.7
311,5153,CO,Valmont,477,6,0,OP,GT,NG,59.3,0.002,1284,483,Distributed from 923 Generation And Fuel,1973,,PSCO,Public Service Co of Colorado,40.0195,-105.202,Colorado,0.0,59.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,5154,CO,Valmont Combustion Turbine Project,55207,UN7,0,OP,GT,NG,71.1,0,0,0,Distributed from 923 Generation And Fuel,2000,,PSCO,Public Service Co of Colorado,40.0205,-105.2009,Colorado,0.0,71.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,5155,CO,Valmont Combustion Turbine Project,55207,UN8,0,OP,GT,NG,71.1,0,0,0,Distributed from 923 Generation And Fuel,2001,,PSCO,Public Service Co of Colorado,40.0205,-105.2009,Colorado,0.0,71.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,5156,CO,"Vestas Towers America, Inc.",57643,V100,0,OP,WT,WND,1.8,0.214,3378,1162,Distributed from 923 Generation And Fuel,2010,,WACM,Black Hills/Colorado Elec.Util,38.1728,-104.62,Colorado,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0
315,5158,CO,Victory Solar LLC,60764,PV1,0,OP,PV,SUN,12.8,0.01,1162,0,Distributed from 923 Generation And Fuel,2016,,PSCO,Intermountain Rural Elec Assn,39.795,-104.433,Colorado,0.0,0.0,0.0,0.0,0.0,12.8,0.0,0.0,0.0,0.0
316,5162,CO,Western Sugar Coop- Ft Morgan,58081,ATB-2,0,OP,ST,SUB,3,0.295,7758,3395.978,EIA-923 Generator File,1947,,PSCO,City of Fort Morgan,40.263,-103.8069,Colorado,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,5163,CO,Williams Fork Hydro Plant,10422,GEN1,0,OP,HY,WAT,3,0.427,11213.143,5056.286,Distributed from 923 Generation And Fuel,1959,,WACM,"Mountain Parks Electric, Inc",40.035,-106.2053,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
318,5164,CO,Williams Fork Hydro Plant,10422,GEN2,0,OP,HY,WAT,0.5,0.427,1868.857,842.714,Distributed from 923 Generation And Fuel,2012,,WACM,"Mountain Parks Electric, Inc",40.035,-106.2053,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
319,5165,CO,Williams Ignacio Natural Gas Plant,50205,7101,0,OP,ST,WH,6.1,0.785,41961,17279,Distributed from 923 Generation And Fuel,1984,,WACM,"La Plata Electric Assn, Inc",37.145556,-107.784722,Colorado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
320,5166,CO,WWRF Solar Plant,56922,EAST,0,OP,PV,SUN,0.5,0.2,876.765,393.529,Distributed from 923 Generation And Fuel,2009,,PSCO,Public Service Co of Colorado,39.522904,-107.81341,Colorado,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
321,5167,CO,WWRF Solar Plant,56922,WEST,0,OP,PV,SUN,1.2,0.2,2104.235,944.471,Distributed from 923 Generation And Fuel,2009,,PSCO,Public Service Co of Colorado,39.522904,-107.81341,Colorado,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0
