Name,Bus ID,Bus Name,Long Name,ServiceStatus,Commission Date,Retirement Date,DevStatus,Area Name,Region Name,State
BishopCreek5-1,2000,Bus2000,Bishop Creek 5-1,#FALSE#,#1908-01-01#,#2050-12-31#,Existing,CISC,CA_CISO,CA
BishopCreek5-2,2000,Bus2000,Bishop Creek 5-2,#FALSE#,#1908-01-01#,#2050-12-31#,Existing,CISC,CA_CISO,CA
BishopCreek6-1,2000,Bus2000,Bishop Creek 6-1,#FALSE#,#1908-01-01#,#2050-12-31#,Existing,CISC,CA_CISO,CA
BlackCanyon3MV,2000,Bus2000,Black Canyon #3-1,#FALSE#,#1984-04-16#,#2030-04-15#,Existing,CISC,CA_CISO,ID
Boardman,2000,Bus2000,Boardman-1,#FALSE#,#1980-08-01#,#2020-12-31#,Existing,CISC,CA_CISO,OR
Borel2,2000,Bus2000,Borel-2,#FALSE#,#1904-01-01#,#2050-12-31#,Existing,CISC,CA_CISO,CA
Borel3,2000,Bus2000,Borel-3,#FALSE#,#1904-01-01#,#2050-12-31#,Existing,CISC,CA_CISO,CA
CargillB6Bio1,2000,Bus2000,Cargill B6 Biofactory-1,#FALSE#,#2009-09-01#,#2050-12-31#,Existing,CISC,CA_CISO,ID
CargillB6Bio2,2000,Bus2000,Cargill B6 Biofactory-2,#FALSE#,#2009-09-01#,#2050-12-31#,Existing,CISC,CA_CISO,ID
CerroPrietoPV,2000,Bus2000,Planta Fotovoltaica Cerro Prieto-1,#FALSE#,#2012-01-12#,#2050-12-01#,Existing,CISC,CA_CISO,MX
Clark_Canyon,2000,Bus2000,Clark Canyon Dam-1,#FALSE#,#2013-03-01#,#2050-12-31#,Existing,CISC,CA_CISO,MT
DoubleADigester1,2000,Bus2000,Double A Digester-1,#FALSE#,#2011-12-01#,#2030-04-15#,Existing,CISC,CA_CISO,ID
DoubleADigester2,2000,Bus2000,Double A Digester-2,#FALSE#,#2012-01-01#,#2050-12-31#,Existing,CISC,CA_CISO,ID
DoubleADigester3,2000,Bus2000,Double A Digester-3,#FALSE#,#2012-02-01#,#2050-12-31#,Existing,CISC,CA_CISO,ID
Drews2,2000,Bus2000,Drews Generating Facility-D2_25301,#FALSE#,#2001-08-14#,#2050-12-31#,Existing,CISC,CA_CISO,CA
Drews3,2000,Bus2000,Drews Generating Facility-D3_25301,#FALSE#,#2001-08-14#,#2050-12-31#,Existing,CISC,CA_CISO,CA
Drews4,2000,Bus2000,Drews Generating Facility-D4_25301,#FALSE#,#2001-08-14#,#2050-12-31#,Existing,CISC,CA_CISO,CA
Elk_Creek,2000,Bus2000,El Dorado Hydro Elk Creek-GEN1,#FALSE#,#1986-05-16#,#2050-12-31#,Existing,CISC,CA_CISO,ID
Energetics_PV,2000,Bus2000,"Energetics Solar-PV(22,000)",#FALSE#,#2016-04-15#,#2050-04-15#,Future-Planned,CISC,CA_CISO,OR
Fairfield_Wind,2000,Bus2000,Fairfield Wind-1,#FALSE#,#2013-12-31#,#2050-12-31#,Existing,CISC,CA_CISO,MT
FallsRiver_ID1,2000,Bus2000,Falls River Hydro-1,#FALSE#,#1993-08-01#,#2050-12-31#,Existing,CISC,CA_CISO,ID
FallsRiver_ID2,2000,Bus2000,Falls River Hydro-2,#FALSE#,#1993-08-01#,#2050-12-31#,Existing,CISC,CA_CISO,ID
FargoDrop,2000,Bus2000,Fargo Drop Hydro-1_Fargo Drop-GEN1,#FALSE#,#2013-04-30#,#2050-12-31#,Existing,CISC,CA_CISO,ID
FlintCreek,2000,Bus2000,Flint Creek Hydroelectric-1,#FALSE#,#2013-03-01#,#2050-12-31#,Existing,CISC,CA_CISO,MT
HooleyDigester1,2000,Bus2000,Hooley Digester-IC1,#FALSE#,#2003-01-01#,#2030-04-15#,Existing,CISC,CA_CISO,OR
HooleyDigester2,2000,Bus2000,Hooley Digester-IC2,#FALSE#,#2003-01-02#,#2030-04-15#,Existing,CISC,CA_CISO,OR
HurricaneCityPwr1,2000,Bus2000,Hurricane City Power-1,#FALSE#,#2001-11-01#,#2050-12-31#,Existing,CISC,CA_CISO,UT
HurricaneCityPwr2,2000,Bus2000,Hurricane City Power-2,#FALSE#,#1999-12-01#,#2050-12-31#,Existing,CISC,CA_CISO,UT
KlamathExpGT3,2000,Bus2000,Klamath Expansion Project-GT3,#FALSE#,#2002-05-01#,#2050-12-31#,Existing,CISC,CA_CISO,OR
KlamathExpGT4,2000,Bus2000,Klamath Expansion Project-GT4,#FALSE#,#2002-05-01#,#2050-12-31#,Existing,CISC,CA_CISO,OR
LowerNo12,2000,Bus2000,Lower No 1-2,#FALSE#,#1982-04-01#,#2050-12-31#,Existing,CISC,CA_CISO,ID
LowerNo21,2000,Bus2000,Lower No 2-1,#FALSE#,#1940-08-01#,#2050-12-31#,Existing,CISC,CA_CISO,ID
Lundy2,2000,Bus2000,Lundy 2_LUNDY HYDRO PLANT (AGGREGATE)-1_24784,#FALSE#,#1912-03-01#,#2050-12-31#,Existing,CISC,CA_CISO,CA
Mile28Water1,2000,Bus2000,Mile 28 Water Power Project-1,#FALSE#,#1994-06-01#,#2050-12-31#,Existing,CISC,CA_CISO,ID
Mile28Water2,2000,Bus2000,Mile 28 Water Power Project-2,#FALSE#,#1994-06-01#,#2050-12-31#,Existing,CISC,CA_CISO,ID
MM_SD_Miramar2,2000,Bus2000,MM San Diego-Miramar-UNT2_22448,#FALSE#,#2003-05-21#,#2050-12-31#,Existing,CISC,CA_CISO,CA
NealHotSprings2,2000,Bus2000,Neal Hot Springs Geothermal Project-NHS2,#FALSE#,#2012-07-09#,#2050-12-31#,Existing,CISC,CA_CISO,OR
NealHotSprings3,2000,Bus2000,Neal Hot Springs Geothermal Project-NHS3,#FALSE#,#2012-07-09#,#2050-12-31#,Existing,CISC,CA_CISO,OR
NotchButteGeoBon2,2000,Bus2000,Notch Butte Hydro-HYD1 a.k.a. Geo Bon #2,#FALSE#,#1986-11-15#,#2050-12-31#,Existing,CISC,CA_CISO,ID
Pocatello_Waste,2000,Bus2000,Pocatello Waste-1,#FALSE#,#1984-12-01#,#2050-12-31#,Existing,CISC,CA_CISO,ID
PointLoma2,2000,Bus2000,Point Loma 2_POINT LOMA WASTEWATER TREATMENT PLANT-1,#FALSE#,#1985-01-01#,#2050-12-31#,Existing,CISC,CA_CISO,CA
PointLomaHY,2000,Bus2000,POINT LOMA WASTEWATER PERP HYDRO_POINT LOMA WASTEWATER TREATMENT PLANT-1,#FALSE#,#1985-01-01#,#2050-12-31#,Existing,CISC,CA_CISO,CA
Prima_Plant2,2000,Bus2000,Prima Plant-UNT2_22112,#FALSE#,#1999-01-01#,#2050-12-31#,Existing,CISC,CA_CISO,CA
Reynolds,2000,Bus2000,Reynolds Irrigation-1,#FALSE#,#1986-05-19#,#2050-12-31#,Existing,CISC,CA_CISO,ID
Rim_View_1,2000,Bus2000,Rim View-1,#FALSE#,#2000-11-01#,#2050-12-31#,Existing,CISC,CA_CISO,ID
Rush_Creek_2,2000,Bus2000,Rush Creek-2_24783,#FALSE#,#1916-01-01#,#2050-12-31#,Existing,CISC,CA_CISO,CA
Schaffner_1,2000,Bus2000,Schaffner-1,#FALSE#,#1986-08-08#,#2050-12-31#,Existing,CISC,CA_CISO,ID
Shingle_Creek_1,2000,Bus2000,Shingle Creek-1,#FALSE#,#1983-08-01#,#2050-12-31#,Existing,CISC,CA_CISO,ID
StrawberryCreek1,2000,Bus2000,Strawberry Creek-1,#FALSE#,#1951-01-01#,#2050-12-31#,Existing,CISC,CA_CISO,WY
StrawberryCreek2,2000,Bus2000,Strawberry Creek-2,#FALSE#,#1951-01-01#,#2050-12-31#,Existing,CISC,CA_CISO,WY
StrawberryCreek3,2000,Bus2000,Strawberry Creek-3,#FALSE#,#1951-01-01#,#2050-12-31#,Existing,CISC,CA_CISO,WY
Sullivan_10,2000,Bus2000,Sullivan-10,#FALSE#,#1952-12-01#,#2050-12-31#,Existing,CISC,CA_CISO,OR
Sullivan_11,2000,Bus2000,Sullivan-11,#FALSE#,#1952-12-01#,#2050-12-31#,Existing,CISC,CA_CISO,OR
Sullivan_12,2000,Bus2000,Sullivan-12,#FALSE#,#1952-12-01#,#2050-12-31#,Existing,CISC,CA_CISO,OR
Sullivan_13,2000,Bus2000,Sullivan-13,#FALSE#,#1952-12-01#,#2050-12-31#,Existing,CISC,CA_CISO,OR
Sullivan_2,2000,Bus2000,Sullivan-2,#FALSE#,#1952-12-01#,#2050-12-31#,Existing,CISC,CA_CISO,OR
Sullivan_3,2000,Bus2000,Sullivan-3,#FALSE#,#1952-12-01#,#2050-12-31#,Existing,CISC,CA_CISO,OR
Sullivan_4,2000,Bus2000,Sullivan-4,#FALSE#,#1952-12-01#,#2050-12-31#,Existing,CISC,CA_CISO,OR
Sullivan_5,2000,Bus2000,Sullivan-5,#FALSE#,#1952-12-01#,#2050-12-31#,Existing,CISC,CA_CISO,OR
Sullivan_6,2000,Bus2000,Sullivan-6,#FALSE#,#1952-12-01#,#2050-12-31#,Existing,CISC,CA_CISO,OR
Sullivan_7,2000,Bus2000,Sullivan-7,#FALSE#,#1952-12-01#,#2050-12-31#,Existing,CISC,CA_CISO,OR
Sullivan_8,2000,Bus2000,Sullivan-8,#FALSE#,#1952-12-01#,#2050-12-31#,Existing,CISC,CA_CISO,OR
Sullivan_9,2000,Bus2000,Sullivan-9,#FALSE#,#1924-05-01#,#2050-12-31#,Existing,CISC,CA_CISO,OR
Turnbull1,2000,Bus2000,Turnbull Hydro-1,#FALSE#,#2011-09-16#,#2050-12-31#,Existing,CISC,CA_CISO,MT
Turnbull2,2000,Bus2000,Turnbull Hydro-2,#FALSE#,#2011-09-16#,#2050-12-31#,Existing,CISC,CA_CISO,MT
UpperPwr4,2000,Bus2000,Upper Power Plant-4,#FALSE#,#1982-09-01#,#2050-12-31#,Existing,CISC,CA_CISO,ID
HighwoodGenStation,2000,Bus2000,Highwood Generating Station-GTG1,#FALSE#,#2012-01-01#,#2050-12-31#,Existing,CISC,CA_CISO,MT
FeltHydro1,2000,Bus2000,Felt Hydroelectric Plant-GEN1,#FALSE#,#1985-12-01#,#2050-12-31#,Existing,CISC,CA_CISO,ID
FeltHydro2,2000,Bus2000,Felt Hydroelectric Plant-GEN2,#FALSE#,#1985-12-01#,#2050-12-31#,Existing,CISC,CA_CISO,ID
FeltHydro3,2000,Bus2000,Felt Hydroelectric Plant-GEN3,#FALSE#,#1986-04-01#,#2050-12-31#,Existing,CISC,CA_CISO,ID
TietonDamHydroUNIT2,2000,Bus2000,Tieton Dam Hydro Electric Project-UNIT2,#FALSE#,#2006-09-01#,#2050-12-31#,Existing,CISC,CA_CISO,WA
SevenSisters,2000,Bus2000,Seven Sisters Solar,#FALSE#,#2018-04-15#,#2050-12-31#,Future-Planned,CISC,CA_CISO,UT
CarlsbadEC1-GT6,2000,Bus2000,OTC-RplcTrk-4-CISD (instead of CC facility) Part6,#FALSE#,#2016-09-01#,#2041-09-01#,Future-Planned,CISC,CA_CISO,CA
Naughton3Coal,2000,Bus2000,Naughton-3,#FALSE#,#1971-10-01#,#2018-01-01#,Retired,CISC,CA_CISO,WY
CurrantCreekCC2-Total,2000,Bus2000,CurrantCreek CC2 (Total CC Plant),#FALSE#,#2023-04-15#,#2050-04-15#,Future-Conceptual,CISC,CA_CISO,UT
BlackCanyon3,2000,Bus2000,Black Canyon-3,#FALSE#,#2016-08-01#,#2050-12-31#,Future-Planned,CISC,CA_CISO,ID
zzebraDALE,2000,Bus2000,Unknown Hydro Model in Power Flow,#FALSE#,#1986-04-15#,#2010-04-15#,Existing,CISC,CA_CISO,CA
zzebraGH-PAPER,2000,Bus2000,Unknown Non-Reheat Steam Model in Power Flow,#FALSE#,#1986-04-15#,#2010-04-15#,Existing,CISC,CA_CISO,CA
zzebraIDFL-CG1,2000,Bus2000,Unknown Hydro Model in Power Flow,#FALSE#,#1986-04-15#,#2010-04-15#,Existing,CISC,CA_CISO,CA
zzebraIDFL-LG1,2000,Bus2000,Unknown Hydro Model in Power Flow,#FALSE#,#1986-04-15#,#2010-04-15#,Existing,CISC,CA_CISO,CA
zzebraIDFL-UG1,2000,Bus2000,Unknown Hydro Model in Power Flow,#FALSE#,#1986-04-15#,#2010-04-15#,Existing,CISC,CA_CISO,CA
zzebraLEANJ-W1,2000,Bus2000,Unknown Wind (Type 3) Model in Power Flow,#FALSE#,#1986-04-15#,#2010-04-15#,Existing,CISC,CA_CISO,CA
zzebraSHSNFALS,2000,Bus2000,Unknown Hydro Model in Power Flow,#FALSE#,#1986-04-15#,#2010-04-15#,Existing,CISC,CA_CISO,CA
zzebraTIETON,2000,Bus2000,Unknown Type & Dynamic Model in Power Flow,#FALSE#,#1986-04-15#,#2010-04-15#,Existing,CISC,CA_CISO,CA
zzebraWINDCOLL,2000,Bus2000,Unknown Wind (Type 1 or ?) Model in Power Flow,#FALSE#,#1986-04-15#,#2010-04-15#,Existing,CISC,CA_CISO,CA
DR_CISC-2,2000,Bus2000,CISC Demand Response (2of3),#FALSE#,#2023-04-15#,#2050-04-15#,Future-Conceptual,CISC,CA_CISO,CA
DR_CISC-3,2000,Bus2000,CISC Demand Response (3of3),#FALSE#,#2023-04-15#,#2050-04-15#,Future-Conceptual,CISC,CA_CISO,CA
DR_CISD-2,2000,Bus2000,CISD Demand Response (2of6),#FALSE#,#2023-04-15#,#2050-04-15#,Future-Conceptual,CISC,CA_CISO,CA
DR_CISD-3,2000,Bus2000,CISD Demand Response (3of6),#FALSE#,#2023-04-15#,#2050-04-15#,Future-Conceptual,CISC,CA_CISO,CA
DR_CISD-4,2000,Bus2000,CISD Demand Response (4of6),#FALSE#,#2023-04-15#,#2050-04-15#,Future-Conceptual,CISC,CA_CISO,CA
DR_CISD-5,2000,Bus2000,CISD Demand Response (5of6),#FALSE#,#2023-04-15#,#2050-04-15#,Future-Conceptual,CISC,CA_CISO,CA
DR_CISD-6,2000,Bus2000,CISD Demand Response (6of6),#FALSE#,#2023-04-15#,#2050-04-15#,Future-Conceptual,CISC,CA_CISO,CA
SpanishForkWind2,2000,Bus2000,Spanish Fork Wind Park 2 LLC-1,#FALSE#,#2008-08-01#,#2050-12-31#,Existing,CISC,CA_CISO,UT
ThermoNo1-1Retired,2000,Bus2000,RETIRED Thermo No 1-1,#FALSE#,#2009-04-01#,#2013-03-31#,Retired,CISC,CA_CISO,UT
ThermoNo1-2,2000,Bus2000,Thermo No 1-2,#FALSE#,#2013-04-01#,#2050-12-31#,Existing,CISC,CA_CISO,UT
Graycliff Wind Prime,2000,Bus2000,NA,#FALSE#,#2015-12-01#,#2050-12-31#,Existing,CISC,CA_CISO,MT
Musselshell Wind Two,2000,Bus2000,NA,#FALSE#,#2012-12-31#,#2050-12-31#,Existing,CISC,CA_CISO,MT
Three Mile Canyon,2000,Bus2000,NA,#FALSE#,#2009-06-01#,#2050-12-31#,Existing,CISC,CA_CISO,OR
Clark Solar 1,2000,Bus2000,NA,#FALSE#,#2016-12-31#,#2050-12-31#,Existing,CISC,CA_CISO,NV
Clark Solar 3,2000,Bus2000,NA,#FALSE#,#2016-12-31#,#2050-12-31#,Existing,CISC,CA_CISO,NV
Amercian Falls Solar II,2000,Bus2000,NA,#FALSE#,#2016-12-31#,#2050-12-31#,Existing,CISC,CA_CISO,ID
Clark Solar 2,2000,Bus2000,NA,#FALSE#,#2016-12-31#,#2050-12-31#,Existing,CISC,CA_CISO,NV
Clark Solar 4,2000,Bus2000,NA,#FALSE#,#2016-12-31#,#2050-12-31#,Existing,CISC,CA_CISO,NV
Orchard Ranch Solar,2000,Bus2000,NA,#FALSE#,#2016-12-31#,#2050-12-31#,Existing,CISC,CA_CISO,ID
Pocatello Solar 1,2000,Bus2000,NA,#FALSE#,#2016-12-31#,#2050-12-31#,Existing,CISC,CA_CISO,ID
Simco Solar,2000,Bus2000,NA,#FALSE#,#2016-12-31#,#2050-12-31#,Existing,CISC,CA_CISO,ID
CartyGenStaCC2-Total,2000,Bus2000,Carty Generating Station Total CC Plant,#FALSE#,#2021-01-01#,#2050-12-31#,Future-Planned,CISC,CA_CISO,OR
IPP-96,2000,Bus2000,Indepenedent Power Producer 96,#FALSE#,#2016-12-31#,#2050-12-31#,Existing,CISC,CA_CISO,CA
IPP-83,2000,Bus2000,Indepenedent Power Producer 83,#FALSE#,#2016-12-31#,#2050-12-31#,Existing,CISC,CA_CISO,CA
Scattergood 3,2000,Bus2000,Scattergood 3,#FALSE#,#1974-10-01#,#2015-12-31#,Existing,CISC,CA_CISO,CA
Beacon Solar B,2000,Bus2000,Beacon Solar A|Beacon Solar|BCON18G,#FALSE#,#2015-06-01#,#2050-12-31#,Under Construction,CISC,CA_CISO,CA
Beacon Solar C,2000,Bus2000,Beacon Solar B|Beacon Solar|BCON18G,#FALSE#,#2015-06-01#,#2050-12-31#,Future-Conceptual,CISC,CA_CISO,CA
Nucla 1-4,2000,Bus2000,Nucla 1|Nucla 2|Nucla 3|Nucla ST4,#FALSE#,#1959-12-01#,#2050-12-31#,Existing,CISC,CA_CISO,CO
znCUH-230-EA,2000,Bus2000,NA,#FALSE#,#1950-01-01#,#2050-12-31#,Existing,CISC,CA_CISO,CA
znREO-230-1,2000,Bus2000,NA,#FALSE#,#1950-01-01#,#2050-12-31#,Existing,CISC,CA_CISO,CA
Baja CA CC2,2000,Bus2000,BajaCA2CC (Total CC Plant),#FALSE#,#2018-04-01#,#2050-04-15#,Future-Conceptual,CISC,CA_CISO,MX
Baja CA CC4,2000,Bus2000,BajaCA4CC (Total CC Plant),#FALSE#,#2019-04-01#,#2050-12-31#,Future-Conceptual,CISC,CA_CISO,MX
CFE_SLRC CC1,2000,Bus2000,NA,#FALSE#,#1950-01-01#,#2050-12-31#,Existing,CISC,CA_CISO,CA
CFE_BCIV CC1,2000,Bus2000,NA,#FALSE#,#2020-01-01#,#2050-12-31#,Existing,CISC,CA_CISO,CA
MXI_GEO-U1-1,2000,Bus2000,Assume Geo unit,#FALSE#,#1950-01-01#,#2050-12-31#,Existing,CISC,CA_CISO,CA
PdteJuarezGT5,2000,Bus2000,"At bus PJZ TG5-5, step up to PdteJuarez  assume LM",#FALSE#,#1950-01-01#,#2050-12-31#,Existing,CISC,CA_CISO,CA
BarreX1,2000,Bus2000,Barre X1,#FALSE#,#2020-09-20#,#2050-12-31#,Existing,CISC,CA_CISO,CA
BarreX2,2000,Bus2000,Barre X1,#FALSE#,#2020-09-20#,#2050-12-31#,Existing,CISC,CA_CISO,CA
BS_22256_S2,2000,Bus2000,Generic BS_22256_S2,#FALSE#,#2020-08-01#,#2050-12-31#,Future-Conceptual,CISC,CA_CISO,CA
BS_22480_S2,2000,Bus2000,Generic BS_22480_S2,#FALSE#,#2020-08-01#,#2050-12-31#,Future-Conceptual,CISC,CA_CISO,CA
BS_25185_1P,2000,Bus2000,Generic BS_25185_1,#FALSE#,#2020-08-01#,#2050-12-31#,Future-Conceptual,CISC,CA_CISO,CA
BS_25186_1P,2000,Bus2000,Generic BS_25186_1,#FALSE#,#2020-08-01#,#2050-12-31#,Future-Conceptual,CISC,CA_CISO,CA
Mandly1G_24089_X1,2000,Bus2000,Mandly1G_24089,#FALSE#,#2020-12-31#,#2050-12-31#,Existing,CISC,CA_CISO,CA
Mandly2G_24090_X2,2000,Bus2000,Mandly2G_24090,#FALSE#,#2020-12-31#,#2050-12-31#,Existing,CISC,CA_CISO,CA
DUCOR1_25049_1P,2000,Bus2000,DUCOR1,#FALSE#,#2014-12-13#,#2050-12-31#,Existing,CISC,CA_CISO,CA
GARLND_G1_29716_EQ,2000,Bus2000,GARLND_G1,#FALSE#,#2014-12-13#,#2050-12-31#,Existing,CISC,CA_CISO,CA
GARLND_G2_29719_EQ,2000,Bus2000,GARLND_G2,#FALSE#,#2014-12-13#,#2050-12-31#,Existing,CISC,CA_CISO,CA
NLR INVTR_29921_1P,2000,Bus2000,NLR INVTR_29921,#FALSE#,#2014-12-13#,#2050-12-31#,Existing,CISC,CA_CISO,CA
SANWIND_25646_Q2,2000,Bus2000,SANWIND_25646,#FALSE#,#2014-12-13#,#2050-12-31#,Existing,CISC,CA_CISO,CA
TOT446G2_95324_1-delete,2000,Bus2000,TOT446G2,#FALSE#,#2014-12-13#,#2050-12-31#,Existing,CISC,CA_CISO,CA
TOT446G3_95325_1-delete,2000,Bus2000,TOT446G3,#FALSE#,#2014-12-13#,#2050-12-31#,Existing,CISC,CA_CISO,CA
TOT446G4_95326_1-delete,2000,Bus2000,TOT446G4,#FALSE#,#2014-12-13#,#2050-12-31#,Existing,CISC,CA_CISO,CA
TRANWND_25637_QF,2000,Bus2000,TRANWND_25637,#FALSE#,#2014-12-13#,#2050-12-31#,Existing,CISC,CA_CISO,CA
NEW_GEN_B_26901_1,2000,Bus2000,Beacon Solar A|Beacon Solar|BCON18G,#FALSE#,#2015-06-01#,#2050-12-31#,Under Construction,CISC,CA_CISO,CA
22660_ADS30_PointLoma1,2000,Bus2000,Point Loma 1_POINT LOMA WASTEWATER TREATMENT PLANT-1_CABRILLO_Point Loma,#FALSE#,#1985-01-01#,#2050-12-31#,Existing,CISC,CA_CISO,CA
22333_ADS30_GoalLineCC-Total,2000,Bus2000,GoalLineCC (Total CC Plant),#FALSE#,#1994-01-01#,#2050-12-31#,Existing,CISC,CA_CISO,CA
22574_ADS30_NorthIslandCC-Total,2000,Bus2000,NorthIslandCC (Total CC Plant),#FALSE#,#1989-01-01#,#2019-12-31#,Existing,CISC,CA_CISO,CA
22560_ADS30_DivisnNavalCC-Total,2000,Bus2000,DivisionNavalCC (Total CC Plant),#FALSE#,#1989-08-01#,#2019-12-31#,Existing,CISC,CA_CISO,CA
21881_ADS30_V3 GEN,2000,Bus2000,SMALL GEN UNKNOWN,#FALSE#,#2017-03-21#,#2050-12-31#,Existing,CISC,CA_CISO,CA
22020_ADS30_BS_22020_S2,2000,Bus2000,Generic BS_22020_S2,#FALSE#,#2020-08-01#,#2050-12-31#,Existing,CISC,CA_CISO,CA
22404_ADS30_BS_22404_S2,2000,Bus2000,Generic BS_22404_S2,#FALSE#,#2020-08-01#,#2050-12-31#,Existing,CISC,CA_CISO,CA
22512_ADS30_BS_22512_S2,2000,Bus2000,Generic BS_22512_S2,#FALSE#,#2020-08-01#,#2050-12-31#,Existing,CISC,CA_CISO,CA
22085_ADS30_BORREGO_22085_DG,2000,Bus2000,BORREGO,#FALSE#,#2014-12-13#,#2050-12-31#,Existing,CISC,CA_CISO,CA
22152_ADS30_CREELMAN_22152_DG,2000,Bus2000,CREELMAN,#FALSE#,#2014-12-13#,#2050-12-31#,Existing,CISC,CA_CISO,CA
22404_ADS30_LILAC_22404_DG,2000,Bus2000,LILAC,#FALSE#,#2014-12-13#,#2050-12-31#,Existing,CISC,CA_CISO,CA
22870_ADS30_VALCNTR_22870_DG,2000,Bus2000,VALCNTR,#FALSE#,#2014-12-13#,#2050-12-31#,Existing,CISC,CA_CISO,CA
20075_ADS30_VAR_SVCKON_115_SVC1_20075_SV,2000,Bus2000,SVCKON_115_SVC1,#FALSE#,#2018-03-30#,#2050-03-30#,Future-Conceptual,CISC,CA_CISO,NM
20900_ADS30_NEW_CUC_GEN_1_20900_1,2000,Bus2000,CUC_GEN_1,#FALSE#,#2018-03-30#,#2050-03-30#,Future-Conceptual,CISC,CA_CISO,MX
20900_ADS30_NEW_CUC_GEN_2_20900_2,2000,Bus2000,CUC_GEN_2,#FALSE#,#2018-03-30#,#2050-03-30#,Future-Conceptual,CISC,CA_CISO,MX
21101_ADS30_NEW_IPP-115G_21101_1,2000,Bus2000,NA,#FALSE#,#2018-03-30#,#2050-03-30#,Future-Conceptual,CISC,CA_CISO,CA
21101_ADS30_NEW_IPP-115G_21101_2,2000,Bus2000,NA,#FALSE#,#2018-03-30#,#2050-03-30#,Future-Conceptual,CISC,CA_CISO,CA
21386_ADS30_NEW_IPP-73G_21386_2,2000,Bus2000,NA,#FALSE#,#2018-03-30#,#2050-03-30#,Future-Conceptual,CISC,CA_CISO,CA
22112_ADS30_Capistrano Gen1,2000,Bus2000,Otay-OTA3_22604,#FALSE#,#2007-03-08#,#2050-12-31#,Existing,CISC,CA_CISO,CA
22604_ADS30_BS_22604_lz,2000,Bus2000,Generic BS_22604_S2,#FALSE#,#2020-08-01#,#2050-12-31#,Existing,CISC,CA_CISO,CA
22440_ADS30_Melrose Gen 2,2000,Bus2000,Generic BS_22440_1,#FALSE#,#2020-08-01#,#2050-12-31#,Existing,CISC,CA_CISO,CA
22984_ADS30_QM10,2000,Bus2000,NA,#FALSE#,#2020-01-01#,#2050-12-31#,Existing,CISC,CA_CISO,CA
24017_ADS30_BlytheSolar,2000,Bus2000,NRG Solar Blythe LLC-1,#FALSE#,#2009-12-18#,#2050-12-31#,Existing,CISC,CA_CISO,CA
24135_ADS30_SAUGUS,2000,Bus2000,SAUGUS AREA LUMPED UNITS-1,#FALSE#,#1987-01-01#,#2050-12-31#,Existing,CISC,CA_CISO,CA
24842_ADS30_Springs3,2000,Bus2000,Alliance Springs Generating Station-3,#FALSE#,#2002-07-01#,#2050-12-31#,Existing,CISC,CA_CISO,CA
24843_ADS30_Springs4,2000,Bus2000,Alliance Springs Generating Station-4,#FALSE#,#2002-07-01#,#2050-12-31#,Existing,CISC,CA_CISO,CA
24976_ADS30_McCoy Station,2000,Bus2000,NA,#FALSE#,#2015-10-01#,#2050-12-31#,Pre-Const Reg Approval-Review,CISC,CA_CISO,CA
24007_ADS30_ALMITOSW_24007_DG,2000,Bus2000,ALMITOSW,#FALSE#,#2014-12-13#,#2050-12-31#,Existing,CISC,CA_CISO,CA
24201_ADS30_BARRE_24201_DG,2000,Bus2000,BARRE,#FALSE#,#2014-12-13#,#2050-12-31#,Existing,CISC,CA_CISO,CA
29703_ADS30_BSKY_G_WABS_29703_1,2000,Bus2000,BSKY_G_WABS,#FALSE#,#2014-12-13#,#2050-12-31#,Existing,CISC,CA_CISO,CA
24980_ADS30_DRACKR_GE1_24980_1,2000,Bus2000,DRACKR_GE1,#FALSE#,#2014-12-13#,#2050-12-31#,Existing,CISC,CA_CISO,CA
24981_ADS30_DRACKR_GE2_24981_2,2000,Bus2000,DRACKR_GE2,#FALSE#,#2014-12-13#,#2050-12-31#,Existing,CISC,CA_CISO,CA
24983_ADS30_DRACKR_GE4_24983_4,2000,Bus2000,DRACKR_GE4,#FALSE#,#2014-12-13#,#2050-12-31#,Existing,CISC,CA_CISO,CA
24986_ADS30_DRACKR_GE5_24986_5,2000,Bus2000,DRACKR_GE5,#FALSE#,#2014-12-13#,#2050-12-31#,Existing,CISC,CA_CISO,CA
24987_ADS30_DRACKR_GE6_24987_6,2000,Bus2000,DRACKR_GE6,#FALSE#,#2014-12-13#,#2050-12-31#,Existing,CISC,CA_CISO,CA
24988_ADS30_DRACKR_GE7_24988_7,2000,Bus2000,DRACKR_GE7,#FALSE#,#2014-12-13#,#2050-12-31#,Existing,CISC,CA_CISO,CA
24989_ADS30_DRACKR_GE8_24989_8,2000,Bus2000,DRACKR_GE8,#FALSE#,#2014-12-13#,#2050-12-31#,Existing,CISC,CA_CISO,CA
24984_ADS30_DRACKR_SMA1_24984_1,2000,Bus2000,DRACKR_SMA1,#FALSE#,#2014-12-13#,#2050-12-31#,Existing,CISC,CA_CISO,CA
24249_ADS30_eastwnd1_24249_1,2000,Bus2000,eastwnd1,#FALSE#,#2014-12-13#,#2050-12-31#,Existing,CISC,CA_CISO,CA
24250_ADS30_eastwnd2_24250_1,2000,Bus2000,eastwnd2,#FALSE#,#2014-12-13#,#2050-12-31#,Existing,CISC,CA_CISO,CA
24197_ADS30_ELLIS_24197_DG,2000,Bus2000,ELLIS,#FALSE#,#2014-12-13#,#2050-12-31#,Existing,CISC,CA_CISO,CA
