,Generator,Time,Value
13176,LEMOORE,25,186.0
13177,LEMOORE,26,186.0
13178,LEMOORE,27,186.0
13179,LEMOORE,28,186.0
13180,LEMOORE,29,186.0
13181,LEMOORE,30,186.0
13182,LEMOORE,31,186.0
13183,LEMOORE,32,186.0
13184,LEMOORE,33,186.0
13185,LEMOORE,34,186.0
13186,LEMOORE,35,186.0
13187,LEMOORE,36,186.0
13188,LEMOORE,37,186.0
13189,LEMOORE,38,186.0
13190,LEMOORE,39,186.0
13191,LEMOORE,40,186.0
13192,LEMOORE,41,186.0
13193,LEMOORE,42,186.0
13194,LEMOORE,43,186.0
13195,LEMOORE,44,186.0
13196,LEMOORE,45,186.0
13197,LEMOORE,46,186.0
13198,LEMOORE,47,186.0
13199,LEMOORE,48,186.0
13200,COALINGA,25,38.4
13201,COALINGA,26,38.4
13202,COALINGA,27,38.4
13203,COALINGA,28,38.4
13204,COALINGA,29,38.4
13205,COALINGA,30,38.4
13206,COALINGA,31,38.4
13207,COALINGA,32,38.4
13208,COALINGA,33,38.4
13209,COALINGA,34,0.0
13210,COALINGA,35,0.0
13211,COALINGA,36,0.0
13212,COALINGA,37,0.0
13213,COALINGA,38,0.0
13214,COALINGA,39,38.4
13215,COALINGA,40,38.4
13216,COALINGA,41,38.4
13217,COALINGA,42,38.4
13218,COALINGA,43,38.4
13219,COALINGA,44,38.4
13220,COALINGA,45,38.4
13221,COALINGA,46,38.4
13222,COALINGA,47,38.4
13223,COALINGA,48,38.4
13224,HANFORD,25,92.2
13225,HANFORD,26,92.2
13226,HANFORD,27,92.2
13227,HANFORD,28,92.2
13228,HANFORD,29,92.2
13229,HANFORD,30,92.2
13230,HANFORD,31,92.2
13231,HANFORD,32,92.2
13232,HANFORD,33,92.2
13233,HANFORD,34,0.0
13234,HANFORD,35,0.0
13235,HANFORD,36,0.0
13236,HANFORD,37,0.0
13237,HANFORD,38,0.0
13238,HANFORD,39,92.2
13239,HANFORD,40,92.2
13240,HANFORD,41,92.2
