EIA_ID,plant,state,bal_auth,mode,year,epiweek,mean,max,min,capability,nameplate_EIA,nameplate_HS
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,22,10.2,10.2,6.475,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,23,10.2,10.2,6.475,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,24,10.2,10.2,6.475,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,25,9.977,10.039,6.333,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,26,9.501,9.696,6.032,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,27,9.44,9.652,5.992,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,28,9.147,9.441,5.807,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,29,9.026,9.354,5.73,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,30,8.987,9.326,5.705,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,31,7.947,8.576,5.045,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,32,8.25,8.795,5.238,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,33,7.598,8.325,4.823,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,34,7.547,8.288,4.791,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,35,7.628,8.347,4.842,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,36,5.159,6.568,3.275,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,37,5.15,6.561,3.269,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,38,5.148,6.56,3.268,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,39,5.141,6.555,3.264,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,40,4.028,5.753,2.557,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,41,4.024,5.75,2.555,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,42,4.266,5.924,2.708,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,43,3.939,5.689,2.501,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,44,3.883,5.649,2.465,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,45,3.884,5.649,2.466,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,46,3.874,5.642,2.459,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,47,3.806,5.593,2.416,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,48,3.773,5.569,2.395,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,49,4.389,6.013,2.786,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,50,4.551,6.13,2.889,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,51,4.445,6.053,2.822,10.2,10.2,10.2
6396,Black Canyon,ID,BPAT,Intermediate Peaking,2009,52,4.395,6.017,2.79,10.2,10.2,10.2
6397,Boise R Diversion,ID,IPCO,Peaking,2009,1,1.097,1.439,0.739,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,2,1.065,1.412,0.717,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,3,1.061,1.408,0.714,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,4,1.064,1.411,0.717,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,5,1,1.357,0.674,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,6,1.005,1.361,0.677,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,7,1.005,1.361,0.677,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,8,0.855,1.234,0.576,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,9,0.902,1.274,0.608,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,10,0.8,1.188,0.539,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,11,0.55,0.977,0.371,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,12,0.598,1.017,0.403,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,13,0.516,0.948,0.348,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,14,0.993,1.351,0.669,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,15,1.09,1.433,0.734,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,16,1.22,1.543,0.822,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,17,1.101,1.442,0.742,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,18,1.127,1.464,0.759,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,19,0.519,0.95,0.349,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,20,1.452,1.739,0.978,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,21,1.732,1.976,1.167,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,22,1.759,1.998,1.185,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,23,1.406,1.7,0.947,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,24,1.414,1.707,0.952,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,25,1.391,1.687,0.937,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,26,1.376,1.674,0.927,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,27,1.5,1.779,1.01,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,28,1.499,1.779,1.01,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,29,1.499,1.779,1.01,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,30,1.499,1.779,1.01,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,31,1.257,1.574,0.846,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,32,1.155,1.488,0.778,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,33,1.125,1.463,0.758,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,34,1.125,1.462,0.757,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,35,0.795,1.184,0.536,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,36,0.759,1.153,0.511,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,37,0.756,1.15,0.509,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,38,0.754,1.149,0.508,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,39,0.754,1.149,0.508,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,40,0.567,0.991,0.382,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,41,0.552,0.979,0.372,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,42,0.556,0.982,0.375,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,43,0.553,0.979,0.373,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,44,0.608,1.025,0.409,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,45,0.521,0.952,0.351,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,46,0.53,0.96,0.357,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,47,0.516,0.948,0.348,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,48,0.478,0.916,0.322,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,49,0.588,1.009,0.396,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,50,0.729,1.128,0.491,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,51,0.617,1.033,0.415,3.3,3.3,3.3
6397,Boise R Diversion,ID,IPCO,Peaking,2009,52,0.594,1.014,0.4,3.3,3.3,3.3
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,1,8.601,13.938,5.46,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,2,8.422,13.81,5.346,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,3,8.169,13.628,5.186,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,4,8.135,13.603,5.164,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,5,7.014,12.795,4.453,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,6,7.261,12.973,4.609,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,7,7.212,12.938,4.578,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,8,7.362,13.046,4.674,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,9,5.862,11.965,3.721,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,10,6.629,12.518,4.208,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,11,7.788,13.353,4.944,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,12,9.03,14.248,5.732,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,13,10.057,14.988,6.384,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,14,11.103,15.741,7.049,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,15,11.146,15.772,7.076,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,16,11.39,15.948,7.231,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,17,11.16,15.783,7.085,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,18,17.318,20.219,10.994,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,19,17.318,20.219,10.994,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,20,17.318,20.219,10.994,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,21,17.318,20.219,10.994,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,22,17.318,20.219,10.994,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,23,20.145,22.256,12.789,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,24,20.145,22.256,12.789,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,25,20.145,22.256,12.789,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,26,20.145,22.256,12.789,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,27,19.262,21.62,12.228,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,28,19.262,21.62,12.228,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,29,19.262,21.62,12.228,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,30,19.262,21.62,12.228,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,31,16.567,19.678,10.517,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,32,16.567,19.678,10.517,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,33,16.567,19.678,10.517,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,34,16.567,19.678,10.517,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,35,16.567,19.678,10.517,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,36,12.017,16.4,7.628,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,37,12.017,16.4,7.628,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,38,12.017,16.4,7.628,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,39,12.017,16.4,7.628,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,40,7.755,13.329,4.923,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,41,7.771,13.341,4.933,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,42,7.684,13.278,4.878,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,43,7.641,13.247,4.851,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,44,7.465,13.12,4.739,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,45,7.287,12.992,4.626,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,46,7.334,13.026,4.656,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,47,7.353,13.039,4.668,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,48,6.203,12.21,3.938,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,49,9.223,14.387,5.855,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,50,9.077,14.282,5.762,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,51,8.798,14.081,5.585,27.7,27.7,27.7
6398,Minidoka,ID,BPAT,Intermediate Peaking,2009,52,8.772,14.062,5.569,27.7,27.7,27.7
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,1,36.041,40.911,21.974,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,2,37.294,41.881,22.738,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,3,35.59,40.562,21.699,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,4,34.947,40.064,21.307,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,5,34.253,39.527,20.884,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,6,34.566,39.769,21.075,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,7,34.134,39.435,20.811,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,8,34.095,39.405,20.787,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,9,30.397,36.542,18.533,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,10,31.117,37.099,18.971,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,11,31.032,37.034,18.92,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,12,31.913,37.715,19.457,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,13,31.383,37.305,19.134,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,14,28.82,35.321,17.571,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,15,34.202,39.487,20.852,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,16,35.951,40.841,21.919,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,17,38.835,43.074,23.677,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,18,29.336,35.721,17.886,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,19,30.666,36.75,18.696,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,20,45.049,47.884,27.466,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,21,57.6,57.6,35.118,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,22,57.6,57.6,35.118,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,23,48.637,50.662,29.653,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,24,47.655,49.902,29.055,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,25,53.214,54.205,32.444,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,26,53.552,54.466,32.65,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,27,57.6,57.6,35.118,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,28,56.117,56.452,34.214,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,29,49.229,51.12,30.014,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,30,44.719,47.628,27.264,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,31,43.991,47.065,26.821,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,32,41.3,44.982,25.18,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,33,34.688,39.863,21.149,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,34,32.801,38.402,19.998,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,35,31.342,37.273,19.109,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,36,34.131,39.432,20.809,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,37,33.029,38.58,20.138,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,38,32.331,38.039,19.712,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,39,32.24,37.968,19.656,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,40,34.784,39.938,21.207,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,41,32.277,37.997,19.679,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,42,36.573,41.323,22.298,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,43,33.807,39.182,20.612,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,44,31.832,37.653,19.408,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,45,35.031,40.129,21.358,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,46,34.852,39.99,21.249,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,47,34.293,39.558,20.908,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,48,33.851,39.215,20.638,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,49,43.838,46.946,26.727,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,50,42.912,46.23,26.163,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,51,42.614,45.999,25.981,57.6,49.8,49.8
6400,Canyon Ferry,MT,WAUW,Run-of-river,2009,52,42.231,45.703,25.748,57.6,49.8,49.8
6402,Elephant Butte,NM,WACM,Run-of-river,2009,1,4.157,12.874,2.677,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,2,4.157,12.874,2.677,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,3,4.157,12.874,2.677,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,4,4.157,12.874,2.677,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,5,7.029,14.692,4.527,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,6,7.033,14.694,4.529,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,7,7.033,14.694,4.529,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,8,7.033,14.694,4.529,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,9,7.128,14.755,4.59,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,10,7.126,14.753,4.589,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,11,7.126,14.753,4.589,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,12,7.126,14.753,4.589,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,13,7.106,14.741,4.576,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,14,8.877,15.861,5.716,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,15,8.876,15.861,5.716,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,16,8.876,15.861,5.716,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,17,8.189,15.426,5.273,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,18,9.4,16.192,6.053,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,19,9.395,16.189,6.05,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,20,9.397,16.191,6.051,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,21,9.407,16.197,6.058,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,22,9.308,16.134,5.994,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,23,10.151,16.668,6.537,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,24,10.15,16.667,6.536,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,25,10.155,16.67,6.539,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,26,10.296,16.759,6.63,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,27,9.381,16.181,6.041,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,28,9.361,16.168,6.028,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,29,9.362,16.168,6.028,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,30,9.363,16.169,6.029,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,31,6.981,14.662,4.495,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,32,6.872,14.593,4.425,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,33,6.874,14.594,4.427,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,34,6.875,14.594,4.427,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,35,6.891,14.604,4.437,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,36,5.003,13.41,3.222,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,37,5.003,13.41,3.222,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,38,5.003,13.41,3.222,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,39,5.003,13.41,3.222,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,40,3.391,12.39,2.184,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,41,3.391,12.39,2.184,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,42,3.391,12.39,2.184,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,43,3.391,12.39,2.184,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,44,3.398,12.394,2.188,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,45,3.076,12.19,1.981,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,46,3.076,12.19,1.981,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,47,3.076,12.19,1.981,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,48,3.077,12.191,1.981,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,49,3.553,12.492,2.288,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,50,3.552,12.491,2.287,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,51,3.551,12.491,2.287,27.9,27.9,27.9
6402,Elephant Butte,NM,WACM,Run-of-river,2009,52,3.552,12.491,2.287,27.9,27.9,27.9
6403,Green Springs,OR,BPAT,Intermediate Peaking,2009,1,6.771,9.686,4.299,17.2,17.2,17.2
6403,Green Springs,OR,BPAT,Intermediate Peaking,2009,2,6.771,9.686,4.299,17.2,17.2,17.2
6403,Green Springs,OR,BPAT,Intermediate Peaking,2009,3,6.771,9.686,4.299,17.2,17.2,17.2
6403,Green Springs,OR,BPAT,Intermediate Peaking,2009,4,6.771,9.686,4.299,17.2,17.2,17.2
6403,Green Springs,OR,BPAT,Intermediate Peaking,2009,5,6.401,9.419,4.063,17.2,17.2,17.2
6403,Green Springs,OR,BPAT,Intermediate Peaking,2009,6,6.142,9.232,3.899,17.2,17.2,17.2
6403,Green Springs,OR,BPAT,Intermediate Peaking,2009,7,6.142,9.232,3.899,17.2,17.2,17.2
6403,Green Springs,OR,BPAT,Intermediate Peaking,2009,8,6.142,9.232,3.899,17.2,17.2,17.2
6403,Green Springs,OR,BPAT,Intermediate Peaking,2009,9,7.033,9.874,4.465,17.2,17.2,17.2
6403,Green Springs,OR,BPAT,Intermediate Peaking,2009,10,7.132,9.945,4.527,17.2,17.2,17.2
6403,Green Springs,OR,BPAT,Intermediate Peaking,2009,11,7.132,9.945,4.527,17.2,17.2,17.2
6403,Green Springs,OR,BPAT,Intermediate Peaking,2009,12,7.132,9.945,4.527,17.2,17.2,17.2
6403,Green Springs,OR,BPAT,Intermediate Peaking,2009,13,8.24,10.744,5.231,17.2,17.2,17.2
