,AVA,AZPS,BANC,BPAT,CHPD,CISO,DOPD,EPE,GCPD,IID,IPCO,LDWP,NEVP,NWMT,PACE,PACW,PGE,PNM,PSCO,PSEI,SCL,SRP,TEPC,TIDC,TPWR,WACM,WALC,WAUW
6331,18,523,140,4,,10410,,50,,152,236,1078,835,11,,194,,209,363,,,655,172,,,63,,
6332,17,517,141,4,,10419,,61,,151,241,1068,825,11,,191,,206,355,,,655,158,,,63,,
6333,17,526,150,4,,10427,,63,,153,236,1073,826,10,,190,,205,342,,,658,158,,,55,,
6334,18,538,134,4,,10143,,44,,149,249,1060,832,9,,193,,171,337,,,656,179,,,46,,
6335,18,536,143,4,,9406,,41,,143,253,972,826,8,,192,,148,328,,,635,114,,,31,,
6336,18,505,125,4,,7124,,19,,124,225,792,751,5,,190,,93,215,,,531,79,,,19,,
6337,10,373,82,3,,1916,,4,,56,159,399,380,0,,128,,20,42,,,219,8,,,7,,
6338,1,217,13,0,,0,,0,,5,51,39,35,0,,19,,0,10,,,16,1,,,0,,
6339,0,167,1,0,,0,,0,,0,0,0,4,0,,0,,0,11,,,8,0,,,0,,
6340,0,157,1,0,,0,,0,,0,0,0,3,0,,0,,0,11,,,0,0,,,0,,
6341,0,154,1,0,,0,,0,,0,0,0,0,0,,0,,0,11,,,0,0,,,0,,
6342,0,150,1,0,,0,,0,,0,0,0,0,0,,0,,0,10,,,0,0,,,0,,
6343,0,104,1,0,,0,,0,,0,0,0,0,0,,0,,0,9,,,0,0,,,0,,
6344,0,0,1,0,,0,,0,,0,0,0,0,0,,0,,0,10,,,0,0,,,0,,
6345,0,0,1,0,,0,,0,,0,0,0,0,0,,0,,0,12,,,0,0,,,0,,
6346,0,0,0,0,,0,,0,,0,0,0,0,0,,0,,0,12,,,0,0,,,0,,
6347,0,0,0,0,,0,,0,,0,0,0,0,0,,0,,0,10,,,0,0,,,0,,
6348,0,0,0,0,,0,,0,,0,0,0,0,0,,0,,0,9,,,0,0,,,0,,
6349,0,0,0,0,,0,,0,,0,0,0,0,0,,0,,0,11,,,0,0,,,0,,
6350,0,11,0,0,,615,,8,,4,2,8,13,0,,0,,27,99,,,24,44,,,8,,
6351,6,129,16,0,,5261,,35,,45,83,254,327,3,,30,,129,309,,,300,151,,,42,,
6352,15,326,78,3,,7863,,77,,87,184,590,723,9,,82,,190,376,,,582,179,,,62,,
6353,14,504,120,3,,9216,,89,,115,247,830,817,12,,77,,215,381,,,644,185,,,64,,
6354,14,522,121,2,,8649,,94,,147,250,963,808,13,,68,,221,370,,,659,183,,,64,,
6355,11,535,122,2,,8697,,98,,147,237,973,739,13,,57,,223,364,,,652,189,,,66,,
6356,18,533,100,1,,8706,,103,,155,229,897,701,13,,60,,220,363,,,641,138,,,66,,
6357,16,491,73,1,,8563,,94,,150,230,804,653,13,,66,,213,367,,,641,115,,,65,,
6358,15,509,88,1,,7829,,90,,149,231,798,640,12,,60,,210,371,,,611,82,,,64,,
6359,8,510,116,1,,6930,,67,,122,214,618,466,10,,45,,181,356,,,561,42,,,61,,
6360,2,466,97,1,,5585,,38,,108,155,380,235,8,,41,,120,240,,,488,40,,,36,,
6361,1,353,39,0,,1389,,11,,49,97,337,108,1,,46,,24,47,,,196,4,,,7,,
6362,0,218,9,0,,1389,,0,,4,4,32,13,0,,6,,0,11,,,14,1,,,0,,
6363,0,178,3,0,,0,,0,,0,0,0,4,0,,0,,0,11,,,9,0,,,0,,
6364,0,171,3,0,,0,,0,,0,0,0,4,0,,0,,0,10,,,0,0,,,0,,
6365,0,162,3,0,,0,,0,,0,0,0,4,0,,0,,0,10,,,0,0,,,0,,
6366,0,36,3,0,,0,,0,,0,0,0,4,0,,0,,0,10,,,0,0,,,0,,
6367,0,15,3,0,,0,,0,,0,0,0,4,0,,0,,0,0,,,0,0,,,0,,
6368,0,11,3,0,,0,,0,,0,0,0,4,0,,0,,0,0,,,0,0,,,0,,
6369,0,18,2,0,,0,,0,,0,0,0,4,0,,0,,0,0,,,0,0,,,0,,
6370,0,16,1,0,,0,,0,,0,0,0,4,0,,0,,0,0,,,0,0,,,0,,
6371,0,24,1,0,,0,,0,,0,0,0,4,0,,0,,0,0,,,0,0,,,0,,
6372,0,22,1,0,,0,,0,,0,0,0,4,0,,0,,0,6,,,0,0,,,0,,
6373,0,20,1,0,,0,,0,,0,0,0,3,0,,0,,0,8,,,0,0,,,0,,
6374,0,26,1,0,,433,,21,,1,1,8,18,0,,0,,28,58,,,15,34,,,5,,
6375,1,91,16,1,,4448,,79,,39,108,260,298,4,,20,,136,218,,,134,120,,,14,,
6376,8,152,76,3,,7859,,91,,107,243,605,423,9,,109,,180,269,,,389,163,,,27,,
6377,18,190,126,4,,9054,,97,,137,257,839,520,11,,166,,198,242,,,453,124,,,25,,
6378,16,330,140,4,,9395,,104,,145,253,893,607,12,,167,,202,269,,,543,126,,,36,,
6379,18,398,137,4,,9745,,102,,146,249,895,640,11,,173,,185,305,,,534,160,,,32,,
6380,16,406,143,4,,8935,,98,,145,237,909,560,12,,169,,182,245,,,570,186,,,32,,
6381,7,396,1143,4,,8941,,100,,147,236,871,512,10,,169,,181,232,,,500,113,,,32,,
6382,4,358,143,4,,8708,,95,,126,243,759,396,11,,176,,150,176,,,455,156,,,24,,
6383,0,279,138,4,,8516,,84,,127,251,897,582,6,,176,,134,92,,,245,91,,,15,,
6384,1,98,121,4,,6302,,69,,113,233,709,330,2,,155,,93,47,,,172,86,,,9,,
6385,1,45,75,2,,1620,,12,,55,101,359,186,0,,86,,10,5,,,63,3,,,1,,
6386,1,1,13,0,,1620,,1,,2,2,107,19,0,,20,,0,0,,,10,1,,,0,,
6387,0,4,5,0,,0,,1,,0,0,0,4,0,,0,,0,0,,,9,0,,,0,,
6388,0,17,5,0,,,,1,,0,0,0,4,0,,0,,0,0,,,0,0,,,0,,
6389,0,10,5,0,,0,,1,,0,0,0,4,0,,0,,0,0,,,0,0,,,0,,
6390,0,2,5,0,,0,,1,,0,0,0,4,0,,0,,1,0,,,0,0,,,0,,
6391,0,5,5,0,,0,,1,,0,0,0,4,0,,0,,0,0,,,0,0,,,0,,
6392,0,5,5,0,,0,,0,,0,0,0,4,0,,0,,0,0,,,0,0,,,0,,
6393,0,6,5,0,,0,,0,,0,0,0,4,0,,0,,0,0,,,0,0,,,0,,
6394,0,0,1,0,,0,,0,,0,0,0,4,0,,0,,0,0,,,0,0,,,0,,
6395,0,2,1,0,,0,,0,,0,0,0,4,0,,0,,0,0,,,0,0,,,0,,
6396,0,7,1,0,,0,,0,,0,0,0,4,0,,0,,0,0,,,0,0,,,0,,
6397,0,13,1,0,,0,,0,,0,0,0,4,0,,0,,0,0,,,0,0,,,0,,
6398,0,9,1,0,,371,,17,,0,2,5,15,0,,0,,16,52,,,0,2,,,7,,
6399,0,55,18,0,,4521,,52,,36,41,248,295,1,,25,,114,232,,,55,8,,,40,,
6400,2,150,75,1,,8062,,55,,107,144,697,688,3,,128,,162,356,,,430,12,,,59,,
6401,6,214,124,2,,8294,,57,,134,215,843,807,8,,186,,163,361,,,504,6,,,65,,
6402,17,429,132,4,,9690,,61,,143,218,939,814,9,,182,,167,355,,,456,13,,,65,,
6403,9,485,135,4,,9507,,54,,151,238,1089,826,9,,164,,176,350,,,588,21,,,66,,
6404,14,475,140,4,,9447,,45,,151,229,1082,812,8,,164,,174,347,,,608,77,,,63,,
6405,14,448,133,4,,9617,,57,,148,233,1090,812,9,,181,,183,353,,,627,81,,,63,,
6406,11,455,143,4,,9217,,59,,145,250,1069,818,9,,181,,181,353,,,570,120,,,64,,
6407,13,444,131,4,,8398,,59,,132,254,978,810,9,,193,,166,334,,,578,88,,,63,,
6408,14,407,125,4,,6431,,54,,105,231,782,720,7,,184,,112,203,,,504,74,,,39,,
6409,7,308,71,2,,1687,,9,,50,117,372,340,0,,115,,19,30,,,189,6,,,9,,
6410,0,186,13,0,,106,,1,,4,8,29,26,0,,19,,0,0,,,13,1,,,0,,
6411,0,158,2,0,,96,,1,,0,0,3,4,0,,0,,0,0,,,9,0,,,0,,
6412,0,150,2,0,,96,,1,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6413,0,145,2,0,,96,,1,,0,0,4,4,0,,0,,0,0,,,0,0,,,0,,
6414,0,141,2,0,,97,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6415,0,97,2,0,,96,,0,,0,0,3,4,0,,0,,0,1,,,0,0,,,0,,
6416,0,0,2,0,,94,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6417,0,0,2,0,,94,,0,,0,0,4,3,0,,0,,0,0,,,0,0,,,0,,
6418,0,0,0,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6419,0,0,0,0,,0,,0,,0,0,4,4,0,,0,,0,0,,,0,0,,,0,,
6420,0,1,0,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6421,0,0,0,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6422,0,3,0,0,,382,,5,,1,5,5,9,0,,0,,25,77,,,3,7,,,7,,
6423,5,38,16,1,,4389,,40,,39,100,226,214,1,,32,,127,299,,,121,20,,,34,,
6424,17,87,69,3,,7767,,82,,102,243,691,590,7,,148,,188,373,,,234,32,,,52,,
6425,18,89,122,4,,8343,,91,,134,275,870,682,10,,195,,209,372,,,231,48,,,61,,
6426,18,125,131,4,,8096,,91,,133,258,930,627,11,,199,,215,357,,,286,57,,,62,,
6427,18,131,137,3,,8245,,91,,129,253,1034,756,11,,195,,218,351,,,249,81,,,61,,
6428,16,166,130,2,,8186,,91,,129,249,1055,748,10,,187,,217,345,,,277,132,,,59,,
6429,17,156,140,4,,7625,,94,,92,244,968,665,10,,189,,210,352,,,545,117,,,58,,
6430,18,123,131,4,,6650,,94,,66,252,914,713,12,,190,,204,313,,,332,122,,,56,,
6431,17,131,135,4,,5566,,89,,19,260,880,734,11,,196,,180,288,,,179,109,,,55,,
6432,18,90,120,4,,4228,,49,,4,226,732,525,7,,189,,106,163,,,198,31,,,36,,
6433,7,65,69,2,,905,,10,,0,115,292,177,0,,115,,16,24,,,154,4,,,7,,
6434,1,11,8,0,,905,,0,,0,7,25,13,0,,13,,0,0,,,14,1,,,0,,
6435,0,2,3,0,,96,,1,,0,0,3,4,0,,0,,0,0,,,8,0,,,0,,
6436,0,1,3,0,,96,,1,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6437,0,0,3,0,,96,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6438,0,7,3,0,,97,,0,,0,0,4,4,0,,0,,0,0,,,0,0,,,0,,
6439,0,18,3,0,,96,,0,,0,0,3,4,0,,0,,0,1,,,0,0,,,0,,
6440,0,13,3,0,,94,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6441,0,33,3,0,,0,,0,,0,0,4,4,0,,0,,0,0,,,0,0,,,0,,
6442,0,19,0,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6443,0,20,0,0,,0,,0,,0,0,4,4,0,,0,,0,0,,,0,0,,,0,,
6444,0,11,0,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6445,0,7,0,0,,0,,0,,0,0,2,4,0,,0,,0,0,,,0,0,,,0,,
6446,0,5,0,0,,280,,19,,0,2,4,7,0,,0,,17,77,,,8,39,,,4,,
6447,0,55,11,1,,3597,,78,,26,95,166,139,1,,33,,122,299,,,157,138,,,34,,
6448,1,144,72,3,,6186,,99,,83,230,419,495,6,,112,,179,373,,,211,166,,,58,,
6449,1,158,117,3,,6443,,106,,131,255,647,443,6,,172,,201,372,,,440,182,,,63,,
6450,3,157,130,4,,7106,,106,,147,250,538,437,5,,182,,208,357,,,459,174,,,63,,
6451,10,162,135,4,,7382,,105,,157,236,606,542,4,,177,,210,351,,,358,153,,,57,,
6452,17,187,141,4,,7969,,105,,158,235,593,673,3,,172,,209,345,,,262,165,,,56,,
6453,15,234,134,4,,7968,,105,,156,234,580,457,3,,171,,202,352,,,371,136,,,54,,
6454,15,307,137,4,,7251,,105,,150,249,640,321,5,,170,,177,313,,,483,113,,,52,,
6455,16,270,130,4,,6347,,99,,129,246,695,226,4,,168,,148,288,,,452,110,,,43,,
6456,16,108,118,4,,4349,,77,,86,212,670,289,4,,104,,95,163,,,134,70,,,27,,
6457,7,56,78,2,,1176,,18,,39,82,327,202,0,,59,,17,24,,,67,3,,,6,,
6458,1,21,10,0,,14,,0,,2,6,21,13,0,,13,,0,0,,,8,1,,,0,,
6459,0,9,5,0,,17,,0,,0,0,3,4,0,,0,,0,0,,,7,0,,,0,,
6460,0,9,5,0,,17,,0,,0,0,4,4,0,,0,,0,0,,,0,0,,,0,,
6461,0,12,5,0,,17,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6462,0,6,5,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6463,0,5,5,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6464,0,6,5,0,,0,,0,,0,0,4,4,0,,0,,0,0,,,0,0,,,0,,
6465,0,10,5,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6466,0,6,0,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6467,0,11,0,0,,0,,0,,0,0,4,4,0,,0,,0,0,,,0,0,,,0,,
6468,0,9,0,0,,0,,0,,0,0,4,4,0,,0,,0,0,,,0,0,,,0,,
6469,0,6,0,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6470,0,9,0,0,,347,,20,,2,0,7,12,0,,0,,18,69,,,4,33,,,7,,
6471,5,92,0,0,,4193,,77,,40,88,219,275,0,,19,,133,280,,,111,81,,,34,,
6472,13,189,22,1,,7251,,98,,114,232,675,652,3,,97,,186,366,,,453,128,,,59,,
6473,13,302,45,4,,8448,,105,,144,259,925,752,6,,157,,208,367,,,502,132,,,63,,
6474,16,442,46,4,,9415,,106,,153,261,1009,779,8,,185,,208,346,,,475,161,,,63,,
6475,11,448,67,4,,9836,,101,,157,247,1044,780,10,,177,,189,342,,,496,165,,,59,,
6476,12,440,82,4,,9613,,97,,157,243,1059,770,8,,180,,193,338,,,594,157,,,54,,
6477,12,413,108,3,,9778,,101,,156,244,1060,777,5,,184,,197,332,,,609,170,,,48,,
6478,14,392,132,3,,9167,,86,,150,248,1037,791,5,,171,,169,295,,,594,157,,,45,,
6479,18,438,133,4,,8504,,54,,141,223,952,783,2,,179,,140,214,,,576,151,,,42,,
6480,18,449,125,4,,6143,,54,,113,152,750,675,0,,164,,95,71,,,486,90,,,24,,
6481,6,327,74,2,,1252,,4,,49,56,311,274,0,,77,,12,8,,,169,6,,,4,,
6482,1,220,7,0,,1252,,0,,2,3,21,14,0,,14,,0,0,,,11,1,,,0,,
6483,0,185,3,0,,17,,0,,0,0,3,4,0,,0,,0,1,,,9,0,,,0,,
6484,0,135,3,0,,17,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6485,0,49,3,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6486,0,52,3,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6487,0,46,3,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6488,0,44,3,0,,0,,0,,0,0,3,4,0,,0,,0,1,,,0,0,,,0,,
6489,0,41,3,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6490,0,37,1,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6491,0,40,1,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6492,0,35,1,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6493,0,34,1,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6494,0,52,1,0,,412,,18,,0,0,6,9,0,,0,,18,27,,,16,36,,,3,,
6495,0,158,5,0,,4441,,72,,46,18,218,257,0,,15,,124,121,,,258,147,,,33,,
6496,0,411,30,1,,8011,,90,,113,26,698,634,0,,48,,178,182,,,548,181,,,55,,
6497,1,527,62,1,,9282,,95,,130,16,985,769,0,,100,,205,244,,,632,186,,,54,,
6498,2,557,83,2,,9559,,95,,133,36,1048,795,1,,105,,215,196,,,650,186,,,59,,
6499,5,554,75,1,,9598,,93,,139,64,1096,791,1,,108,,218,143,,,635,178,,,59,,
6500,5,561,103,1,,9838,,94,,155,87,1083,788,1,,127,,216,156,,,628,169,,,61,,
6501,4,567,118,3,,9355,,93,,159,78,1084,777,2,,131,,215,152,,,612,170,,,63,,
6502,3,566,125,1,,9163,,93,,160,94,1070,756,3,,118,,212,168,,,604,167,,,63,,
6503,3,570,130,1,,8519,,89,,148,60,987,726,0,,125,,182,161,,,606,137,,,61,,
6504,1,568,112,2,,5551,,66,,114,24,767,590,0,,64,,112,170,,,500,85,,,33,,
6505,0,400,52,0,,1089,,12,,48,27,340,246,0,,42,,17,18,,,164,5,,,3,,
6506,0,287,10,0,,65,,0,,2,0,21,12,0,,9,,0,0,,,11,1,,,0,,
6507,0,242,2,0,,65,,0,,0,0,4,4,0,,0,,0,0,,,8,0,,,0,,
6508,0,239,2,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6509,0,242,2,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6510,0,235,2,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6511,0,147,2,0,,0,,0,,0,0,4,4,0,,0,,0,0,,,0,0,,,0,,
6512,0,93,2,0,,0,,0,,0,0,3,4,0,,0,,0,1,,,0,0,,,0,,
6513,0,92,2,0,,0,,0,,0,0,4,4,0,,0,,0,0,,,0,0,,,0,,
6514,0,91,1,0,,0,,0,,0,0,4,4,0,,0,,0,0,,,0,0,,,0,,
6515,0,93,1,0,,0,,0,,0,0,4,4,0,,0,,0,0,,,0,0,,,0,,
6516,0,94,1,0,,0,,0,,0,0,4,4,0,,0,,0,0,,,0,0,,,0,,
6517,0,94,1,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6518,0,102,1,0,,464,,18,,0,0,8,12,0,,0,,21,27,,,11,36,,,0,,
6519,1,195,11,0,,4660,,74,,47,25,241,289,0,,6,,138,121,,,237,147,,,12,,
6520,1,373,77,1,,8174,,93,,120,115,743,708,0,,28,,194,182,,,439,182,,,41,,
6521,1,468,126,3,,8599,,98,,130,200,1027,843,2,,78,,214,244,,,464,190,,,59,,
6522,3,467,136,2,,8528,,97,,140,220,1101,861,2,,75,,218,196,,,562,189,,,59,,
6523,6,541,151,1,,8528,,96,,141,206,1113,841,3,,70,,220,143,,,563,187,,,48,,
6524,6,570,143,2,,8528,,96,,149,153,1112,831,4,,79,,221,156,,,594,186,,,56,,
6525,7,568,146,1,,8528,,97,,162,140,1120,822,3,,75,,219,152,,,551,185,,,62,,
6526,4,580,139,1,,8185,,97,,162,146,1106,829,2,,107,,212,168,,,568,182,,,61,,
6527,2,577,125,1,,7417,,93,,153,122,1015,823,3,,79,,186,161,,,563,167,,,53,,
6528,2,571,83,2,,6141,,71,,125,90,792,703,0,,38,,112,170,,,449,90,,,26,,
6529,1,398,48,2,,1081,,15,,49,51,337,251,0,,17,,16,18,,,160,3,,,2,,
6530,0,278,10,0,,1081,,0,,3,2,20,9,0,,1,,0,0,,,10,1,,,0,,
6531,0,235,3,0,,0,,0,,0,0,4,4,0,,0,,0,0,,,9,0,,,0,,
6532,0,223,3,0,,0,,0,,0,0,4,4,0,,0,,0,0,,,0,0,,,0,,
6533,0,227,3,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6534,0,217,3,0,,0,,0,,0,0,4,4,0,,0,,0,0,,,0,0,,,0,,
6535,0,117,3,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6536,0,73,3,0,,0,,0,,0,0,3,4,0,,0,,0,1,,,0,0,,,0,,
6537,0,80,1,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6538,0,85,1,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6539,0,57,1,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6540,0,54,1,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6541,0,57,1,0,,0,,0,,0,0,3,4,0,,0,,0,0,,,0,0,,,0,,
6542,0,47,1,0,,423,,14,,1,0,7,11,0,,0,,14,27,,,17,39,,,7,,
6543,1,158,8,0,,4718,,61,,47,25,248,299,0,,8,,121,121,,,277,152,,,33,,
6544,14,486,73,0,,7736,,81,,124,157,685,717,2,,21,,184,182,,,462,184,,,53,,
6545,13,581,125,0,,8641,,84,,151,209,943,834,4,,44,,207,244,,,438,188,,,58,,
6546,12,579,114,0,,7655,,89,,122,227,1101,847,8,,58,,214,196,,,450,186,,,62,,
6547,7,571,132,1,,7539,,84,,116,228,1101,820,11,,74,,211,143,,,474,184,,,63,,
6548,7,571,136,1,,7776,,77,,138,204,1100,816,11,,83,,207,156,,,558,183,,,62,,
6549,7,577,138,1,,8537,,69,,138,167,1106,815,10,,85,,195,152,,,560,184,,,64,,
6550,4,594,136,1,,8909,,72,,138,150,1092,824,8,,79,,187,168,,,617,180,,,60,,
6551,2,611,134,1,,8261,,53,,127,118,1002,823,5,,60,,162,161,,,625,168,,,54,,
6552,2,577,116,2,,6347,,27,,113,51,785,699,3,,60,,90,170,,,456,90,,,31,,
6553,1,400,64,0,,1290,,6,,54,23,339,284,0,,41,,13,18,,,166,3,,,3,,
6554,0,260,8,0,,0,,0,,0,1,34,12,0,,10,,0,0,,,11,1,,,0,,
6555,0,205,4,0,,0,,0,,0,0,21,4,0,,0,,0,0,,,7,0,,,0,,
6556,0,189,4,0,,0,,0,,0,0,21,4,0,,0,,0,0,,,0,0,,,0,,
6557,0,185,4,0,,0,,0,,0,0,21,4,0,,0,,0,0,,,0,0,,,0,,
6558,0,192,4,0,,0,,0,,0,0,21,4,0,,0,,0,0,,,0,0,,,0,,
6559,0,101,4,0,,0,,0,,0,0,21,4,0,,0,,0,0,,,0,0,,,0,,
6560,0,65,4,0,,0,,0,,0,0,21,4,0,,0,,0,0,,,0,0,,,0,,
6561,0,57,4,0,,0,,0,,0,0,21,4,0,,0,,0,0,,,0,0,,,0,,
6562,0,44,1,0,,0,,0,,0,0,21,4,0,,0,,0,0,,,0,0,,,0,,
6563,0,21,1,0,,0,,0,,0,0,21,4,0,,0,,0,0,,,0,0,,,0,,
6564,0,18,1,0,,0,,0,,0,0,21,4,0,,0,,0,0,,,0,0,,,0,,
6565,0,31,1,0,,0,,0,,0,0,21,4,0,,0,,0,0,,,0,0,,,0,,
6566,0,31,1,0,,420,,2,,0,0,25,10,0,,0,,6,21,,,12,21,,,2,,
6567,1,154,12,0,,4633,,14,,48,29,247,278,3,,12,,70,80,,,282,146,,,20,,
6568,2,488,77,0,,8207,,28,,121,77,732,681,7,,71,,107,140,,,508,179,,,40,,
6569,14,595,124,1,,9147,,45,,141,187,1003,814,8,,115,,138,214,,,446,190,,,47,,
6570,18,604,144,1,,9552,,56,,147,247,1088,834,9,,140,,131,254,,,505,189,,,48,,
6571,18,588,142,1,,9860,,56,,149,235,1090,804,10,,133,,135,273,,,530,171,,,48,,
6572,17,585,142,2,,9857,,52,,154,228,1081,800,8,,122,,113,280,,,663,170,,,47,,
6573,15,591,150,3,,9880,,40,,162,236,1081,798,11,,134,,92,264,,,577,168,,,45,,
6574,6,599,140,4,,9990,,26,,159,198,1063,815,9,,144,,73,203,,,625,180,,,44,,
6575,3,596,135,4,,9121,,18,,149,195,984,809,6,,148,,40,161,,,538,167,,,42,,
6576,3,562,130,4,,9248,,7,,120,185,770,693,4,,136,,18,90,,,480,85,,,23,,
6577,1,394,67,2,,9457,,1,,51,63,327,239,0,,75,,0,13,,,157,2,,,3,,
6578,0,271,6,0,,9477,,0,,1,1,33,11,0,,7,,0,0,,,9,1,,,0,,
6579,0,215,4,0,,604,,0,,0,0,21,0,0,,0,,0,0,,,9,0,,,0,,
6580,0,192,2,0,,533,,0,,0,0,21,0,0,,0,,0,0,,,0,0,,,0,,
6581,0,179,2,0,,533,,0,,0,0,21,0,0,,0,,0,0,,,0,0,,,0,,
6582,0,174,2,0,,534,,0,,0,0,21,0,0,,0,,0,0,,,0,0,,,0,,
6583,0,63,2,0,,534,,0,,0,0,21,0,0,,0,,0,0,,,0,0,,,0,,
6584,0,25,2,0,,534,,0,,0,0,21,0,0,,0,,0,0,,,0,0,,,0,,
6585,0,27,2,0,,534,,0,,0,0,21,0,0,,0,,0,0,,,0,0,,,0,,
6586,0,23,0,0,,534,,0,,0,0,21,0,0,,0,,0,0,,,0,0,,,0,,
6587,0,19,0,0,,534,,0,,0,0,21,0,0,,0,,0,0,,,0,0,,,0,,
6588,0,15,0,0,,534,,0,,0,0,21,0,0,,0,,0,0,,,0,0,,,0,,
6589,0,11,0,0,,534,,0,,0,0,21,0,0,,0,,0,0,,,0,0,,,0,,
6590,0,15,0,0,,420,,3,,1,1,24,5,0,,0,,13,24,,,12,30,,,2,,
6591,4,122,11,1,,4633,,26,,44,65,248,276,3,,29,,113,139,,,231,139,,,24,,
6592,17,401,76,3,,7089,,51,,119,224,736,697,6,,135,,165,215,,,545,174,,,47,,
6593,18,495,127,4,,7124,,64,,140,262,1003,827,11,,183,,184,288,,,643,182,,,52,,
6594,19,499,134,4,,9317,,62,,155,242,1081,820,10,,183,,188,339,,,660,182,,,53,,
6595,17,509,143,4,,9521,,59,,162,240,1080,801,10,,191,,185,337,,,652,180,,,54,,
6596,18,501,137,4,,9463,,63,,161,231,1072,788,9,,156,,184,350,,,649,180,,,57,,
6597,17,503,141,3,,9482,,59,,162,246,1077,793,11,,144,,183,363,,,651,180,,,62,,
6598,11,490,138,3,,9479,,61,,156,257,1058,823,11,,113,,175,365,,,647,176,,,64,,
6599,10,449,142,2,,9492,,48,,146,266,961,820,11,,94,,146,344,,,612,159,,,62,,
6600,17,410,124,1,,9661,,20,,119,227,744,705,6,,67,,82,190,,,467,80,,,34,,
6601,5,275,61,0,,2670,,4,,47,79,313,267,0,,30,,12,25,,,144,3,,,3,,
6602,0,189,8,0,,14,,0,,2,1,30,5,0,,3,,0,12,,,9,1,,,0,,
6603,0,150,2,0,,14,,0,,0,0,21,0,0,,0,,0,11,,,9,0,,,0,,
6604,0,90,2,0,,14,,0,,0,0,21,0,0,,0,,0,1,,,0,0,,,0,,
6605,0,18,2,0,,14,,1,,0,0,21,0,0,,0,,0,0,,,0,0,,,0,,
6606,0,12,2,0,,14,,0,,0,0,21,0,0,,0,,0,0,,,0,0,,,0,,
6607,0,11,2,0,,14,,0,,0,0,21,0,0,,0,,0,0,,,0,0,,,0,,
6608,0,9,2,0,,534,,0,,0,0,21,0,0,,0,,0,0,,,0,0,,,0,,
6609,0,6,2,0,,534,,0,,0,0,21,0,0,,0,,0,0,,,0,0,,,0,,
6610,0,13,0,0,,534,,0,,0,0,21,0,0,,0,,0,0,,,0,0,,,0,,
6611,0,28,0,0,,534,,0,,0,0,21,0,0,,0,,0,0,,,0,0,,,0,,
6612,0,30,0,0,,534,,0,,0,0,21,0,0,,0,,0,0,,,0,0,,,0,,
6613,0,19,0,0,,0,,0,,0,0,21,0,0,,0,,0,1,,,0,0,,,0,,
6614,0,23,0,0,,0,,10,,0,1,24,5,0,,0,,7,23,,,12,30,,,2,,
6615,0,125,5,0,,0,,51,,46,63,243,267,3,,8,,79,117,,,256,140,,,24,,
