CORONADO_20_wind,MALIN_20_wind,JOHN_DAY_20_wind,DALLES21_20_wind,COULEE_20_wind,HANFORD_20_wind,WCASCADE_20_wind,CMAIN_GM_20_wind,MIDPOINT_20_wind,MONTA_G1_20_wind,BRIDGER_20_wind,VALMY_20_wind,COLOEAST_20_wind
2548,24.1,8.4,232.4,118.3,3206.6,20.4,1355.7,0,1079.7,2855.6,289.4,589.4
2658.9,24,7.5,231.5,124.4,3196,20.2,1305.5,0,1089,2796.5,267.2,756.6
2710,22.2,8,252.7,126,3193.5,21.2,1341.6,0,1095.6,2841,198.5,819.7
2660.6,19.5,8.7,242.8,132.9,3182.6,20.6,1295.7,0,1094.1,2815.4,172.6,777.9
2702.4,14.2,5.8,238.1,140.6,3117.3,19,1268.3,0,1128.1,2728.7,186.5,727.4
2647.5,9.8,4.4,225.6,137.8,3054.2,19.3,1252.5,0,1220.2,2663.1,160.4,673.1
2570.4,10.3,4.5,215.9,129.9,2978.4,18.5,1247,0,1229.8,2593,106.9,632.4
2537.1,11.3,4.5,197.3,108.9,2868.1,17.5,1210.4,0,1229.2,2583.9,67.3,598.9
2595.2,11.4,4.5,171.5,109.3,2677.1,16.6,1200.8,0,1191,2535.7,21.8,615.7
2530.4,14.6,4.1,168.9,69,2475.7,15.5,1148,0,1176.1,2448,9.2,540.3
2507.7,19,4.1,160,27.4,2272.4,17.2,1118.5,0,1131.9,2219.9,4.4,489.3
2399.4,20.5,4.2,164.3,8.7,2018.2,15.8,1007.7,0,1114.9,1920.5,4.6,257.3
2231,20.4,3.9,134.2,5.8,1369.8,14.3,895.4,0,1020.8,1890.9,2.3,176.5
2145.9,21.3,3.8,119.2,6.8,610.1,10.8,876.6,0,930.5,2112.5,2.3,162.8
1679.9,22.9,2.5,123.8,14.4,326.2,3.6,859.5,0,1072.2,2244.4,4.4,157.1
1510,24.9,2,148.4,24.5,522.2,1.8,869.1,0,1127.9,2317.4,8,265.4
1514.4,24.3,2.6,171.1,38.7,606.9,4.5,875.7,0,1160.6,2341.8,12.8,559.8
1170.5,22.2,3.2,147.1,40.8,655.9,4.5,786.7,0,1144.8,2314.7,14.3,615.7
947.9,22.4,2.3,155.8,28.7,428.7,2.1,754.5,0,1121.5,2082.8,14.7,556.8
1035.9,27,2.1,221.7,31.9,597.5,5.2,755.2,0,1103.4,1905.1,18,577.7
1182.4,27.1,1.5,226.7,39.4,1016.3,11.9,823.5,0,1117,1920.6,16.3,644.3
1019.3,17.7,1.8,206.2,49.8,1135.3,11.2,808.8,0,1098.3,2141.3,7.4,616.4
908.3,12.6,2.1,175.5,38.9,1233.8,11.8,880.6,0,1117.3,2242.5,5.4,538.7
719.6,16.8,2.8,126.4,39.6,1408.3,14.7,858.9,0,1076.6,2250.8,13.8,545.4
737.2,18.4,3.8,112.1,42.7,1436,16.6,860,0,1027.9,2293.9,22.5,645.5
677.7,17.8,4.3,107.1,51.5,1420.8,15,855.9,0,988.7,2351.3,17.7,739.2
616.4,16.8,3.8,112.8,58,1576.4,12.8,818.2,0,902.6,2399.8,23.8,733.3
556.2,17.3,4.2,127.8,45.8,1714.4,14.1,856.5,0,874,2386.3,40.9,729.5
483.6,22.3,4.1,160.9,37.1,1519,15.2,889.2,0,869.6,2369.3,51,717.6
449.4,25.6,3.4,211.7,38,1777,12.7,1013.3,0,917.9,2372.6,78.5,673.1
437.9,28.4,3.2,243.4,38,1866,10.2,1084.3,0,916.4,2392.6,110.7,640.7
394.4,27.8,2.8,256.6,33.8,1983.5,11.1,1095.5,0,918.3,2397.6,162.3,639.9
337.1,26.3,2.7,278.8,33.4,2004.7,12.1,1102.4,0,938.8,2399.5,273.9,601.7
307.6,29.4,2.6,284,38.6,2073.9,15.2,1099,0,956.7,2415.7,353.7,496.4
272.9,29.9,2.6,283,43,2103.9,15,1086.4,0,830,2411,346,373.4
240.1,29.9,3.3,279,45.8,2275.7,15.1,1059,0,765.4,2376.2,320.9,212.8
237.6,30,3.9,253.7,43.9,2353.7,15.6,1060.7,0,757.2,2354.8,340.9,114.8
253.3,29.9,3.7,204.6,41.2,2144.3,14.1,1026.9,0,737.6,2333.9,357.3,94.9
238.7,29.9,3.1,152.4,44.5,1748.5,12,1011.6,0,738.8,2334.5,376.4,47
224.5,30,3.4,130.9,47.2,1711.1,11,1007.4,0,752.4,2323.8,350.3,18.6
215.4,29.6,4.2,117.6,49.2,1722.9,10.3,986.1,0,711.9,2149.2,317.3,5.8
397.4,21.2,6.2,223.3,72.9,1757.5,13.7,996.2,0,503.5,1947.3,323.7,40.4
1001.8,27.9,5.4,265.8,131.3,3013.1,24.5,1219.8,0,1087.8,1610.9,237.8,309.5
875.2,20.8,2.6,88.5,117.8,2912.3,24.7,1154.8,0,1310.1,1499.2,238.5,349.4
905.5,10,5.8,51.7,62.3,2774.3,24.2,1110.1,0,847.6,1764.6,313.6,287.4
945.4,10,10.1,58,54.9,2595.3,15.9,1093.4,0,691.5,2403.2,475.1,165
532.6,9.9,7.4,159.7,54,2004.1,8.8,1140.3,0,1017.7,2627.3,521.9,169.8
476.2,12.8,8.1,171.2,32.5,712.9,1.3,1063.5,0,891.9,2514.8,497.4,262.5
728.6,26.1,7,221.1,21.7,563.8,5.8,1103.8,0,925.4,2471.8,529.7,232.8
732.3,24.4,3.2,139,14.5,1410.1,16.1,1056.3,0,750,2496.6,524.1,193.3
924.2,16.6,3.5,106.5,6.5,1911.6,9.9,1035.8,0,592.5,2494.1,434.4,425.5
1148.7,21.4,2.7,33.4,13.1,1995.5,3.4,997.6,0,688.2,2447.8,393.8,480.5
1901,21.4,2.5,9.9,10.5,2138.6,4,982.4,0,672.6,2476.9,392.6,508.3
2300.8,17.1,0.9,3.8,9.6,1428.1,7.6,957.3,0,427.5,2459,431.8,433.4
2467.5,14.3,1.3,6.7,23.5,399.6,11,956.8,0,426.7,2440,525.6,588.1
2564,11.9,1.9,16.3,38.5,422.3,12.5,922.6,0,246.4,2462.6,569.8,457.4
2539.9,12.2,1.8,44,30.6,431.1,14.2,825,0,207.9,2441.5,562.2,332.6
2546.2,15.5,2.5,78.2,19.7,278.3,9.4,735.1,0,230.2,2383.3,558.4,129.6
2465.1,15.6,3.2,74.6,13.5,159.1,3.4,680.2,0,329.3,2365.5,550.3,56
2135.9,14.5,3.5,58.9,22.3,122.9,0.8,635.3,0,447.1,2376.9,559.6,125.9
1801,12,3.6,61.5,35.1,125,0.1,595.4,0,515.9,2424.6,558.1,51.4
1755.3,9.6,3.3,104,36.2,174.5,0.3,548.5,0,642.8,2429.8,546.5,30.8
1570,7,3.9,90.8,40.3,174.4,1.1,578.2,0,575.1,2339.4,536.5,32.2
1358.9,5.9,6.9,93.1,64.3,172,3.3,592.1,0,450.3,2291.3,526,32.5
1428.8,4.3,7.3,134.4,85.6,204.5,6.7,601.4,0,306.8,2215.2,469.6,50.9
1688.3,8.6,8.4,110.4,113.4,265.3,9.9,573.8,0,221.2,2345.3,458.7,147.4
2115.3,9.2,10.1,112.4,113.4,491.1,13.5,581.2,0,145.6,2599,483.9,392
2418.6,4.9,11.6,148.7,113.2,747.2,18.8,663.3,0,217,2581.6,470.5,406.7
2444.8,10.6,11.7,167.5,119.6,804.8,20,668.2,0,219.6,2529.7,495.9,433.2
2444.7,20.7,11.8,182,118.3,844.2,16.4,681.9,0,203.7,2528.4,522.3,584.4
2495.5,19.9,12.3,167.5,124.1,901.7,15.6,712.3,0,307.9,2577.4,523.6,620.7
2577,20.4,13.1,189.3,117.7,1150.6,17.5,802.8,0,510,2584.2,511.4,626.8
2642.3,17.1,12.5,219.3,93.3,1517,18.1,813.7,0,527.7,2560.6,510,666.1
2667.9,18.9,12,220.1,106.6,1786.6,18.5,788.5,0,558.1,2583,496.9,649.9
2608.1,18.2,12,232.9,111,2038.5,19.1,774.5,0,493.7,2767.5,477.4,582.1
2580.8,17.3,11.9,243.1,114.8,2351.9,17.3,771.2,0,453.1,2847.4,475.9,450.6
2577.4,14.8,10.9,224.9,116.4,2806.1,14.7,747,0,357.3,2798.3,460.7,370.3
2614.4,12.2,10,218.7,124.6,2978.1,16.2,742.7,0,200,2747.4,453.2,280.3
2616.4,13.3,9.6,237.5,120.9,2915.7,13.9,711.5,0,163.9,2707.1,416.7,192.6
2584.4,6.6,8.5,228.4,106.5,2884.9,12.4,753.6,0,331.4,2721.7,367.9,133.8
2527.3,4.8,8.4,228.9,93.4,2845,13.3,881.8,0,404,2718.3,315.4,151.3
2552.1,6,8.1,234.2,96.1,2939.5,13.6,1064.8,0,593.5,2680,269.6,240.4
2577,6.4,7.5,228.9,79.2,2854.3,13.9,1137.9,0,723.4,2639,172.6,190.1
2468,5.7,7.2,219.3,71.9,2924,13.9,1140.3,0,754.9,2583.8,123.6,159.5
2522.7,8.2,6,215.9,76.6,2847.4,11.8,1121.4,0,829.4,2540,126.1,101.2
2641.8,11.8,5.3,213.9,88.1,2521.6,9.4,1053.9,0,940.8,2490.8,177.7,150.5
2680.5,10.8,6.3,222.7,85.3,2536.4,8.8,1088.9,0,995.2,2549.9,310.5,183
2645.5,7.9,7,217,85.1,2658.8,7.7,1115.6,0,1029.8,2443.3,389.2,137.8
2559.7,12.2,8.3,199.9,89,2529,6.3,1221.1,0,1048.4,2369.2,404.8,143.3
2106,19.3,8.1,207.6,93.4,2282.5,5.1,1252.4,0,1169.3,2367.6,548.9,217.6
1553.9,13.7,8.9,205.9,86.8,2303.2,5.5,1246.6,0,1167.6,2265.5,563.4,374.3
1282.5,11.2,9.6,202.2,96.2,2490.8,5.6,1262.1,0,1190.7,2443.4,532.4,487.1
1475.3,10.4,8.9,192.7,94,2539.1,6.1,1279.1,0,1191.5,2469.1,512,580.4
1409.5,5.4,7.6,172.2,91.8,2601.4,7.1,1244.4,0,1165.9,2066.2,487.1,612.8
1592.9,2.9,6.8,142.8,80.4,2498.5,8.7,1272.8,0,1188.8,1903.5,496.9,638.5
2087.5,0.5,4.7,98.2,68.1,2177,8.8,1251.4,0,1241.7,1947,516.3,603.1
2303.1,0,3.6,93,62,2093.7,9.1,1221.5,0,1224.8,2015.6,498.5,555.2
2251.2,0,3.1,120.5,61.5,2049.6,10.2,1184,0,1183.7,1943.9,486.3,399.5
2125.9,0.5,3.4,162.3,60,1870.8,10.5,1111.2,0,1146.9,1735.2,481.8,370.8
1766.9,4.3,2.6,178.6,57.5,1451.3,10.7,1076.6,0,1118.2,1604,469.3,463
1720.8,10.1,1.9,157,54,1000.4,13,993.1,0,1127.7,1538.6,471.6,478.7
1778.5,16.7,1.2,141.2,12.9,802.3,13.7,1037.6,0,1063.7,1544,448.3,466.7
1410.9,22.5,0.7,87.6,3.3,798.1,12.2,1024.1,0,1077,1655.8,457.2,524.1
1682.2,22.6,0.7,52.4,1.9,671,11.7,1015.1,0,1183.6,1535.8,478.5,577.7
1721.8,21.6,0.6,78.5,0.5,565.2,10.2,1004.5,0,1216.7,1391.8,463.2,604.6
1797.8,23.6,0.8,142.9,0,520.9,7.7,1058,0,1203.2,1613.4,420.9,749.3
1418.2,26,1.4,195.1,0,599.3,7.9,1079.4,0,1174.8,1777.9,411.2,785
1356,27.1,1.6,217.1,0.3,756.9,9.4,1038.7,0,1141.5,1700.5,431.2,895.4
1447,28.2,1.2,175.4,1.2,819,7.4,1095.7,0,1131.4,1741.8,417.1,925.7
1224.6,28.9,1.2,186.1,14.8,672.8,8.8,1106.2,0,1176.6,1571.2,406.6,927
1590.2,28.3,1.2,223.7,7.2,558.7,8.7,1119.7,0,1251.3,1437.6,392.5,928.5
2602.4,28.1,1.7,239.8,3.2,565,8.1,1147.4,0,1269.4,1325.7,363,928.5
2787,28.1,2.5,264.7,5.8,693.7,7.5,1137.8,0,1246.2,1369.4,316.3,928
2810.5,4.7,2,94.6,22.6,658.3,2.5,1053.9,0,1158.6,1814.4,270.3,917.6
2088.1,7.4,4.2,118.3,75,1104,10.6,1231.9,0,1327.9,2410.4,322.8,763.6
2019.9,0.3,5.5,141.7,95.5,2820.7,19.7,1230.6,0,1057.7,2173.2,332.3,686.3
1889.9,0,7.6,217.9,90.1,2727.9,20.5,1199.7,0,910.4,1661.3,199,654.1
2772.8,1.3,7.2,273.2,87.2,2379.4,22.2,1189.1,0,904,1546.2,134.2,791.4
2741.6,4.8,3.2,268.2,92,2185.4,17.6,1110.6,0,843.6,1509.3,107.2,902
2731.6,15.7,3.4,240.8,80.7,1842.2,14.5,1046.4,0,922.5,1050.8,75.8,900.3
1524.5,26.2,6.3,270.4,71.2,1317.2,12.4,1097.8,0,939,1110.4,58.2,883
2097.3,29.9,6.5,178.8,51.3,1868.9,12.2,1150.2,0,934.2,1514.5,60.9,877.9
2447.6,28.8,5.2,90.5,31.2,2548.6,13.7,1161.6,0,950.9,2237.1,83.4,878.5
2642.6,26.8,6,90,57.2,2596.9,9.2,1192,0,952.5,2690.9,67,878.5
2617.5,26.7,8.8,90.2,64.8,2461.1,8.5,1221,0,862.7,2802.4,101.5,885.9
2532.1,27.4,11.8,90.5,66.8,1923.6,15.6,1234.5,0,794.6,2831.2,145.4,886.5
2285.8,29.4,12.8,102.9,70.1,1983.5,22.2,1252.8,0,885.3,2747.3,127.5,879.4
1819.1,29.1,13.2,124.8,56.4,2082.1,24,1264.3,0,925.4,2750.4,110.1,843.1
1455.3,27.5,13,189.4,54.3,2185.7,23.6,1193.4,0,906.1,2812.1,50.9,831.9
1122.1,28.3,10.5,255,56.7,2100.1,22.2,1140.3,0,923.2,2815.8,28.5,811.9
758.7,28.4,8.1,268.4,57.7,2196.8,21.8,1162.2,0,948.7,2805.2,34.1,751.8
794.4,27.9,7.2,278.6,70.4,2242,22.9,1184.6,0,952.3,2777.4,22,721.1
748.3,27.8,5.2,275.4,69,2437.9,22.6,1151.4,0,971.3,2784.1,20.2,635.8
621,28.3,4.4,275.6,52.6,2409.5,21.9,1133.5,0,957.1,2806.6,22.7,538.6
417.2,29.9,2.9,271.3,40,2351.5,19,1134.3,0,1080.8,2793.4,28.9,494.9
325.9,29.9,2.5,267.3,31.7,2158.6,14.9,1082.4,0,1045.6,2727.5,44.7,450
321,29.9,1.8,223.6,20.9,2046.7,10.5,1013,0,1098.9,2630.8,58.7,338.7
355.8,30,0.9,209.9,16.4,2029.9,9.2,919.4,0,1234,2627,69.6,211.6
596.6,29.2,1.3,264.5,7,2223.6,11.2,858.3,0,1294,2622.9,99.6,149.4
1084.3,23,3,267.2,0.7,2584.3,14.7,857.4,0,1306.4,2594.2,179.2,161.4
1474.2,21.4,1.5,259.1,2.2,2694.8,14.6,968.1,0,1331.6,2639.6,309,173
1758.5,23.3,0.8,268.4,6.4,2658.5,12.7,1060.4,0,1318.5,2703.6,339.1,222.9
1782.9,23.3,0.8,271.6,9.6,2507,7.7,1107.2,0,1330.8,2804.5,374.5,216.7
1566,23.3,0.7,270.9,12.9,2033.9,6.1,1128.3,0,1345.8,2826.8,407.3,184.4
1402.1,23.3,0.7,268.6,11.9,1191.9,4.4,1083.8,0,1325.2,2311.6,441.8,178.2
1296.2,23.3,0.7,259.8,7.3,454.3,2.4,1040.1,0,1290,1930.5,454.2,156.4
1397.4,23.3,1,247.9,6,407.2,2.3,1061.1,0,1274.7,2038.1,467.3,114.2
1731.3,23.3,1.3,229.3,8,487.3,1.7,1075.6,0,1203.5,2200.9,469,144.4
2122.6,24.4,1.9,202.9,13.5,297.7,1.3,1078.6,0,1131.4,2244.4,447.3,261.3
2382.1,28.8,3,185.1,21.5,294.2,5,1101.4,0,970.1,2246.1,434.6,345.2
2463.2,30,3.3,169.3,20.7,207.1,7.9,1108.1,0,841.1,2225.7,417.2,336.5
2572.8,30,3.2,184.4,18.8,196.9,5.6,1111.7,0,769.6,2204.4,423.1,286.6
2690.4,29.9,3,193,20,313.8,6.3,1132.4,0,825.3,2380.4,433.8,277.2
2764.7,30,3,174.8,25.9,348.1,6,1141.3,0,870.8,2511.9,442.7,228.1
2690.5,30,2.7,128.9,24.3,412.6,9.3,1074.5,0,828,2625.1,428,167.6
2289.1,28.4,3,43,24.8,466,14.7,1026.6,0,791.3,2763.4,399.6,129.5
2309.9,27.6,2.6,35.8,14.4,402.9,16.7,1010.4,0,713.7,2815,397.9,134.6
2265.8,24.3,1.4,73.8,4.4,371.3,13,1013.8,0,676.9,2812,383.4,218.5
2445.6,26.2,1.1,159.7,1.8,316.2,2.9,1002.2,0,683.1,2793,380.8,191.7
2714.6,28.5,0.7,134,0.1,280.6,1,1045.2,0,694.4,2784.3,368,152.2
2697.8,28.2,0.6,72.2,0,205.5,5.7,1030.1,0,682.8,2758.1,351.1,132
2589.5,18.3,0.4,118.8,0,175.3,8.3,892.3,0,656.2,2717,351.9,119.8
2278.7,20.9,0.9,131.4,0,192.7,4.5,700.1,0,664.3,2626.2,302.9,96.4
2417.8,22.9,1.9,167.5,1.9,291.4,3.4,537.8,0,694.4,2514,293.1,53.9
2437.8,21.2,3,143.6,14.9,324.6,4.6,536.5,0,773.6,2449.5,323.6,36
2450.9,18.5,3.1,165.3,22.3,349.1,6.3,563.1,0,852.6,2377.6,309.3,274.9
2424.1,16.3,2.7,143.4,31.1,331.7,6.9,570.9,0,727.7,2314.9,331.1,448.9
2458.3,11.3,3.5,149.7,37.9,315,8.8,559.1,0,581.6,2232.8,306.2,402.6
2391.5,8.1,4.6,135.1,41.6,330.5,9.3,615.1,0,498,2175.5,219.1,354.1
2282.6,7.1,5.4,141,57.2,337.3,9.8,668.9,0,524.7,2169.3,192.1,422.7
2172.1,10.6,7,129.8,68.5,375.9,9,755.8,0,594.9,1893.9,197.5,320.1
2009.6,13.5,8,149.6,76.2,411.6,7.2,886.4,0,639.2,1622.5,176.5,306.2
2187.5,16,9.9,179.9,72,405.4,6.1,971.6,0,658,1302.3,159.6,288.2
2229.5,19.6,11.1,184.8,74.6,442.1,5.6,927.8,0,685.1,944.9,134.4,175.9
2234.3,20.1,11.7,179.2,82.5,464.1,7.7,908.5,0,751.6,733,102.1,222.2
2186.1,16.8,12,166.1,101.4,411.3,9.2,838.6,0,779.1,690.4,57.7,360.1
2260.2,12.2,12.4,153.2,100.8,353,7,910.1,0,738.2,718.9,43.6,512.4
2301.3,10.9,11.8,161.6,100.5,386.6,6.6,996.5,0,667,628.6,61.5,637.4
2374.4,11.5,12.2,199.1,86.3,510,8.8,1031.5,0,628.9,426.1,56.8,529.9
2226,13.3,12.7,209.3,84.8,680.1,11.3,1045.2,0,619.2,421.9,51.2,280.7
2045.1,11.3,12.2,201.5,110.3,908.8,12,1012.9,0,560.4,512.5,51.6,131
2034.3,11.3,12.9,212.1,112,1123.2,14.1,1001.7,0,436.7,569.7,69.2,144.5
2307.7,6.7,13.2,214.5,109.6,1270.1,12.5,954.4,0,380.1,532.4,83.2,174.7
2351.3,5.5,12.9,201.5,108.4,1335.9,11.1,983.6,0,359.2,533.3,97.6,161.3
2377.1,5.3,12.7,188.3,107.7,1447.7,9.4,982.6,0,362.8,511.8,139.3,161
2385.9,20.6,0.6,96.2,11.1,205,1.1,795.3,0,379.2,724,196.8,198.2
2651.7,25.9,2.7,180.5,49.7,615.4,4.1,968.1,0,574.8,1275.3,400.9,365
2712.6,23.9,3.2,85.2,57.6,1013.9,8.5,1053.8,0,597.3,1572.6,492.5,584.2
2679.2,20,2.5,73,64.3,755.2,12.2,1013.8,0,492.9,1458.4,526.2,658.1
2641.9,17.4,5.4,195.9,74.8,693,15.4,1051.7,0,460.3,997.4,473.4,624.4
2629,19,7.8,197.8,93.5,783.4,17.6,1033.5,0,381.1,511.6,472,541.2
2732.1,23.9,6.4,196.7,112.9,859.8,21.2,1055.9,0,388.8,420.9,443.6,530.8
2709.6,25.7,5.1,199,112.6,766.2,21.7,849.5,0,581.4,395.3,363.6,550.7
2520.9,22.7,4.6,204.4,88.6,761.9,21.7,860,0,594.6,345.9,159,566.8
2719.1,19.8,4.8,203.6,48.4,941.9,21.6,801,0,673.3,339.7,179.1,604.8
2416.7,20.7,3.6,202.6,14.9,1133.1,20.9,662,0,547.6,311.6,192.1,478.8
2290.2,20.7,2.7,200,14.6,1364.2,20.1,608.3,0,630.9,252.8,165.7,301.7
2043.1,20.6,2.5,157.9,22.7,1461.7,19.3,490.5,0,622.7,179.7,126.3,275.1
1751.5,24.4,3.8,139.2,29.3,1434.1,18.6,427.4,0,629.5,212.8,107.7,426.1
1650.8,22.2,3.9,154.5,44.6,1686.1,18.2,455.5,0,630.6,373.2,81.6,732.3
1664.8,19.1,6.1,174.3,64,1651.3,17.3,492.6,0,755.8,502.1,46.1,819.4
1931.9,17.2,6.9,229.2,74.6,1844.8,15.4,522.4,0,876.4,675.5,25.6,826.1
2030.1,24.7,6.9,251.2,71.5,2161.8,15.8,556.7,0,915.2,847,16.7,826.9
1916.6,24.8,5.9,258.1,56.8,2154.9,15.3,558,0,931.8,882.7,9.6,807
1198.2,29,5.7,270.4,50.8,2022.2,13.8,603,0,902.3,961.6,4.6,783.1
1182.2,28.9,5.2,265.9,51.6,2243.9,14.2,584.1,0,853,1090.4,9.7,737.9
1029.1,28.8,5,262.6,62.6,2072.8,14.2,700.6,0,837.1,1387.8,28.5,694.6
821.2,28.5,4.3,260.1,72,1776.6,16.3,693.5,0,781.3,1799.2,29.9,616.3
654.1,28.2,2.9,256,65.1,1602.3,19.5,580.6,0,710.6,2059.4,33.4,497.6
598.2,28.9,3.1,244.6,57.8,1438,18.8,535.7,0,722.1,2270.1,36.1,361.6
526.8,29.9,2.3,210.8,47.9,1317.1,17.5,512.9,0,822.3,2377.1,40.1,195.4
483.8,29.8,3.3,186.1,56.8,1120.5,17.1,449.1,0,781.8,2336.8,86.1,82.5
505.9,29.1,5.2,199.6,84.2,778,14.3,449.7,0,767.5,2370.2,186.6,23.6
496,28.9,6.5,198.8,90.8,697.5,14.4,473.8,0,788.9,2459.6,291.5,8.8
479.2,29.1,7.4,202.5,84.1,591.2,12.8,487.2,0,807.1,2536.6,347.5,15.2
417.3,26.9,8.6,202.1,88.5,567.8,12.3,514.2,0,846.2,2654.1,337.2,21.5
356.4,22.7,10.5,201,95.1,696.3,15.4,540.5,0,848.8,2757.8,308.7,30.9
315.9,23.4,10.1,203.2,104.3,927,16.3,583.8,0,889,2702.1,289.3,70.4
283.6,24.3,10.1,210.9,95.4,1004.2,17.8,712.3,0,912.6,2663.6,270.4,138.1
249.1,21.1,10,207.9,70.3,921,18,818.2,0,897.1,2667.8,241,207.7
245.5,17.1,9.4,207.3,45.7,905.7,16.9,860.4,0,871,2709.6,204.6,252.2
295.2,13.6,9.9,200.5,37.4,1029.1,14.6,910.9,0,836,2766.9,171.1,330.4
425,10.9,9.2,185.6,48,1315.8,13.4,958.9,0,794.3,2827.2,134.4,381.9
674.8,7.2,9.2,167.4,53.7,1659.3,14.3,966.4,0,753.1,2803,109.9,438.1
972.4,3.6,9.2,125.7,32.8,1968.9,12.9,931.2,0,734.4,2795.1,79,546.2
1058.7,1.5,8.4,67.4,21.5,1958.5,10.5,947.8,0,721.5,2807.7,34.1,635.5
949.8,0.6,8.4,32.8,17.5,1705,8.5,954.6,0,729.2,2813.8,18.5,700.4
763,0.2,8.4,20.9,24.2,1480.3,8.8,944.9,0,706.1,2803.8,19.4,692.5
517.9,0,6.9,16.4,14.8,967.8,9,892.3,0,642.4,2786.6,18.6,725.4
414.9,0,4.8,13.4,8.7,554.7,7.5,857.7,0,650,2781.6,18,731.2
323.3,0,4.5,11,7.4,393.3,6.9,848.8,0,625.9,2728.6,22.1,729.9
373.9,0,3.5,9.8,11.1,336.3,5.2,858.5,0,525.5,2564.8,26.2,706
639.5,0,2.8,10.7,18.5,323.1,3.4,830.7,0,374.8,2293.1,30,707.7
638.9,0,3,11.5,23.2,266.9,2.2,828.1,0,380.6,2203.4,26,710.8
706.3,0,3.5,7.9,27.4,210,2.2,840.3,0,419.8,2199.8,30.2,740.1
678.4,0,3.9,7.8,32.2,194.4,2.6,840.4,0,414.2,2137.8,43.7,736.9
741.6,0,4,8.5,34.6,195.7,3.1,842.4,0,345.1,1965,58.4,737.6
864.2,0,4.3,8.5,48.1,200.4,3.4,823.5,0,330.9,1534.7,64.2,748.2
980.2,0,5,9.5,49.6,185,4.1,808.7,0,284.8,1255.6,46.1,744.7
922.6,0,5.1,6.9,48.9,164,5.2,790.6,0,256.8,1078.2,30.9,713.1
758.6,0,4.9,4.7,51.8,167.8,5.7,761,0,221.3,911.5,30.4,695.1
624.4,0,4,4.3,55,169.8,5.7,721,0,202.3,651,37.4,626.1
430.6,0,3,7.3,52.8,180.7,5.3,667.8,0,238.9,522.9,50.4,500.9
362.5,0,2.1,8.4,47.3,177.6,4.9,725.5,0,333.4,329.7,51.4,320.8
375.2,0,1.6,5.9,41.2,174.2,4.9,699.3,0,408.8,180.3,50.8,184.3
234.5,0,1.5,2.3,30.5,170,4.9,707.3,0,545.2,130.7,52.5,137
160.6,0,1.2,1,16.8,163.5,6.4,731.9,0,640.1,145.9,52.6,153.3
123.3,0,0.8,0.3,21.8,149.4,8.2,747.5,0,731.8,251.5,54.8,295.7
102.9,0,0.5,0,25.4,165.1,7.2,760.2,0,794.8,310.3,57.9,443.9
95.1,0,0.5,0.3,23.1,196.9,5.6,783.7,0,884.9,348.7,54.7,456
97.2,0,0.9,0.2,35.2,242.1,5,791.5,0,970.5,471,58.5,375
95.2,0,1.1,0.1,51.4,275.3,5.9,783.2,0,978.2,670.9,80.5,379.4
108,0.1,1.1,0.1,54.6,191,6.1,777.2,0,963.2,860.9,105.1,431.8
133.2,0.2,0.5,0.4,50.3,73.1,4.3,692.4,0,981.6,917.5,127.4,421.3
176.9,0.5,0.2,0.3,51.2,60,2.1,605,0,1083.5,861.3,176.4,423.8
293.3,0.2,0.2,0.3,51.8,59.6,1.6,603.6,0,1074,844.1,201.6,404.1
442,0.5,0.2,0.2,38.7,55.4,0.9,679.9,0,1043.6,894.2,197.2,371.7
404.1,2.9,0,12.9,0.9,159.9,0,709.9,0,245,840.4,179.8,255.3
334.4,4.7,0,18.9,6.5,169.8,0,747.7,0,700.3,384.7,199.2,65.8
308.6,7.4,2.1,21.4,8.9,1104.6,3.9,825.9,0,1174.7,217.8,197.3,42.9
204.7,2.5,2,77.1,16.6,1215.1,11.1,811.4,0,1356.5,432,182.1,30.1
154.1,0.7,0.4,134.6,34.6,402.7,4,810.8,0,1383.7,883.5,158.4,27.8
172.9,0.2,1.1,61.6,49.9,180.6,0.1,825.1,0,1288.3,1657.7,173.1,7.5
210.3,1.3,0.6,68.2,59.6,180.7,0.1,863.2,0,1275,1968.8,158.9,5.7
267,0.2,0.9,17.1,82.4,69.4,0,869.5,0,1280.8,2251.3,149.5,3.4
313,0.1,0.3,33.1,90.3,87.9,1.3,916.2,0,1238.3,2323.7,162.4,13.1
217.8,0,0.3,6.6,71.2,183.4,5.1,923,0,1263.8,2323.1,144,34.1
146.9,0.6,0.4,0.6,77.8,301.1,5.2,981.3,0,1266.3,2318,140.7,78.6
123.6,1.2,0.5,4.6,91.9,330.4,1.8,1012.5,0,1265.8,2345.9,126.9,138.9
97.3,1.1,0.2,4.9,102.5,290.5,0.9,1022.8,0,1266.1,2245.9,123.7,208.6
85.6,0.9,0.2,19.7,53.2,218.1,1.5,1013.4,0,1264.5,2200.2,124.4,218.6
98.7,0.6,0.4,18.2,1.6,272.1,4.2,1010.2,0,1265,2373.6,122.5,166.9
146.1,0.8,1.1,23.9,4.8,444.4,5.8,1033.5,0,1266.2,2449.4,117.2,157.9
183.9,0.5,1.5,21.4,57.3,412.1,7.4,1061.8,0,1279,2444.3,117.8,163.2
229,0.3,2.1,23.1,68.5,253.1,7.7,1088.1,0,1344.1,2424.6,114.6,152.5
231.2,0.1,2.3,19.1,82.1,222,7.9,1075.2,0,1360.8,2415.9,112.3,142.4
