IMPERIAL_20_solar,H_ALLEN_20_solar,PALOVRD2_20_solar,EMERY_20_solar
177.1,1067.1,3129.2,597
177,1068.1,3129.7,598.2
177.2,1072,3147.4,577.5
178.1,1078.9,3179.9,407.1
179.5,1097.5,3200,378.4
183,1100,3200,408.2
183,1100,3174.1,306.5
183,1100,3172.9,305.3
183,1100,3077.8,305.3
183,1100,2966.9,305.3
183,1100,2739.3,305.3
162.5,942.7,787.1,217.9
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,298.1
94.2,995.7,2891.8,486.6
180.4,1081.3,3159.2,587.3
178.7,1070.6,3142.7,581.5
177.4,1065.1,3119.6,579.5
177.2,1068.8,3109.6,580.6
177,1064.9,3112.8,582.4
176.9,1064.2,3116.7,585.9
177,1062.7,3122.7,592.3
177.4,1069.1,3147.6,588.5
178.2,1077.1,3180.1,578.4
180.1,1088.1,3200,587.9
183,1100,3200,600
183,1100,3200,600
183,1100,3200,600
183,1100,3062.2,600
183,1100,2810.9,600
183,1100,2563.3,540.1
167.9,990.7,980.7,415.7
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,297.6
94.2,894.3,3093.2,588.4
181,1083.1,3153.5,584.1
179.6,1072.1,3129.5,581.6
179,1065.5,3115.2,580.2
177.7,1062.5,3105.6,579.5
178,1068.3,3104.9,578.4
176.9,1065.4,3117.3,576.2
176.7,1064,3120.4,581.7
177.1,1068.9,3037,580.7
178.7,1075.3,3069.2,590.7
180.9,1084.6,3118.1,596.7
183,1100,3192.4,600
183,1100,3174,600
183,1100,3172.9,600
183,1100,3156.4,600
183,1100,3069.9,600
183,1100,2940.8,594.4
167.3,1071.7,801.7,330.9
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,298.5
139.7,1000.3,2590.7,586.9
180.5,1082.2,3073.2,585
179,1071.1,3154,579.6
179.4,1066.9,3113.6,580.7
178.2,1066.7,3109.1,579.3
178.3,1066.3,3033.7,580.6
177.6,1065.4,3139.1,582.4
177.1,1072.9,2943.9,596.4
178.4,1079.3,2960.1,596
179.3,1083.4,2940.1,596.6
181.4,1094.6,2942.1,600
183,1100,2954.4,600
183,1100,2715.2,600
183,1100,2658,600
183,1100,2658,408.3
178.4,1100,2598.6,336.5
178.4,999.1,2120.8,305.3
152,791,620.1,270.9
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,196.1
166.2,1100,2700.1,594.3
180.9,1083.2,2907.1,584.1
179,1072.2,3049.5,580.2
178.2,1068.6,3072.7,580.4
177.1,1069.7,3020.6,580.1
177,1064.9,3020.7,582.7
176.9,1064.8,2999.9,587
176.5,1062,2994.3,600
177,1068,2992.3,599.5
177.7,1080.5,3049.8,600
180.6,1093,3113.3,597.7
183,1100,3038.5,600
183,1100,2968,552.4
183,1100,2966.9,511.2
183,1100,2958.8,511.2
183,1100,2844.5,511.2
183,1023.1,2591.2,482.6
169.4,931.2,850.2,339.6
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,300.4
148.1,994.4,2896.7,589.6
180.2,1087.7,3161.7,584.9
178.7,1073.5,3139.3,580.4
178,1073.3,3129,578.6
177.2,1073,3115.5,577
177.2,1064.2,3127.4,576
176.9,1065.8,3137.4,578.5
176.5,1066.7,3133.1,587.2
177.1,1068.1,3147.7,589.8
178.4,1076.1,3168.8,595.2
180.8,1089,3200,600
183,1100,3200,600
183,1100,3192.7,584.7
183,1100,3099.8,511.2
183,1100,3069.9,511.2
183,1100,2984.5,511.2
183,1100,2591.3,305.3
171.1,979.6,818.6,277.5
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,300.1
121.5,1094.8,2985.7,587.7
181.3,1080.1,3161,582.3
182.9,1069.6,3140,579.8
183,1068.4,3123.5,578.3
183,1066.9,3109.1,580.7
183,1069.9,3114.8,577.5
183,1069.7,3121.7,578
183,1062.5,3133.9,577.4
182.4,1071.8,3160.9,579.1
181.2,1075.2,3190.5,586.6
181.8,1093.3,3200,600
183,1100,3200,600
166.8,1100,3200,600
152.5,1100,3200,600
124.9,1100,3038.7,600
99.3,1100,2927.6,600
59.7,1100,2391.3,511.2
30.7,971.1,752.2,330.5
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,297.6
94.3,795.4,870,390.2
179.7,1100,1951.9,487.4
178.3,1100,2174.7,591.1
177.4,1100,2212.4,491.2
176.7,1100,2212.6,492.7
176.4,1100,2109.8,492.8
176.1,1100,2112.7,584
176.4,1100,2177.6,491.8
177,1100,2039.7,491.8
178.4,1100,2071,494.3
181.3,1100,1992.2,496.3
183,1100,1559.4,448.7
183,1100,915.7,408.3
183,851.8,656.7,408.3
183,342.1,450.3,408.3
183,302.3,250.3,408.3
183,174,186.6,408.3
166.1,89.1,71.8,219.4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,298.2
58.3,1100,1275.1,386
181,1078.5,2163.7,581.9
178.9,1069.1,2734.6,578
178.6,1062,2956.2,577.5
178.5,1061.9,2939.2,579.9
178.8,1063,2949.3,584.3
179.1,1062.3,2753.7,587.5
172.6,1064.2,2755.8,592.6
179.8,1070.6,2866.8,592.6
180.1,1079.2,2851.2,590.6
182.8,1093.3,2805.9,594.1
183,1100,2582.1,600
183,1100,2441.7,600
171.3,1100,2284.4,600
169.4,1100,2163.5,600
161.4,1100,1760.4,529
151.4,1100,1111.8,511.2
107.5,961.2,366.6,367.5
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,299.3
15.8,92.3,1570.3,590
111.3,488.3,2860.1,583.1
163.6,953.3,3141.6,581
171.9,1072.4,3121.1,578.8
163.5,1068,3118.6,579.4
153.5,1067.3,3113.2,583.6
171.1,1069.4,3131.6,592.5
180.5,1068.4,3143.5,586.8
178.7,1074.9,3154,594.8
178.4,1083.1,3148.1,600
180.4,1096.1,3200,600
183,1100,3190.8,538.6
183,1100,3110.4,511.2
183,1100,3049.6,511.2
173.2,1100,2761,511.2
127.2,1100,2711.4,443.9
88.6,1085.7,2215.3,294.9
45.2,870.7,504.7,86.5
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,92.8
85.4,494.3,2079.8,590.9
171.3,995.7,3161.9,584.1
170.3,920,3146.4,581.6
169.5,890.6,3123.2,579.1
168.8,1076.5,3114,583
177.2,1078.3,3113.4,597
177.6,1066.8,3157.7,600
177.9,1077.2,3183.6,600
178,1067.4,3161.7,600
179.1,1080.4,3159.4,459.2
181.4,1091.6,2911.5,347.9
182.6,1100,2966.4,243.7
178.6,1100,2819.6,202.3
178.4,1100,2761,202.3
178.4,1100,2761,94.6
178.1,1095.3,2692.9,0
169.4,629.1,2275,0
134.1,435.2,577.7,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,197.4
130.7,285.4,1971.9,592.6
180.3,792.9,3157.7,583.5
178.7,891.8,3086.2,580.4
177.7,975.8,3027.7,579.9
177,1076.9,3124.2,578.2
176.7,1066.7,3109.4,581
177,1066.9,3132.2,592.7
177.7,1070,3153.1,597.3
177.5,1075.4,3105.2,600
178.4,1083.6,3095.7,600
181.5,1097.3,3007.1,600
183,1100,2772.6,485.4
183,1100,2732.5,408.3
183,1100,2658,408.3
183,1100,2622.8,277
183,1047.2,2300,202.3
180.8,1007.5,1790.6,14
157.5,695.1,533.5,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,197.4
94.4,1005.8,2177.8,592.6
179.7,1084.4,3160,586.5
179.1,1074.1,3142.8,581.7
178.1,1070.3,3126.2,581.6
177,1067.8,3116.2,581.5
176.8,1072.6,3104.4,581.2
177.2,1081.2,3143.5,585.4
177,1082.8,3182.1,600
177,1068.9,3166.5,600
177.9,1075.3,3032,600
180.9,1088.4,2898.5,600
183,1100,2621.4,600
183,1100,2194.1,600
183,1100,1793.8,468.2
183,1100,1163.9,305.3
183,1100,737.3,305.3
183,1100,495.5,202.3
172.2,790.9,269.6,174
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
31.2,590.6,644.5,589.7
180.5,1082.8,2762.2,584.9
178.9,1072.3,2951.5,583.3
178,1067.8,2930.6,580.6
177.5,1064.4,3021.1,580.8
177.9,1067.6,3082.3,580.1
178.8,1061.2,3020.9,579.3
176.1,1065.2,3023.2,578.6
173.7,1070,3050.8,586.4
183,1076.8,3170.2,588.9
181.9,1089.4,3183.3,596.3
181.5,1100,3084.1,600
176.2,1100,3069.9,600
157,1100,3069.9,600
138.9,1100,3069.9,568.9
73,1100,2768.8,511.2
57,1100,2290.4,501.1
22.6,976.5,498.4,311.3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,800.4,946.2,391.2
162.9,1084.9,3165.1,387.1
179.4,1074.5,3137.9,584.7
171.6,1075,3118.6,586
173.1,1069.8,3109.7,586.4
179.4,1065.5,3103.1,582.6
181.6,1077.6,3120,580.4
183,1083.5,3150.5,581.4
178.3,1091.3,3172.8,579.3
158.3,1097.2,3200,587.2
167.2,1082.7,3200,598.6
160.7,1026.8,3200,600
151.8,1024.2,2973.4,600
121.7,950,2858.4,600
73.1,843.1,2730.4,570.4
56,817.2,2616.1,511.2
35.1,669.7,1924.6,392.6
9.9,291.2,601.1,89.2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
14.5,84.4,866,590.2
172,602.6,2666.7,585
178.7,574,2941.8,582.3
177.6,298.1,3130.1,582.6
177.1,689.1,3118.6,586.4
177.9,998.8,3114.5,592.5
179,1100,3145.7,584.5
180.6,1004.9,3141.7,584.6
182,1055.4,3162.8,591.5
182.5,1066,3198.1,600
182.4,950.7,3200,600
183,713.4,3200,600
183,611.2,3019.2,600
183,508.2,2832.5,600
183,411,2676.5,596.9
172.2,78,2412.9,441.8
132.1,0,1791.8,369.9
82.9,0,220.8,138.9
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
58.5,0,965.2,288.7
180.1,0,2358.5,488.3
178.5,92.9,2764.5,587.6
177.2,192.7,2753.8,585.1
177.2,310.9,3148.8,584.1
178.4,322,3173,593.2
178.9,662,3171.6,600
179.6,891.6,3142.3,600
175.2,880.7,2963.7,600
181.9,1084.7,2918.5,600
183,1100,2939.3,600
183,1009.9,2890.9,551.5
177,920.1,2452.1,320.8
156,534.6,2039.5,99.3
136.2,249.4,1621.9,33.8
115.5,11,1215.6,0
115.5,0,618.8,0
103.9,0,60.7,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
41.2,190.8,657.2,289.1
154.9,690.7,2377.4,290.2
150.4,779.7,2856.2,491.7
135.1,960.9,2903.7,457.7
135.5,821.4,2953.3,405.9
145.9,529.5,2747.1,388.7
144.2,700,2819.2,393.3
141.5,254.2,3009.2,391.7
141.7,199,2912.2,494.5
141.4,198.7,2781.9,600
143.4,299.1,2573.7,542.4
114.2,264.3,2348.8,410.4
80.4,199.8,2089.7,390.7
53.9,132,1482.8,217.2
36.5,96.3,785.5,202.3
21.2,21.4,538.1,202.3
7.9,0,330.9,43.4
7,0,44.6,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
15.7,0,474.7,289
120.3,196.1,850,287
138.1,183.9,1246,390.1
118.1,158.8,1954.5,388
93.3,88.1,2491.1,390
108.5,93,2610.3,486.2
109.2,196.3,2743,584.1
97.5,694.2,2909.2,541
102.7,565.5,2769.4,600
98.6,407.4,2667.7,600
93.2,242.4,2407.3,593.6
95.9,95.6,2293.3,538
82.8,96.3,1961.1,359.6
43.8,0,1186.1,305.3
25.1,0,559.8,156
7.9,0,150.3,0
7.9,0,83.6,0
7,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
39.9,0,1481.1,196.2
179.2,0,2165,387.9
177.4,0,2529.8,292.1
176.5,0,2710.5,200.4
175.9,0,2829,475.4
176.1,0,2682.1,564.2
176.2,87.3,2677.7,590.8
176.1,378.2,2772.7,585.8
176.3,1080.2,2892.2,592.7
177.6,1091.4,2740.4,587.6
180,1079.3,2574.1,512.1
183,1039.1,2567.8,453.4
183,368.2,2085.2,406.2
183,172.8,1887,55.7
183,96.3,1641.6,0
183,96.3,1494.3,0
183,64.1,1024.4,0
175.4,0,199.9,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,82,0
139.6,797,2371.3,192.5
178.5,1077.7,3155.1,293.4
176.7,1065.7,3070.9,494.8
176,1063.3,3150.5,441.6
176,1067.1,3158.7,396.3
176,1065.6,3172.9,357.7
176.1,1062.8,3179.3,400.9
177.4,1066.2,3002.9,379.6
178.1,1072.5,2916.9,289.8
179.4,1071.8,3015.1,399.1
182.3,1093.3,2807.3,303.5
183,1100,2334.4,305.4
183,1100,1846.4,305.3
183,1100,1048.6,270.7
183,1100,907.4,167.6
183,1100,824.1,0
164.9,1100,642.9,0
130.4,771.4,303.1,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
49.2,1097.7,2878.7,496.6
179.5,1073.2,3130.1,581.9
177.9,1064.3,3115.3,580.6
176.9,1067.6,3125.2,581.4
177.4,1072.9,3139.1,583.6
180,1083.6,3170.4,585.1
181.5,1100,3177.5,582.9
181.8,1100,3138.6,581.3
178.5,1100,3034.3,581.5
181.3,1100,3025.1,582.5
182,908.6,2897.1,595.1
183,803.4,2744.6,600
177.4,499.6,2584.9,600
169.2,302.3,2136.6,600
149.3,302.3,1740.1,600
128.7,173.5,1208.2,585
99.2,96.3,922.4,511.2
82.1,75.3,4.9,258.8
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
22,1100,1275.9,588.5
179.2,1080.1,2570.2,587.8
177.7,1069.9,2753,585.6
176.8,1066.1,2834.5,582.7
176.4,1061.8,2930.8,588.6
177,1065.3,2943.5,586.9
178.2,1071.5,2834.6,581.4
180,1070.7,2926.2,578.5
180.5,1066.3,2973.7,578.6
181.3,1070.6,2999.6,587.7
183,1084.6,2977.6,600
183,1100,2756,600
183,1100,2221.4,600
183,1100,2123.9,600
182.2,1100,1892.4,600
170.7,1100,1817,600
139.8,1100,1372.7,384.8
94.8,835.8,377.9,251.1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4.5,494.2,1678.1,587.9
179.6,879.8,2959.2,582.6
178.2,905.3,3133.6,580.5
177.5,1092.4,3109.4,581.2
178.8,1085.8,3112.5,581.4
176.9,1015.6,3122.1,580.8
168,843.9,3133.6,578.6
172.2,820.7,3149.1,579.3
171.5,694.5,3166.9,578.6
171.7,401.6,3181.8,585.4
181.8,405.1,3200,600
183,199.3,3200,600
174.3,199.3,3200,600
158,96.3,3172.9,600
140.6,0,2973.2,600
133.5,0,2829.2,600
129.6,0,2268.5,600
102.2,0,460.7,261.1
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
13.3,389.4,2399.5,489.3
179.2,885.5,2846.3,586.4
178.3,980.3,2844.9,587.7
178.3,1073.3,2834.1,586.6
179.8,1087.2,3029,586.7
174.8,960.2,3043.3,586
165.1,795.3,3052.7,594.5
166,700.9,3061.6,599.5
175,790,3066.6,600
183,881.7,2865.5,542.4
179.1,518.8,2579.3,494.3
182,509.3,2485,408.3
168.7,405.2,2452.1,345.4
147.6,405.2,2435,305.3
111.9,358.3,2106.4,122.3
77,302.3,1543.3,99.3
51.7,96.3,1172.3,83.3
32.7,76.8,327.7,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4.2,1100,773,288.2
179.5,1070,1372.3,387.2
177.9,1068.9,1765.5,387.5
177.1,1065.5,1986.6,385.9
177.4,1066.8,1860,383.2
178.7,1080.7,1966.1,486.5
179.7,1094.7,1926.5,451.6
181.4,1100,1949.4,386.3
183,1100,1970.2,388.2
183,1066.7,1496,597.8
183,885.3,1543.5,599
183,716.4,1211.9,600
177.9,708.5,832.6,587.6
153.8,433.9,690.5,408.3
138.8,199.3,510.2,408.3
109.4,199.3,495.5,355.3
98.3,90.1,495.5,305.3
70,0,173.6,157.2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4.6,93.7,578.9,499.8
179.4,87,970.9,585.7
178.2,587.7,1838.9,582
177.4,997.5,2282.5,585.6
177.3,1053.4,2636.7,590.2
178.3,1100,2435.6,591.3
178.4,842.2,2665.9,600
178.6,715.8,2514.7,498.7
177.7,650.3,2500.1,505
178.7,638.7,2612.2,502.8
182.2,819.7,2207.6,507.1
183,605.3,1694.9,344.8
178.7,202.1,1259.8,305.3
175.5,96.3,944.9,305.3
169.4,96.3,517,305.3
169.4,14.2,249,202.3
169.4,0,79.4,99.3
145.9,0,0,73.8
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
4.9,592.9,877.5,295.2
179.7,1078.5,1476.8,290.5
178.3,1070.8,1440.2,392.3
177.3,1067.6,1553.1,388.1
176.9,1083.3,2127.1,385.2
177.5,1089.3,2570,487.3
177.4,1088.3,2879.1,583.7
177.4,1084.8,2934.4,588.9
177.8,1085.9,2547.1,599.7
178.4,1100,2275.8,519
181.9,1100,2252.6,442
183,1091.1,2202.3,447.6
182.2,921.9,1534.8,408.3
178.4,817.2,1216.3,408.3
178.4,710.8,1073.9,408.3
178.4,531,907.4,408.3
178.4,479.6,650.4,272.8
141.7,269.8,176.3,14.3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,391.6,1271.9,490.1
180.7,788.2,2872.7,587.2
179,1093,3158,591
177.8,1018,3140.6,589
176.9,1002.6,3132.2,596.9
177.8,895.6,3126.8,593.7
178,840.4,3133.3,600
177.9,796,3142.6,600
169.8,800.6,3125.1,597.8
180.2,753.2,3097.2,488.1
182.7,685.8,3145.2,405.7
183,469.9,3108.8,332.1
183,354,2888,305.3
178.4,302.3,2761,305.3
178.4,302.3,2622.3,268.4
172.5,239.9,2260.9,169.1
154.3,186.3,1304.2,99.3
110.3,70.3,320.5,32.3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
5,79.8,779.4,493.6
180.3,1093.3,1375.1,587.4
178.5,1075.1,1552.3,585
178,1068.1,2150.5,580.6
177.4,1072.8,2551.5,584.6
170.9,1076,2559.3,589.5
170.3,1087.3,2743.9,592.3
181.2,1100,3040.5,600
182.2,1100,3172,600
183,1074.3,3200,563.3
183,974.6,3200,509.3
181.9,996.2,3040.8,408.3
177.7,635,2814.3,305.3
155.8,397.6,2399.6,278.2
132.6,302.3,1385.3,202.3
111.3,163.9,959.5,202.3
100.4,16.3,440.6,166.4
64.8,0,5.4,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,900.8,1372.2,394.2
102.8,1080,2870.7,491.8
165.4,1076,2788.1,489.7
164.5,1088.9,2912.5,487.1
162.1,1075.6,2943.7,488.5
174.4,1076.7,3038.8,588.4
177.3,1073,3035.8,570
174.6,1078.8,2981.6,600
165.5,1090.5,3063.4,524.2
135.1,1016.6,3086.6,505.9
123.1,1100,2943.8,506.7
116.9,1100,2665,489.8
71.3,1023.1,2380.6,233.8
38.9,949.6,2093.6,99.3
33.2,867.6,1885.2,99.3
25.8,817.2,1213.1,99.3
14.8,707.9,735.2,99.3
4.8,178.6,0,49.6
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,473,398.4
136.7,397.6,2276.3,370.5
179.2,450.9,2858.5,394.4
178,673.8,3009,445.5
178.6,774.8,2971.3,480.8
176.5,928.8,3166,545.5
173.3,944.8,3109.7,427.5
166,860.8,2942.2,391.3
156.2,824.3,2679.4,292.3
134.1,807.5,2627.1,299.4
115.5,723.1,2577.3,298.7
97.6,614.1,2242.9,305.6
79.7,493.7,1682.3,305.3
64.9,389.9,1238.7,258
41.7,199.3,1002.5,202.3
24.9,191.6,776.6,202.3
16.8,96.3,548.8,202.3
12.1,0,24.8,76.9
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,99.3
0,390.3,1064,597.8
179.5,1087.3,2484.8,575.5
178,1083.9,2594.6,590
177.2,1074.3,2741.6,516.6
177.4,1066.7,2820.2,571.6
179.1,1067.9,3166.8,592
181.3,1067.1,3095.2,472.8
179.4,1074.8,3008.2,402.2
178.1,1095,3115.4,405.1
173.8,1100,2867.4,395.7
165.2,1096.9,2903.7,396.1
165.2,1100,2444.1,408.3
160.4,1014.4,2116.9,397.4
136.7,920.1,1730.3,305.3
130.2,920.1,1026.8,305.3
119.1,896.6,623.7,305.3
90.4,704,398.2,292.3
59.1,387.8,15.3,41.4
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,980.6,299.6
94.3,1078.9,2177.1,288.6
119.9,1069.6,2452.8,391.5
163.7,1071.8,2999.9,493.5
172.2,1093.6,2747.9,515.3
181.5,1100,3085.8,495
177.4,1061.2,3013.9,597.4
172.8,914.8,2960.7,596.7
160.7,785.2,2970.9,429.8
156.6,886.5,2846.9,301.9
146,802,2432,303.4
136.7,666.5,1988.9,305.5
133.5,456.2,1614.4,305.3
130,242.1,745.5,243.9
114.9,96.3,297.5,202.3
105.3,96.3,2.1,202.3
84.3,72.7,0,11.5
32.4,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,476.3,291.6
154.1,890.6,669.7,491.9
170.9,963.3,965.8,593
178.5,1077.1,1064.8,592.7
177.7,1029.2,1472.1,584.5
174.3,950.4,1269.3,584.5
170.2,997,1968.9,586.3
171.5,1100,2572.6,588.5
172.5,992.7,2781.9,600
172.9,953.2,2714.1,600
165.8,913.6,2751.7,600
162.1,829.8,2507.2,600
151.4,607.8,1268,521.8
151.4,363.5,439.9,305.3
151.4,170.3,0,305.3
146.9,96.3,0,260.8
128.5,44.5,0,44.5
75.7,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,678.6,290.7
119.4,0,925.2,289.7
161.7,95.7,1568.4,388.8
178,32.5,2161,475.9
177.4,0,2392.4,494.5
176.9,95.1,2204.8,493.6
177.2,0,2162.8,507.8
177.7,0,1534.2,506.6
178,0,1064.7,512.4
178.4,0,1095,600
181.1,0,702.6,443.9
183,0,524.1,0
183,0,235.7,0
183,0,186.6,0
178.4,0,119.6,0
178.4,0,54.3,0
178.4,0,0,0
135.6,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,381.1,0
179.7,85.1,669.1,0
178.3,881.3,1678.6,91
177.7,1072.1,1599.4,497.1
177.1,1079.6,2064.2,591
177.1,1073.8,2206.3,568.2
177.1,1070.6,2622.1,593.1
177.4,1064.9,2505.2,598.4
177.2,1066.9,1980.5,510.5
178.1,1079.2,1823.7,495.7
181.3,1091.3,1544.7,395.3
183,1100,1272.5,361.6
183,1100,547.4,305.3
183,1100,170.2,305.3
183,1100,83.6,305.3
183,1100,59.1,292.1
183,949.9,0,202.3
138.1,438.4,0,55.8
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,75.6,1064.7,500.8
180,1081.7,2662.3,497
178.7,1071.8,3067.5,493.7
177.9,1069.9,3047.9,467.5
177.5,1070.9,2912.3,363.2
177.8,1095.6,3003.6,287.7
178.6,1100,2998.2,289.5
178.5,1100,2940.4,296
178.3,992.8,2988.4,304.4
178.7,737.9,3074.5,301.5
177.8,430.5,2950.3,297.8
178.6,604.8,2891.5,306.5
178.4,164.9,2194.7,305.3
178.4,96.3,1544.2,305.3
178.4,96.3,1208,305.3
178.4,96.3,876.5,174.1
178.4,96.3,566.7,50.3
130.4,70.5,156.6,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,78.2,54.3,301.3
180.7,1088.2,2457.5,296
179.1,1078.4,2768.4,393.4
178.2,1075.6,2717.4,376.8
178.2,1084.1,2683.2,391.8
178.3,1100,2760.9,397.5
177.8,1100,2459.3,369.7
177.8,1072,2280.5,408.3
178.1,874.5,1930.4,404.7
178.8,833.7,1972.5,379.5
181.6,714.8,1681.2,339.5
183,715.8,1388.5,222
183,668.2,1078,93.7
183,448.3,890.6,0
183,400.5,592.7,0
183,281.4,380.1,0
183,105.4,105.4,0
126.4,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,98.9
0,0,165.1,288.5
137.4,1085,1476.3,585.6
179.9,1074.2,2718.8,586.6
178.9,1074.1,3061.6,591.5
179,1076.7,3047.2,593.6
179.6,1085.5,3156.4,600
176.3,1100,3153.5,598.6
182.1,1100,3146.9,600
182.2,1100,2984.7,499.9
183,937,2970.4,427.2
183,978.4,2993.9,316.1
177.8,995.5,2794.2,305.4
160.7,572.7,2452.1,305.3
136.7,302.3,2452.1,305.3
94.9,199.3,2039.4,136.4
76.1,96.3,1573.2,99.3
43.5,96.3,782,99.3
3.6,43.3,188.6,74.9
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,389.3
137.4,880.1,377.3,583.8
153.9,1075.7,372.9,587.2
169.6,1089.2,881.7,585.3
181.5,1100,1131.7,591.8
166.6,1100,1225.6,600
169.2,1031.8,1099.9,600
181.9,975.9,857,600
154.7,744.6,1071.5,600
157.6,378.8,1481.5,511.5
148.6,290.7,1136.7,512
133.5,199.8,240.2,312.1
114.4,81.6,0,25.5
78.2,0,0,0
56.3,0,0,0
21.6,0,0,0
7.3,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
7.3,93.1,571.1,193
180,486.4,1763.5,397.3
178.6,585.2,2665.2,485.3
178.1,1073.1,2866.6,600
178.2,1069.3,2758.3,552.5
178.7,1074.5,2707.3,595.5
178.2,1078.4,3098.2,472.9
178.3,1088.6,2961.2,401.7
178.3,1085.1,2927.3,405.9
178.5,1084.3,2857.3,403.2
181.3,1091.6,2804.2,346
183,1100,2271.3,448.5
183,1089.2,1773.4,97.5
183,920.1,1271.9,0
183,920.1,839.5,0
183,920.1,421.6,0
183,756.6,16,0
114.9,343.9,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,752.8,0
179.8,792.9,3064.1,295
178.7,1082.3,3148.4,290.6
178.1,1028.2,3125.4,391.3
178.5,1094,3056,585.5
178.9,1033.6,3014.3,326.9
178.7,920.9,3101.7,296.8
178.1,885.8,2995.7,597.8
178,988.7,2790.3,590
178.9,1089.7,2992.3,594.8
180.8,1100,3065.2,600
183,1100,2900.9,600
183,1023.1,2574.8,531.9
183,865.9,2280.8,239.6
183,652,1841.4,99.3
183,403.2,1052.8,99.3
183,272.3,422.6,99.3
123.2,76.7,114.9,65.3
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,240.2,489.9
179.7,1077.4,2801.4,582.3
178.5,1077.1,2649.4,580.5
177.6,1072.7,2759,583.9
