,ARIZONA PUBLIC SERVICE COMPANY,CALIFORNIA INDEPENDENT SYSTEM OPERATOR,IDAHO POWER COMPANY,NEVADA POWER COMPANY,PACIFICORP - EAST,PACIFICORP - WEST,PORTLAND GENERAL ELECTRIC COMPANY,PUGET SOUND ENERGY,EL PASO ELECTRIC COMPANY,WESTERN AREA POWER ADMINISTRATION - DESERT SOUTHWEST REGION,PUD NO. 1 OF DOUGLAS COUNTY,WESTERN AREA POWER ADMINISTRATION - ROCKY MOUNTAIN REGION,"CITY OF TACOMA, DEPARTMENT OF PUBLIC UTILITIES, LIGHT DIVISION",PUBLIC SERVICE COMPANY OF NEW MEXICO,PUBLIC SERVICE COMPANY OF COLORADO,TURLOCK IRRIGATION DISTRICT,SEATTLE CITY LIGHT,PUBLIC UTILITY DISTRICT NO. 1 OF CHELAN COUNTY,SALT RIVER PROJECT,WESTERN AREA POWER ADMINISTRATION UGP WEST,NORTHWESTERN ENERGY (NWMT),AVISTA CORPORATION,BONNEVILLE POWER ADMINISTRATION,"PUBLIC UTILITY DISTRICT NO. 2 OF GRANT COUNTY, WASHINGTON",TUCSON ELECTRIC POWER COMPANY,IMPERIAL IRRIGATION DISTRICT,BALANCING AUTHORITY OF NORTHERN CALIFORNIA,LOS ANGELES DEPARTMENT OF WATER AND POWER
2019-10-04,1.6147499999999997,4.464610507246378,2.8075,2.3563541666666667,2.2261111111111123,2.885208333333334,2.599166666666667,3.4949999999999997,2.628291545838017,2.63702633276761,3.0311166551378372,2.6512543492525245,3.0812463458988013,2.5652663059295464,2.607578570331522,3.3310423080253027,3.2463542397217005,3.1356243221224336,1.950960557000151,2.7728866839186437,2.7895864700810273,2.88865522852085,2.842242886965004,2.981261401500216,2.453302444267035,2.656996045790478,2.954041429267145,3.3212239531414833
2019-10-05,1.517,4.350652173913045,2.5199999999999996,2.3875,2.2133333333333334,2.66,2.426666666666667,2.9966666666666675,2.4893543243978864,2.52214419468697,2.7393053776259677,2.5160271120554834,2.7625335968910645,2.4363537122877146,2.4836839273229008,3.1966794006354644,2.8575013876533255,2.7964394397334704,1.8439577766912654,2.596007244147572,2.604182324653673,2.6570201187968125,2.619355775727728,2.7094056246014655,2.3370598051743587,2.5320734903336897,2.7857409378791886,3.2002458390411093
2019-10-06,1.517,4.350652173913045,2.5199999999999996,2.3875,2.2133333333333334,2.66,2.426666666666667,2.9966666666666675,2.4893543243978864,2.52214419468697,2.7393053776259677,2.5160271120554834,2.7625335968910645,2.4363537122877146,2.4836839273229008,3.1966794006354644,2.8575013876533255,2.7964394397334704,1.8439577766912654,2.596007244147572,2.604182324653673,2.6570201187968125,2.619355775727728,2.7094056246014655,2.3370598051743587,2.5320734903336897,2.7857409378791886,3.2002458390411093
2019-10-07,1.5170416666666666,4.377128623188407,2.5556249999999996,2.4105208333333334,2.2430555555555554,2.6920833333333336,2.4525000000000006,3.044675925925927,2.5130975145608523,2.544322516307981,2.774790902710725,2.5432612718547865,2.7994025196655867,2.4593005289340413,2.5099140207149655,3.223412489185971,2.8987636065181475,2.834736599567791,1.851377261759473,2.6251331776364877,2.6338910296346056,2.6891173520109053,2.651093261519975,2.7436726297358653,2.3551460223563883,2.5530701130151834,2.814207336593525,3.225825217995886
2019-10-08,1.5154166666666664,4.987925724637682,3.4122916666666665,2.9565624999999995,2.9380555555555556,3.470208333333332,3.082222222222222,4.200787037037037,3.0776013601901204,3.0698130163537227,3.627891641469997,3.1905304156521654,3.6871890104722675,3.0041410675746123,3.1323717096127344,3.854299810753943,3.892115305324061,3.756183503719191,2.0256217063405733,3.320721432735092,3.3440286928995353,3.459496297670661,3.412975711316708,3.5676388503165466,2.7833401482663813,3.0505021415860094,3.4940625800150453,3.8277441888968218
2019-10-09,1.4460416666666667,5.0157789855072465,4.23,3.3174999999999994,3.1733333333333333,4.352500000000001,3.8738888888888887,5.346435185185184,3.475952388667582,3.40090056950435,4.440687300632279,3.643230503879286,4.5647060774030415,3.372204221952957,3.5465862971063933,4.19972317243592,4.869603231864035,4.651028235177783,2.093920881027799,3.881548252095609,3.9304696145463973,4.165012439106331,4.112992123900189,4.355901521692952,3.0435870120738047,3.3620892089018444,4.043034888044772,4.118778300504735
2019-10-10,1.208375,4.693106884057972,3.3108333333333326,2.843125,2.55263888888889,3.3770833333333345,3.2604166666666665,4.247407407407408,2.8946121098453945,2.8704247067372326,3.596188874995984,3.003654955029241,3.691887594153733,2.806246610177649,2.9303070046888164,3.6668291862460247,3.907863551457533,3.748922118406452,1.7551513826832519,3.1863207596410175,3.2185254036409847,3.386282139797428,3.325558992153466,3.5329010249803323,2.564387567857511,2.8489219675918354,3.374284592284903,3.6218554435267105
2019-10-11,0.9894583333333333,4.901150362318839,3.318125,2.500729166666667,2.365416666666667,3.4124999999999996,2.954722222222222,4.361712962962963,2.7826812230972777,2.74959828473816,3.566486690595583,2.8907954614905744,3.6642119127009987,2.6844215328635808,2.809646271592006,3.6622209993677006,3.9391960397907293,3.748446875993397,1.5709039945480707,3.098489588190059,3.1358410559964813,3.325500855090243,3.2685986854354625,3.4873663912190347,2.42999492932859,2.742239895883503,3.30857289583232,3.6135217559616515
2019-10-12,0.5170000000000001,4.707608695652172,3.0450000000000004,2.2300000000000004,1.9533333333333331,3.1249999999999996,2.7566666666666664,4.247777777777777,2.469380147076727,2.4326750089856306,3.354934107207929,2.5817816349842615,3.4724457304381993,2.3599408557398656,2.4909556585731956,3.4115985171345553,3.7765459376127333,3.561014605886049,1.1495034523152892,2.8188621120370065,2.8607996747679674,3.0785370094551525,3.0082131890438357,3.2667494545165083,2.084029437114732,2.4229833148326247,3.047108034915891,3.356018251221581
2019-10-13,0.5170000000000001,4.707608695652172,3.0450000000000004,2.2300000000000004,1.9533333333333331,3.1249999999999996,2.7566666666666664,4.247777777777777,2.469380147076727,2.4326750089856306,3.354934107207929,2.5817816349842615,3.4724457304381993,2.3599408557398656,2.4909556585731956,3.4115985171345553,3.7765459376127333,3.561014605886049,1.1495034523152892,2.8188621120370065,2.8607996747679674,3.0785370094551525,3.0082131890438357,3.2667494545165083,2.084029437114732,2.4229833148326247,3.047108034915891,3.356018251221581
2019-10-14,0.5562916666666669,4.721875,3.0447916666666672,2.235520833333333,1.9602777777777776,3.122083333333333,2.749444444444444,4.243333333333333,2.480543945787056,2.4455352517876805,3.354623840777027,2.589083561027021,3.4705488405853364,2.372123237231713,2.4995014803886435,3.4204540748446095,3.7738825968311094,3.5594864460466598,1.1800415189905027,2.823727251826737,2.8649834973446198,3.0799679140476743,3.0096276129284765,3.2665277224243945,2.101880426898797,2.4375193217721622,3.0515675189559155,3.3665388929004108
2019-10-15,1.46675,5.035878623188407,3.037500000000001,2.3692708333333337,2.1252777777777774,3.0541666666666663,2.581527777777778,4.135092592592593,2.7379077283154656,2.7420879083056287,3.344695772849791,2.757760378529899,3.4235977238813167,2.6534446578803794,2.6971688376649157,3.6194002292542926,3.7082657629729736,3.520776868020246,1.8871413920178097,2.935126669883453,2.960520361080799,3.1111472666924502,3.0406101826165894,3.258941599494534,2.514193638240156,2.772140318556147,3.1522917824956087,3.603923986637629
2019-10-16,1.6311250000000002,4.700597826086957,2.9747916666666683,2.5231250000000007,2.2511111111111113,3.0295833333333326,2.5379166666666673,3.980555555555555,2.7504016307808135,2.7587957951265913,3.2725226960301486,2.773010919252652,3.338222569155006,2.678836129830815,2.721801509508194,3.5049487478030916,3.596212464003294,3.4290357475139324,2.0016061525054925,2.9202142386062695,2.9408681947602218,3.0658212168359325,3.000128743769988,3.19462434538096,2.555135600037428,2.778015988659266,3.1053447560335496,3.493161633802741
2019-10-17,1.8364999999999998,4.451802536231884,2.8306250000000004,2.471979166666667,2.3465277777777787,2.8795833333333336,2.473611111111112,3.567222222222222,2.7084944927297254,2.725387600433169,3.0627460126408423,2.7217611185766772,3.1034651763012797,2.6539240320038022,2.6858309840093915,3.362644895495544,3.2911551757489863,3.172816672153477,2.1279737337000686,2.823390383646103,2.836053533290399,2.9172513662838293,2.8673899983732936,3.0053632479824293,2.5653719842122573,2.7463326387662343,2.9837912599189056,3.361879157661156
2019-10-18,1.7140833333333336,4.293831521739131,2.262708333333333,2.280104166666667,2.1815277777777786,2.2885416666666663,2.092083333333333,2.577685185185185,2.384965743954931,2.4450614252061045,2.4424727600596357,2.3816058834333456,2.4354775419455468,2.3492692403015565,2.3685041743720325,3.0658130441176836,2.4974909571890516,2.4677245466628372,1.9487356431211862,2.4104130362034546,2.4074372112506954,2.4054652629949875,2.3743855819368203,2.4201347224641725,2.3097633298762594,2.465913694369571,2.58514961381206,3.0949108712215003
2019-10-19,1.279,4.651956521739132,2.0949999999999993,2.1100000000000008,1.9866666666666675,2.1399999999999997,1.986666666666667,2.4477777777777785,2.2254079504861557,2.297137976059908,2.3175139518539893,2.2337940156821245,2.3126385406934347,2.176910641006768,2.213607409238801,3.1023255573183564,2.3716381288320028,2.342422679394155,1.6066606717437661,2.2760832127713635,2.2739797818454344,2.277321499150783,2.240398719199237,2.2953962225165805,2.1083309976422036,2.31820042396061,2.5039716420283025,3.1339317386963814
2019-10-20,1.279,4.651956521739132,2.0949999999999993,2.1100000000000008,1.9866666666666675,2.1399999999999997,1.986666666666667,2.4477777777777785,2.2254079504861557,2.297137976059908,2.3175139518539893,2.2337940156821245,2.3126385406934347,2.176910641006768,2.213607409238801,3.1023255573183564,2.3716381288320028,2.342422679394155,1.6066606717437661,2.2760832127713635,2.2739797818454344,2.277321499150783,2.240398719199237,2.2953962225165805,2.1083309976422036,2.31820042396061,2.5039716420283025,3.1339317386963814
2019-10-21,1.2804166666666665,4.662690217391304,2.1045833333333324,2.1285416666666674,2.0077777777777785,2.148333333333333,1.9925000000000004,2.4478240740740747,2.235154612912084,2.307447813299575,2.323576383818097,2.245613955413488,2.3175068235555,2.1869456954638133,2.225623644376554,3.112995124299367,2.374694948523103,2.347001945237129,1.6108486950382597,2.286254109969492,2.2839783115782466,2.2855947443226996,2.2495052428245033,2.3020215648820193,2.1167391476506534,2.327314594922085,2.5137947131787644,3.1448410246428167
2019-10-22,1.3049166666666667,4.897980072463768,2.3362499999999997,2.5526041666666663,2.493055555555555,2.35125,2.134861111111111,2.469444444444445,2.460306233469439,2.5436833657012103,2.4739642191156315,2.5199310417956258,2.4420154301703727,2.4181782986548956,2.5036392404177086,3.3563757745765592,2.460590896751883,2.4655678971370567,1.701640721804655,2.524891506416852,2.519234109424444,2.4839180143007837,2.466774806410764,2.4645636725723574,2.308026981494444,2.5356117294142257,2.74327495102877,3.3924446511463815
2019-10-23,1.1341250000000003,4.627382246376813,2.5964583333333326,2.490520833333333,2.4806944444444445,2.612916666666667,2.324027777777778,2.94662037037037,2.4846654776013084,2.524659447751828,2.7277913447032454,2.5762260008161078,2.7327054640913806,2.429942326189847,2.5412791977072624,3.3085400990961493,2.8222597141255346,2.772670150863494,1.5851642969821609,2.6335293331062237,2.641312674199356,2.669917535997194,2.647545351910004,2.6999270844016703,2.263960145693098,2.507668675428437,2.8249648122048194,3.3149116914859196
2019-10-24,1.4889583333333332,4.526449275362317,2.6256249999999994,2.3292708333333327,2.3430555555555546,2.6747916666666667,2.337083333333333,3.039351851851852,2.526245763988294,2.5575385068777274,2.767262079868427,2.568609863943243,2.780438140359384,2.4742548727307687,2.536802626191247,3.2730590223779363,2.887384785257272,2.8247621059244388,1.8373024878723272,2.6395161363387425,2.647902196206067,2.6915124853436447,2.6649376006201213,2.7343607935269376,2.3617803196427016,2.567368488460609,2.822752610848773,3.2794699347135263
2019-10-25,1.6445833333333333,4.387436594202899,2.534583333333332,2.3099999999999996,2.3330555555555548,2.56625,2.2761111111111103,2.865,2.501874739388782,2.5400404668946663,2.6624572851188235,2.5275191149196887,2.6659193472620317,2.4584312725907846,2.503953257426074,3.191543363213951,2.749584144025132,2.7037348793546636,1.9356164136502723,2.5791486270723034,2.5833381419742443,2.607791590531831,2.5844492903532528,2.6358342288467607,2.3761507210370882,2.554630658457902,2.749622084295596,3.205413382168042
2019-10-26,1.5430000000000001,4.218478260869564,2.7549999999999994,2.2525000000000004,2.25,2.8249999999999997,2.416666666666666,3.312222222222223,2.532123126185632,2.536082625002156,2.895882791896669,2.5707148145531686,2.9323816438691033,2.475673995058689,2.530387925836334,3.1777062572454393,3.085480540256972,2.987693471943932,1.8699259287928138,2.6754400048321703,2.6915363726916364,2.7761188968664374,2.745591953878138,2.850921063212078,2.357345893262522,2.549376904486534,2.8344130137848493,3.1670737739589283
2019-10-27,1.5430000000000001,4.218478260869564,2.7549999999999994,2.2525000000000004,2.25,2.8249999999999997,2.416666666666666,3.312222222222223,2.532123126185632,2.536082625002156,2.895882791896669,2.5707148145531686,2.9323816438691033,2.475673995058689,2.530387925836334,3.1777062572454393,3.085480540256972,2.987693471943932,1.8699259287928138,2.6754400048321703,2.6915363726916364,2.7761188968664374,2.745591953878138,2.850921063212078,2.357345893262522,2.549376904486534,2.8344130137848493,3.1670737739589283
2019-10-28,1.568,4.2352173913043485,2.7787499999999996,2.2784375,2.270694444444444,2.8499999999999996,2.444305555555555,3.3428703703703713,2.5560838718775907,2.5596953325786305,2.9227583206236822,2.5943963463892095,2.9600470324049946,2.499514524056351,2.553906219051553,3.199548849762725,3.114253966951221,3.015506538126738,1.8944961626347259,2.6998719166729774,2.7160731975467662,2.8015933749975117,2.770426975581616,2.877449236246955,2.381215716872289,2.5729531294287624,2.858500722023825,3.1886226804942046
2019-10-29,2.1587083333333332,4.628559782608694,3.337916666666667,2.893229166666667,2.764305555555555,3.4385416666666684,3.095833333333333,4.058425925925927,3.1217614946907513,3.1174464008169727,3.553945304939396,3.1539703428892194,3.6092080745396986,3.0626444620006112,3.1098766530896635,3.714405345939343,3.7880088890179784,3.66773301638388,2.4749381995602104,3.276096513995945,3.2946178847267973,3.4011998612258356,3.3553824308676887,3.5009026472402844,2.944992807348481,3.1295185936968655,3.426276239452968,3.6967568533444943
2019-10-30,2.5240833333333335,4.823958333333333,3.634374999999999,3.317187499999999,3.1758333333333337,3.7470833333333338,3.4611111111111104,4.298194444444444,3.4593682505621954,3.45738405684544,3.8528058145885833,3.4989659146447956,3.9030748384850913,3.405533823742905,3.4586505218759798,4.003667124625244,4.060107329472638,3.953638240631359,2.8310378121271444,3.606024903650045,3.6222005187697195,3.7160531989093597,3.671693378153435,3.805975694256227,3.2876757383409236,3.461342557119323,3.7437684464061656,3.9871717113337923
2019-10-31,2.599041666666667,4.901630434782609,3.602500000000002,3.4112500000000003,3.294722222222221,3.6618749999999998,3.4747222222222227,4.1593981481481475,3.496135282369427,3.506940524733451,3.8064020023198237,3.5373011316970544,3.8435291869312787,3.4487178679519706,3.5040742504763855,4.045521973705881,3.969802979475653,3.885586997313551,2.895958908212546,3.6192877365801084,3.6305539962714097,3.697863893895802,3.6571438707334503,3.767621997385226,3.340065758988546,3.50760063057816,3.753903072150704,4.038667388874843
2019-11-01,2.148333333333334,4.805833333333332,3.2054166666666664,3.084895833333334,2.928472222222222,3.252083333333332,3.203333333333333,3.7079629629629625,3.142444872483043,3.1651883375816072,3.426900895153182,3.184300928973996,3.4610707094076743,3.0910877779129633,3.150584148996549,3.7862720044217557,3.5592281308487137,3.4911319261798397,2.47963170040051,3.26457101875819,3.27416750625275,3.3339573487805474,3.292127247947663,3.395549438047923,2.9772079591724623,3.1661437096223364,3.4276981788392953,3.7844836276577563
2019-11-02,1.8110000000000004,4.385,3.330000000000001,2.8525,2.586666666666666,3.414999999999999,3.280000000000001,4.223333333333333,3.0053678672431245,2.9794114239032834,3.606128541404745,3.06199560944655,3.69574556823198,2.9330667800776022,3.002496966886921,3.591072736575563,3.901076231387571,3.7505687074526666,2.1973736840924176,3.225978547157596,3.253290429311316,3.407093730833248,3.3472632895471106,3.5455792945728763,2.767705034718538,2.9785637105840284,3.375187693550816,3.5532922361986063
2019-11-03,1.8110000000000004,4.385,3.330000000000001,2.8525,2.586666666666666,3.414999999999999,3.280000000000001,4.223333333333333,3.0053678672431245,2.9794114239032834,3.606128541404745,3.06199560944655,3.69574556823198,2.9330667800776022,3.002496966886921,3.591072736575563,3.901076231387571,3.7505687074526666,2.1973736840924176,3.225978547157596,3.253290429311316,3.407093730833248,3.3472632895471106,3.5455792945728763,2.767705034718538,2.9785637105840284,3.375187693550816,3.5532922361986063
2019-11-04,1.8110000000000004,4.385,3.330000000000001,2.8525,2.586666666666666,3.414999999999999,3.280000000000001,4.223333333333333,3.0053678672431245,2.9794114239032834,3.606128541404745,3.06199560944655,3.69574556823198,2.9330667800776022,3.002496966886921,3.591072736575563,3.901076231387571,3.7505687074526666,2.1973736840924176,3.225978547157596,3.253290429311316,3.407093730833248,3.3472632895471106,3.5455792945728763,2.767705034718538,2.9785637105840284,3.375187693550816,3.5532922361986063
2019-11-05,1.9,4.967826086956522,3.4800000000000004,3.077500000000001,2.849999999999999,3.5450000000000004,3.383333333333334,4.33111111111111,3.2127570636775693,3.205812445102885,3.760981606983326,3.2766094725217645,3.8362117644793625,3.139131121255895,3.2198432719380827,3.926308081936667,4.03065761604037,3.892567610345497,2.329336193782844,3.424763444145805,3.4480988587129646,3.579734837469716,3.5206496164845555,3.7026301509350836,2.9672082304078327,3.2040939048166286,3.6018162627294457,3.9001253710942176
2019-11-06,2.3329999999999997,5.341304347826085,3.41,3.0275,2.893333333333334,3.4849999999999985,3.186666666666666,4.117777777777778,3.3093527431255914,3.332253406221352,3.6654239227993193,3.3195426652985325,3.7082938081214523,3.247712140743613,3.2804096305943817,4.068943099783455,3.8731329895690925,3.765822080184043,2.660480939509444,3.4301731718455515,3.4429665092781456,3.527636044963742,3.475853961270354,3.614385889150636,3.1526172990326136,3.3587071345794746,3.6260425335200237,4.069457913307386
2019-11-07,2.282,4.687608695652174,3.2399999999999993,2.9574999999999996,2.83,3.3149999999999986,3.0833333333333335,3.852222222222221,3.1365345020952664,3.1490055800929717,3.4606168963972745,3.158013555983593,3.5012535579037993,3.0853751738543704,3.1235125707698725,3.729479359181614,3.6417168860091387,3.5483690757613617,2.566255583513337,3.252011560203693,3.2639985923876824,3.3400901825936344,3.295555334630535,3.417482870654898,2.9919500643141212,3.1625969017360784,3.403223999779672,3.724443539599179
2019-11-08,2.4170000000000003,4.721521739130435,3.05,2.8425000000000002,2.690000000000001,3.1350000000000007,2.9566666666666657,3.611111111111111,3.0666993306677526,3.095581354301814,3.293732694071208,3.052393754602971,3.324060081372348,3.0211662315468555,3.0269674517242433,3.671753334397317,3.439892559218836,3.3642505020997624,2.6385901251757904,3.130822907482429,3.137045303383482,3.192897723170917,3.1458548979317182,3.2564754773674123,2.974311238838903,3.1249456582829653,3.2944169293794094,3.6801047975278585
2019-11-09,2.319,4.683260869565217,3.0149999999999997,2.7275,2.63,3.0999999999999996,2.869999999999999,3.5688888888888886,2.997745164427377,3.022810686728235,3.2384740312884537,2.987807525919356,3.268508498366043,2.9509391949854487,2.9608566854321077,3.6133864203083945,3.389915431045341,3.311544406982901,2.5495090048358438,3.06935600595474,3.076764241691621,3.135928190388474,3.0921363910040633,3.200089208381131,2.8977178451609222,3.053073219762094,3.23350151026894,3.619843904519641
2019-11-10,2.319,4.683260869565217,3.0149999999999997,2.7275,2.63,3.0999999999999996,2.869999999999999,3.5688888888888886,2.997745164427377,3.022810686728235,3.2384740312884537,2.987807525919356,3.268508498366043,2.9509391949854487,2.9608566854321077,3.6133864203083945,3.389915431045341,3.311544406982901,2.5495090048358438,3.06935600595474,3.076764241691621,3.135928190388474,3.0921363910040633,3.200089208381131,2.8977178451609222,3.053073219762094,3.23350151026894,3.619843904519641
2019-11-11,2.319,4.683260869565217,3.0149999999999997,2.7275,2.63,3.0999999999999996,2.869999999999999,3.5688888888888886,2.997745164427377,3.022810686728235,3.2384740312884537,2.987807525919356,3.268508498366043,2.9509391949854487,2.9608566854321077,3.6133864203083945,3.389915431045341,3.311544406982901,2.5495090048358438,3.06935600595474,3.076764241691621,3.135928190388474,3.0921363910040633,3.200089208381131,2.8977178451609222,3.053073219762094,3.23350151026894,3.619843904519641
2019-11-12,2.5169999999999995,4.977173913043478,3.015,2.6975000000000007,2.5766666666666658,3.0849999999999995,2.876666666666667,3.6533333333333338,3.0708458725617302,3.1067784776488203,3.2886761231608723,3.0261880079537327,3.320422758307892,3.022930661446758,3.0025119522161785,3.7440630900660397,3.455415395144021,3.3688708440874047,2.7101967215159144,3.110997893474858,3.1158615256518893,3.174198491299217,3.1195004098536314,3.2447108509286897,3.0051570164895245,3.1564113605417283,3.2946933145961097,3.760308741860072
2019-11-13,2.505,5.183695652173915,3.0500000000000003,2.8725000000000005,2.7333333333333325,3.12,2.9000000000000004,3.656666666666667,3.1504350867979403,3.1984040677806784,3.3322436853817434,3.1191809833169364,3.354026614910813,3.103573902997688,3.09771919266685,3.8727343016225118,3.4782265291643073,3.4020137249311313,2.7301465530179687,3.1890454398920234,3.191045481158714,3.232082301512151,3.1778069103912023,3.2908949393342577,3.074919695907174,3.239298946741455,3.38163384598243,3.894930762521993
2019-11-14,2.4019999999999997,5.168695652173914,3.0299999999999985,2.720000000000001,2.5299999999999994,3.1199999999999997,2.8766666666666656,3.7466666666666666,3.0754421678349786,3.1148613751782386,3.3354731597771323,3.0334215297163265,3.3721024704226363,3.020468614597683,3.0048464641638164,3.824728815862491,3.5237742558645966,3.4261372060100332,2.6350780794212967,3.1315970529322494,3.138143090374643,3.206424301950083,3.146103755689798,3.2864399346021003,2.990131842195287,3.1641946924116753,3.3369581933945023,3.840128757191844
2019-11-15,2.2749999999999995,5.184347826086955,2.5649999999999986,2.5399999999999996,2.436666666666667,2.6399999999999997,2.4899999999999998,2.8833333333333337,2.815712336531323,2.8962215447417337,2.8026719043160844,2.763702397780763,2.7903493659174368,2.776709025031958,2.7554808140237768,3.6311253061659,2.833262736362006,2.81594972390642,2.4734764461100944,2.793793177558796,2.786097752533643,2.775201335096959,2.735892873021616,2.7842368952658223,2.7847732811351498,2.9464258664361878,3.019854303228977,3.675275671158165
2019-11-16,2.172,4.944347826086956,2.5650000000000004,2.5300000000000007,2.4233333333333333,2.64,2.4900000000000007,2.8966666666666665,2.761283957377681,2.8308898581793205,2.790083663847736,2.7253337007573557,2.7839009023067955,2.7220205693072907,2.7138188975661204,3.5233301304141382,2.8338060989246916,2.8099872215862964,2.3833983209324456,2.7609414628633195,2.755957293685322,2.7548695032321877,2.7171802371396327,2.7703687898750844,2.7117685236937925,2.8717928927856815,2.9700634624172872,3.559365473420493
2019-11-17,2.172,4.944347826086956,2.5650000000000004,2.5300000000000007,2.4233333333333333,2.64,2.4900000000000007,2.8966666666666665,2.761283957377681,2.8308898581793205,2.790083663847736,2.7253337007573557,2.7839009023067955,2.7220205693072907,2.7138188975661204,3.5233301304141382,2.8338060989246916,2.8099872215862964,2.3833983209324456,2.7609414628633195,2.755957293685322,2.7548695032321877,2.7171802371396327,2.7703687898750844,2.7117685236937925,2.8717928927856815,2.9700634624172872,3.559365473420493
2019-11-18,2.172,4.944347826086956,2.5650000000000004,2.5300000000000007,2.4233333333333333,2.64,2.4900000000000007,2.8966666666666665,2.761283957377681,2.8308898581793205,2.790083663847736,2.7253337007573557,2.7839009023067955,2.7220205693072907,2.7138188975661204,3.5233301304141382,2.8338060989246916,2.8099872215862964,2.3833983209324456,2.7609414628633195,2.755957293685322,2.7548695032321877,2.7171802371396327,2.7703687898750844,2.7117685236937925,2.8717928927856815,2.9700634624172872,3.559365473420493
2019-11-19,1.268,5.774347826086955,2.879999999999999,2.8274999999999997,2.673333333333334,2.9449999999999994,2.7866666666666666,3.336666666666667,2.858156301095063,2.922906911907864,3.1254484522968227,2.932667614213195,3.137039506415918,2.7856147491080407,2.890732813864409,3.962642295453922,3.2201156132493374,3.1706086397698137,1.803851030137887,3.0133377127514427,3.020316768054696,3.057617950714051,3.01750878956478,3.0973853139658383,2.6138247077941723,2.9198564969984395,3.2923489259709937,3.9783628125950745
2019-11-20,1.7710000000000001,5.959130434782607,3.1899999999999995,2.8474999999999993,2.7033333333333336,3.270000000000001,2.99,3.8499999999999996,3.121671222012246,3.1708116735808125,3.466016711734264,3.1493369882498503,3.4974569504857307,3.045625434583598,3.104489023306056,4.17775010972198,3.640969422464328,3.5502539415366803,2.2270275115341267,3.263072220659037,3.274356865151589,3.3471050499022117,3.2956735342130976,3.420340375696947,2.915461331859623,3.1964698148048,3.5365905598684577,4.188740725724994
2019-11-21,2.0469999999999997,6.449565217391305,3.8250000000000015,3.2825,3.2400000000000007,3.9400000000000004,3.4233333333333342,4.583333333333333,3.6105257111378033,3.64046497781419,4.0714246210024685,3.6707656015515573,4.111594761847714,3.526639426267755,3.615453686331902,4.686018117709707,4.303168131262575,4.183275035301509,2.568413138404706,3.805858755801328,3.823967775336098,3.9222172382390923,3.8742398578796298,4.0136123463329145,3.3503079891826166,3.6571343701333445,4.074547985421028,4.6831929000957615
2019-11-22,2.44,7.080652173913042,4.354999999999999,3.919999999999999,3.6833333333333322,4.459999999999998,4.089999999999999,5.222222222222222,4.140757851647715,4.173679926280484,4.666979084179543,4.203301299493373,4.722196516684063,4.0479842398546095,4.140918387900998,5.272887810974756,4.923058844418664,4.79103797762764,3.006361820424654,4.359428793677448,4.3801579704135545,4.49657251447149,4.436244165077754,4.605604033680999,3.855890457677948,4.18533129855238,4.648056502984151,5.266336269009582
2019-11-23,2.282,7.2484782608695655,4.770000000000001,3.8499999999999996,3.763333333333334,4.9399999999999995,4.463333333333333,6.092222222222222,4.317756177369043,4.298596794909145,5.176539433702519,4.4139599865323715,5.288730920456466,4.201463103637623,4.325319018441778,5.479983857896096,5.6061769623093864,5.385981467676765,2.9477266590218,4.64672357768938,4.683716814321886,4.8917580835960885,4.805499852344347,5.082451534038036,3.935006478387291,4.3110121474966805,4.9336418918892875,5.438768083692885
2019-11-24,2.282,7.2484782608695655,4.770000000000001,3.8499999999999996,3.763333333333334,4.9399999999999995,4.463333333333333,6.092222222222222,4.317756177369043,4.298596794909145,5.176539433702519,4.4139599865323715,5.288730920456466,4.201463103637623,4.325319018441778,5.479983857896096,5.6061769623093864,5.385981467676765,2.9477266590218,4.64672357768938,4.683716814321886,4.8917580835960885,4.805499852344347,5.082451534038036,3.935006478387291,4.3110121474966805,4.9336418918892875,5.438768083692885
2019-11-25,2.282,7.2484782608695655,4.770000000000001,3.8499999999999996,3.763333333333334,4.9399999999999995,4.463333333333333,6.092222222222222,4.317756177369043,4.298596794909145,5.176539433702519,4.4139599865323715,5.288730920456466,4.201463103637623,4.325319018441778,5.479983857896096,5.6061769623093864,5.385981467676765,2.9477266590218,4.64672357768938,4.683716814321886,4.8917580835960885,4.805499852344347,5.082451534038036,3.935006478387291,4.3110121474966805,4.9336418918892875,5.438768083692885
2019-11-26,2.3059999999999996,6.86195652173913,4.654999999999999,3.5949999999999993,3.3866666666666654,4.765000000000001,4.336666666666667,6.068888888888889,4.141265930038308,4.110728250804048,5.05582287408105,4.201634460348122,5.185117622473522,4.023142771466489,4.110002033639903,5.222814794848913,5.532961965684311,5.28862845787814,2.9043509991532193,4.462398625938039,4.503805816786335,4.74004278883905,4.649705847673175,4.952996062872189,3.7894657058614944,4.138791407566696,4.735046529404032,5.176137564720897
2019-11-27,2.114,6.554347826086958,4.295,3.4925,3.3400000000000003,4.465,3.9766666666666666,5.364444444444445,3.88835210201493,3.879408870212846,4.611502789069279,3.9622483694711317,4.700682414153752,3.7848404131080433,3.8844445161636716,4.942225012772225,4.963654547545513,4.783181427330263,2.6960452828570136,4.168988630246648,4.201531952655126,4.379152787280256,4.313391129197269,4.5342989513377585,3.5608089953348405,3.8939966294631656,4.437993239054445,4.908835435855049
