MESA_CAL_20_hydro,OWENS_G_20_hydro,MC_CALL_20_hydro,TESLA_20_hydro,ROUND_MT_20_hydro,COTWDWAP_20_hydro,RNCHSECO_20_hydro,SUMMIT_20_hydro,CANAD_G1_20_hydro,COULEE_20_hydro,DALLES21_20_hydro,HANFORD_20_hydro,JOHN_DAY_20_hydro,MALIN_20_hydro,NORTH_G3_20_hydro,WCASCADE_20_hydro
1165.8,63.6,604.8,2580.198333,755.3483287,988.8427147,449.25,144.5,5939.691214,9818.843394,584,3654.280484,734,338.8862115,1223.336531,278.2170455
1165.8,52.8,403.2,2229.798333,1124.948329,831.6427147,380.25,118.7,5803.518506,10549.85567,810.7267729,3085.480484,1015.678248,241.0862115,911.4720104,221.2170455
1165.8,63.6,501.7841332,2079.47057,1494.548329,944.5021372,392,144.5,5744.13741,9253.855675,1102.926773,2516.680484,1382.878248,338.8862115,1273.27201,278.2170455
1165.8,74.4,703.3841332,2429.87057,1864.148329,1101.702137,461,170.3,6624.33741,9982,1395.126773,1947.880484,1750.078248,436.6862115,1635.07201,335.2170455
1165.8,85.2,904.9841332,2780.27057,2233.748329,1258.902137,530,196.1,7504.53741,11278,1687.326773,2516.680484,2117.278248,534.4862115,1996.87201,392.2170455
1165.8,96,1106.584133,2989.029016,2218.557603,1368,599,221.9,7352.99316,11278,1697.182785,1947.880484,2484.478248,632.2862115,2358.67201,449.2170455
1165.8,96,904.9841332,2638.629016,2208.992274,1210.8,530,221.9,7112.836569,11278,1573.385439,1816.518386,2782.307767,534.4862115,2720.47201,392.2170455
1165.8,85.2,1008,2288.229016,1839.392274,1053.6,461,196.1,6861.003899,11278,1454.865281,1707.8,2727.818979,489.4,2358.67201,335.2170455
1165.8,74.4,806.4,1937.829016,1469.792274,896.4,392,170.3,5980.803899,9982,1168.4,2276.6,2360.618979,391.6,1996.87201,278.2170455
1032,63.6,604.8,1587.429016,1100.192274,739.2,323,144.5,5100.603899,8686,876.2,1707.8,1993.418979,293.8,1635.07201,221.2170455
898.2,52.8,403.2,1237.029016,1469.792274,582,254,118.7,4220.403899,7390,584,1139,1626.218979,196,1273.27201,164.2170455
764.4,42,403.2,886.6290162,1580.616274,424.8,185,92.9,3340.203899,6094,584,1139,1698.507641,293.8,911.4720104,221.2170455
630.6,31.2,416,701,1533.303627,314,138,67.1,3106.982529,4798,876.2,1261.000821,2065.707641,391.6,1273.27201,278.2170455
496.8,22,403.2,701,1513.772261,314,138,51,2950.654537,3502,1168.4,1829.800821,2432.907641,489.4,1635.07201,335.2170455
363,22,403.2,701,1144.172261,314,138,51,3830.854537,2593,1460.6,2398.600821,2271.494194,587.2,1389.603494,392.2170455
359.9232913,22,403.2,701,774.5722606,471.2,138,51,3722.770825,3889,1168.4,2967.400821,1904.294194,546.825,1700.099676,335.2170455
493.7232913,32.8,403.2,1051.4,1144.172261,628.4,207,76.8,4602.970825,5185,1460.6,3536.200821,2021.036086,449.025,2061.899676,385
627.5232913,43.6,604.8,1401.8,1513.772261,785.6,276,102.6,5483.170825,6481,1752.8,4105.000821,2388.236086,546.825,2423.699676,442
761.3232913,54.4,806.4,1752.2,1196.453371,942.8,345,128.4,6363.370825,7777,2045,4673.800821,2755.436086,644.625,2785.499676,499
895.1232913,65.2,604.8,2102.6,826.8533709,1100,414,154.2,7156.621283,9073,1807.302624,4198.769017,2388.236086,546.825,2423.699676,442
1028.923291,76,403.2,2453,1050.213065,1257.2,483,180,6276.421283,8952.268869,1515.102624,4767.569017,2021.036086,449.025,2061.899676,385
1162.723291,86.8,403.2,2102.6,1419.813065,1257.77671,552,205.8,5535.517336,8957.746632,1222.902624,4953,1653.836086,351.225,1700.099676,328
1165.8,96,403.2,2239.523661,1514.412054,1274.52102,599,221.9,4655.317336,8774.698678,930.7026242,4953,1286.636086,253.425,1338.299676,271
1165.8,96,403.2,2589.923661,1462.519703,1157.334875,599,202.5666667,5535.517336,7574.30265,638.5026242,4656.271351,919.4360862,264.2,976.499676,214
1165.8,96,403.2,2239.523661,1373.951085,1182.183698,599,176.7666667,6023.712807,8162.523462,584,4087.471351,734,362,723,214
1165.8,96,403.2,1998.2,1743.551085,1024.983698,599,150.9666667,5143.512807,9346.591326,584,3518.671351,734,459.8,723,271
1165.8,96,403.2,2348.6,1718.192696,1053.6,552.4637122,170.3,5477.47045,8050.591326,732.3821404,2949.871351,1101.2,557.6,723,328
1165.8,96,604.8,2699,2087.792696,1210.8,530,196.1,6357.67045,9346.591326,1024.58214,2381.071351,1468.4,655.4,961.1400576,385
1165.8,96,806.4,3049.4,2220.203908,1368,599,221.9,7237.87045,10642.59133,1316.78214,2949.871351,1835.6,753.2,1322.940058,442
1165.8,96,1008,2699,1850.603908,1368,599,221.9,7003.851991,10896.1824,1608.98214,2381.071351,2202.8,851,961.1400576,499
1165.8,96,806.4,2348.6,1481.003908,1368,599,196.1,6710.650576,9600.1824,1316.78214,2949.871351,1835.6,753.2,1297.231609,442
1165.8,85.2,638.7,1998.2,1208.834502,1368,587.8840719,170.3,6469.258456,8304.1824,1282.272242,3518.671351,1468.4,851,1659.031609,409.7286932
1165.8,74.4,437.1,1647.8,1578.434502,1210.8,518.8840719,144.5,6135.542679,7008.1824,990.0722423,4087.471351,1101.2,753.2,1446.6,352.7286932
1159.16848,63.6,403.2,1297.4,1667.893602,1053.6,449.8840719,118.7,5255.342679,5712.1824,697.8722423,3518.671351,734,655.4,1084.8,295.7286932
1025.36848,52.8,403.2,947,1519.537008,896.4,380.8840719,92.9,4375.142679,4416.1824,932.7594503,2949.871351,734,753.2,723,352.7286932
891.5684804,42,403.2,789.4272064,1345.200801,739.2,311.8840719,67.1,3494.942679,3593.64504,1224.95945,2381.071351,1101.2,851,723,409.7286932
757.7684804,31.2,403.2,701,1262.265942,582,242.8840719,51,2614.742679,3256.912074,1517.15945,1812.271351,1468.4,851,723,466.7286932
623.9684804,22,403.2,701,1256.496678,424.8,173.8840719,51,2758.128195,2643.28478,1809.35945,1243.471351,1835.6,851,723,499
490.1684804,22,403.2,701,1316.622342,314,138,51,3166.128195,2593,1619.760455,1139,2202.8,851,723,499
361.1843646,22,403.2,701,1462.43941,314,138,51,3159.921363,2593,1723.118496,1139,2570,851,723,499
494.9843646,22,403.2,701,1092.83941,314,138,51,3217.321363,2593,2015.318496,1139,2925.349262,851,992.9007257,457
628.7843646,32.8,403.2,701,739.2,471.2,207,76.8,4097.521363,3889,2163.912259,1707.8,2558.149262,753.2,1354.700726,400
762.5843646,43.6,403.2,701,739.2,628.4,276,102.6,4977.721363,5185,2140.063451,2276.6,2190.949262,655.4,1716.500726,343
896.3843646,54.4,403.2,701,995.6802251,785.6,345,128.4,5857.921363,6481,1847.863451,2845.4,1835.6,557.6,2078.300726,286
1030.184365,65.2,403.2,701,1365.280225,942.8,414,154.2,6738.121363,7777,1555.663451,2892.974432,1468.4,459.8,1716.500726,229
1163.984365,76,403.2,701,1734.880225,1100,483,180,5857.921363,9073,1263.463451,2324.174432,1101.2,362,1354.700726,172
1165.8,86.8,403.2,701,1787.40345,1257.2,552,205.8,4977.721363,9558.392642,971.2634508,1755.374432,734,264.2,992.9007257,115
1165.8,96,403.2,701,1684.789892,1257.2,599,221.9,4175.448549,10169.27407,679.0634508,1186.574432,734,196,723,115
1165.8,96,403.2,701,1724.879073,1100,595.4861622,221.9,4820.776632,9135.052953,584,1265.348282,734,227.1,723,115
1165.8,85.3192411,403.2,723.1901686,1778.059004,942.8,526.4861622,221.9,5400.058495,7839.052953,623.2551339,1834.148282,734,324.9,1078.699523,115
1161.881798,74.5192411,403.2,701,1497.546016,896.4,457.4861622,196.1,5717.347452,7084.450205,915.4551339,2402.948282,941.0810147,422.7,1440.499523,172
1165.8,85.3192411,403.2,701,1743.236595,1053.6,526.4861622,221.9,6597.547452,8380.450205,623.2551339,2971.748282,734,324.9,1802.299523,115
1165.8,96,403.2,1051.4,1373.636595,1210.8,595.4861622,221.9,7477.747452,9676.450205,915.4551339,3540.548282,1101.2,422.7,2164.099523,172
1165.8,87.47371279,403.2,1401.8,1004.036595,1368,526.4861622,197.7166667,7411.826001,9500.172478,1207.655134,4109.348282,1203.082858,520.5,2525.899523,226.3856534
1165.8,76.67371279,403.2,1051.4,739.4426284,1210.8,457.4861622,171.9166667,7241.793261,8204.172478,1499.855134,3951.039705,1570.282858,459.8,2887.699523,283.3856534
1165.8,65.87371279,403.2,1294.291312,1109.042628,1053.6,388.4861622,146.1166667,6973.221363,6908.172478,1792.055134,3382.239705,1937.482858,557.6,2933.024446,340.3856534
1079.384576,55.07371279,403.2,943.8913125,1478.642628,896.4,319.4861622,120.3166667,6093.021363,5612.172478,1916.881768,2813.439705,2017.3265,655.4,2571.224446,397.3856534
945.5845761,44.27371279,403.2,701,1848.242628,739.2,250.4861622,94.51666667,5212.821363,4316.172478,1624.681768,2244.639705,1650.1265,753.2,2209.424446,442
811.7845761,33.47371279,403.2,701,1478.642628,582,181.4861622,68.71666667,4332.621363,3020.172478,1332.481768,1675.839705,1947.769624,851,1847.624446,499
677.9845761,32.8,403.2,701,1109.042628,739.2,138,51,3557.577566,2802.985852,1040.281768,1139,1580.569624,851,1485.824446,499
544.1845761,22,488.7,971.8128202,910.8111832,583.3294075,138,51,3014.634291,2593,777.3791818,1139,1843.157728,851,1124.024446,499
410.3845761,22,690.3,1279.823985,816.2606436,426.1294075,138,51,2909.311704,2593,839.0545513,1139,1759.082787,851,762.224446,499
276.5845761,22,680.1,1338.122275,972.1912279,369.3701274,138,51,2841.011608,2593,1131.254551,1139,1603.263752,851,723,499
268,31.2,688.7,999.6480144,1087.598775,526.5701274,207,51,2822.733144,2593,1423.454551,1139,1835.6,851,723,499
401.8,42,487.1,817.5540685,817.3022099,683.7701274,276,59.28571429,3342.735037,3889,1396.529336,1139,1468.4,782.8,723,457
535.6,52.8,403.2,701,739.2,840.9701274,345,85.08571429,4222.935037,5185,1460.6,1707.8,1101.2,685,1084.8,400
669.4,63.6,403.2,701,739.2,998.1701274,414,110.8857143,5103.135037,6481,1168.4,2276.6,734,587.2,1446.6,343
803.2,74.4,403.2,701,739.2,1039.998672,483,136.6857143,5983.335037,7777,876.2,2845.4,734,489.4,1140.290182,286
937,85.2,403.2,766.0514454,739.2,1160.531101,552,162.4857143,5951.512148,9073,584,2977.88387,734,391.6,778.4901825,229
1070.8,96,403.2,959.1688509,739.2,1317.731101,599,188.2857143,5105.280951,10369,584,2409.08387,734,293.8,723,172
1165.8,96,403.2,947.0255997,739.2,1367.261133,599,214.0857143,4225.080951,10796.93488,584,1840.28387,734,196,723,115
1165.8,96,403.2,781.7588128,739.2,1210.061133,599,221.9,3998.852958,10736.97513,584,1271.48387,734,272.6571429,723,115
1165.8,96,403.2,701,1034.563878,1122.338918,599,221.9,3938.132261,10039.98104,584,1139,734,370.4571429,723,133.169016
1032,85.2,403.2,701,1404.163878,1117.368491,530,196.1,3859.953122,9119.790174,584,1394.285654,734,468.2571429,723,190.169016
898.2,74.4,403.2,1051.4,1034.563878,1053.6,461,170.3,4604.54247,7823.790174,584,1728.594716,734,566.0571429,723,247.169016
1032,85.2,604.8,989.6482324,1404.163878,1210.8,530,196.1,5484.74247,9119.790174,806.6057052,2297.394716,734,468.2571429,1084.8,304.169016
1165.8,96,806.4,1340.048232,1079.177716,1368,599,221.9,6364.94247,10415.79017,1098.805705,2866.194716,1101.2,566.0571429,1446.6,361.169016
1165.8,96,1008,1690.448232,739.2,1368,599,221.9,7245.14247,11278,1131.01155,3434.994716,734,663.8571429,1247.946297,418.169016
1165.8,96,1161.5,1767.069327,739.2,1368,599,221.9,6654.739325,10563.39248,838.8115502,3414.2,734,655.4,1446.6,475.169016
1165.8,96,959.9,1416.669327,739.2,1368,599,221.9,5992.321835,9267.392481,1131.01155,2845.4,931.4420366,557.6,1808.4,418.169016
1160.153899,94.53333333,758.3,1066.269327,891.6587373,1210.8,584.3333333,196.1,5112.121835,7971.392481,1168.4,2276.6,1298.642037,655.4,1446.6,382.5492906
1026.353899,83.73333333,556.7,715.8693265,1261.258737,1053.6,515.3333333,170.3,4231.921835,6675.392481,876.2,1707.8,931.4420366,753.2,1084.8,325.5492906
892.5538986,72.93333333,403.2,764.8121247,891.6587373,896.4,446.3333333,144.5,3351.721835,5379.392481,584,1139,734,851,723,268.5492906
758.7538986,62.13333333,403.2,701,739.2,739.2,377.3333333,118.7,3060.694015,4083.392481,584,1139,734,753.2,723,211.5492906
624.9538986,51.33333333,403.2,701,759.7349076,582,308.3333333,92.9,2904.036409,2787.392481,876.2,1139,962.8603208,851,723,268.5492906
491.1538986,40.53333333,403.2,701,953.5714724,424.8,239.3333333,67.1,2834.157452,2593,1168.4,1139,1172.452986,753.2,723,230.8092199
357.3538986,29.73333333,403.2,701,1001.084812,314,170.3333333,51,2813.950263,2593,1460.6,1247.4398,1539.652986,655.4,723,287.8092199
294.1683183,22,403.2,701,1370.684812,314,138,51,3694.150263,3202.556442,1442.886684,1816.2398,1172.452986,557.6,1084.8,230.8092199
427.9683183,22,403.2,1051.4,1740.284812,471.2,207,76.8,4574.350263,4498.556442,1735.086684,2385.0398,1539.652986,655.4,1446.6,287.8092199
561.7683183,32.8,604.8,1401.8,2109.884812,628.4,276,102.6,5454.550263,5794.556442,2027.286684,2953.8398,1906.852986,753.2,1808.4,344.8092199
695.5683183,43.6,806.4,1752.2,1740.284812,785.6,345,128.4,6334.750263,7090.556442,2319.486684,3522.6398,2274.052986,851,2170.2,401.8092199
829.3683183,54.4,1008,2102.6,1370.684812,942.8,414,154.2,7214.950263,6978.999275,2282.354916,4091.4398,1906.852986,753.2,2532,344.8092199
963.1683183,59.71111111,981.1,2453,1001.084812,875.7187847,374.6111111,180,7354.852849,6352.757219,1990.154916,4660.2398,1539.652986,655.4,2893.8,287.8092199
1096.968318,48.91111111,779.5,2597.106889,739.2,718.5187847,305.6111111,171.85,6474.652849,6410.362202,1697.954916,4953,1172.452986,557.6,2622.4,230.8092199
1165.8,38.11111111,577.9,2947.506889,739.2,561.3187847,236.6111111,197.65,6060.213278,6296.291836,1405.754916,4953,805.252986,459.8,2984.2,173.8092199
1165.8,48.91111111,779.5,2597.106889,997.9,718.5187847,167.6111111,180,5378.229688,7005.975308,1113.554916,4953,924.5442598,362,2622.4,116.8092199
1165.8,59.71111111,577.9,2246.706889,1367.5,567.9624306,236.6111111,154.2,4586.282431,8301.975308,821.3549156,4953,1291.74426,264.2,2260.6,157
1165.8,48.91111111,779.5,1896.306889,1737.1,725.1624306,305.6111111,128.4,4146.425945,7879.88688,783.5762089,4502.784907,1658.94426,196,1898.8,214
1165.8,43.6,806.4,1545.906889,2106.7,628.4,276,102.6,4504.771286,8178.29683,1075.776209,3933.984907,2026.14426,196,1537,271
1165.8,54.4,1008,1896.306889,2476.3,785.6,345,128.4,5384.971286,9474.29683,1367.976209,3365.184907,2393.34426,288.975,1175.2,328
1165.8,65.2,1209.6,2246.706889,2845.9,942.8,414,154.2,6265.171286,10770.29683,1660.176209,3933.984907,2760.54426,386.775,1537,385
1165.8,76,1411.2,2554.057481,3215.5,1100,483,180,7145.371286,10145.70548,1952.376209,3365.184907,3127.74426,484.575,1175.2,442
1165.8,65.2,1209.6,2203.657481,3085.410299,942.8,414,154.2,6888.568051,10057.82905,1791.339459,2796.384907,3194,582.375,1446.6,499
1165.8,54.4,1008,1853.257481,2715.810299,785.6,345,128.4,6531.046477,8761.829055,1661.872704,3365.184907,3194,484.575,1808.4,499
1112.268726,43.6,806.4,1502.857481,2346.210299,628.4,276,102.6,5650.846477,7465.829055,1726.476855,3151.942351,2826.8,386.775,1446.6,442
978.4687258,32.8,604.8,1152.457481,1976.610299,471.2,207,76.8,4770.646477,6169.829055,1434.276855,2583.142351,2459.6,288.975,1084.8,385
844.6687258,22,403.2,802.0574812,1797.539915,314,138,51,3890.446477,4873.829055,1142.076855,2014.342351,2092.4,386.775,723,328
710.8687258,22,403.2,701,1541.556762,314,138,51,3010.246477,3577.829055,1434.276855,1445.542351,2459.6,484.575,925.632566,385
577.0687258,22,403.2,701,1404.455122,314,138,51,2596.621363,2593,1726.476855,1139,2826.8,582.375,904.9062656,442
443.2687258,22,403.2,701,1392.726504,314,138,51,2848.758508,2593,1963.436144,1184.304581,2459.6,680.175,723,416
309.4687258,22,403.2,701,1023.126504,314,138,51,3248.407097,2593,1759.561554,1753.104581,2092.4,582.375,1084.8,359
304.1321567,22,403.2,701,979.1570233,314,138,51,3597.691598,3756.619063,1467.361554,2321.904581,1725.2,484.575,1446.6,302
437.9321567,22,403.2,1050.463928,1348.757023,314,138,76.8,4477.891598,5052.619063,1759.561554,2890.704581,2092.4,582.375,1808.4,359
571.7321567,32.8,604.8,1400.863928,1718.357023,471.2,207,102.6,5358.091598,6348.619063,2051.761554,3459.504581,2459.6,680.175,2170.2,416
705.5321567,43.6,806.4,1751.263928,2087.957023,628.4,276,128.4,6238.291598,7644.619063,2343.961554,4028.304581,2826.8,777.975,2532,473
839.3321567,54.4,614.85,2101.663928,1718.357023,785.6,345,154.2,7118.491598,6809.367202,2368.865766,4597.104581,2459.6,680.175,2893.8,416
973.1321567,65.2,413.25,2452.063928,1348.757023,942.8,414,180,6990.795068,5513.367202,2294.441154,4953,2092.4,582.375,3144.174407,359
1106.932157,76,403.2,2743.104962,979.1570233,1100,483,178.02,6913.384213,4720.643596,2092.611631,4953,1725.2,484.575,2782.374407,302
1165.8,86.8,403.2,2392.704962,739.2,1038.002186,552,152.22,6252.658527,4938.207805,1826.585467,4953,1358,386.775,2420.574407,245
1165.8,84.4,403.2,2298.356813,1108.8,924.1821328,519,178.02,5427.600608,6234.207805,1534.385467,4819.33354,990.8,288.975,2058.774407,188
1165.8,73.6,403.2,1947.956813,1478.4,1058.196258,450,152.22,4784.573639,7372.556555,1276.738514,4250.53354,740.0959416,228.9568182,1696.974407,131
1165.8,62.8,403.2,1597.556813,1848,900.9962575,381,126.42,5664.773639,6452.073638,1217.483933,3681.73354,1107.295942,326.7568182,1335.174407,115
1165.8,52,403.2,1401.8,2217.6,858.3410555,312,102.6,5327.907451,7748.073638,925.2839335,3112.93354,1474.495942,424.5568182,973.374407,172
1165.8,62.8,604.8,1752.2,2587.2,1015.541056,381,128.4,6208.107451,9044.073638,1217.483933,2544.13354,1841.695942,522.3568182,1100.25504,229
1165.8,73.6,806.4,2102.6,2956.8,1172.741056,450,154.2,7088.307451,10340.07364,1509.683933,3112.93354,2208.895942,620.1568182,1462.05504,286
1165.8,76,1008,2453,3184.779206,1100,483,180,6927.689762,10865.00833,1544.480595,2544.13354,2576.095942,717.9568182,1100.25504,343
1165.8,65.2,1209.6,2102.6,2815.179206,942.8,414,154.2,6359.966343,9569.00833,1717.595981,3112.93354,2658.20487,815.7568182,1462.05504,400
1032,54.4,1008,1752.2,2445.579206,785.6,345,128.4,6645.836379,8273.00833,1723.642889,3681.73354,2291.00487,717.9568182,1823.85504,343
898.2,43.6,806.4,1401.8,2075.979206,628.4,276,102.6,5765.636379,6977.00833,1517.306393,3361.841241,1923.80487,620.1568182,1462.05504,286
764.4,32.8,604.8,1051.4,1706.379206,471.2,207,76.8,4885.436379,5681.00833,1225.106393,2793.041241,1556.60487,522.3568182,1100.25504,229
630.6,22,403.2,701,1579.687442,314,138,51,4005.236379,4385.00833,932.9063926,2224.241241,1189.40487,424.5568182,738.4550399,172
496.8,22,403.2,701,1590.722805,314,138,51,3125.036379,3089.00833,1225.106393,2252.77834,1556.60487,522.3568182,842.2663696,229
363,22,403.2,701,1528.388889,314,138,51,2862.805796,2593,1517.306393,1683.97834,1923.80487,620.1568182,723,286
268,22,403.2,701,1427.916792,314,138,51,2789.689465,2593,1809.506393,1139,1656.555277,717.9568182,723,343
268,22,403.2,701,1247.384575,314,138,51,2777.372308,2593,1640.199848,1707.8,1390.729373,620.1568182,756.2141819,295.9
395.3333333,22,403.2,701,1223.157205,314,138,51,3228.622183,3889,1347.999848,2276.6,1023.529373,522.3568182,1118.014182,238.9
529.1333333,22,403.2,701,1592.757205,314,138,76.8,4108.822183,5185,1640.199848,2845.4,1390.729373,620.1568182,1479.814182,295.9
662.9333333,32.8,604.8,1051.4,1962.357205,471.2,207,102.6,4989.022183,6481,1932.399848,3414.2,1757.929373,717.9568182,1841.614182,352.9
796.7333333,43.6,806.4,1401.8,1848,628.4,276,128.4,5869.222183,7777,2224.599848,3983,2125.129373,815.7568182,2203.414182,409.9
930.5333333,54.4,1008,1752.2,1478.4,785.6,345,154.2,6749.422183,6950.684622,2212.561619,4551.8,1757.929373,717.9568182,2565.214182,352.9
1064.333333,65.2,1043.002746,2102.6,1108.8,942.8,414,180,6714.020476,5654.684622,2070.156738,4953,1390.729373,620.1568182,2927.014182,295.9
1165.8,68.8,841.4027459,2453,739.2,981.9912907,483,154.2,6808.299835,5235.957507,1777.956738,4953,1023.529373,522.3568182,3145,238.9
1165.8,58,639.8027459,2803.4,739.2,824.7912907,414,128.4,6435.284727,6052.400805,1485.756738,4953,734,424.5568182,2840.103548,181.9
1165.8,68.8,438.2027459,2460.2,739.2,667.5912907,371,102.6,5959.64558,7348.400805,1193.556738,4713.972682,990.8,326.7568182,2478.303548,124.9
1165.8,79.6,403.2,2803.4,902.5527883,824.7912907,440,91.43636364,6067.167142,7093.359875,901.356738,4145.172682,1358,228.9568182,2116.503548,157
1165.8,68.8,456.9209526,2453,1272.152788,675.9132401,371,117.2363636,5186.967142,8389.359875,609.156738,3576.372682,1725.2,196,1754.703548,214
1165.8,65.2,658.5209526,2102.6,1641.752788,833.1132401,414,143.0363636,5257.474443,8242.047853,796.982923,3007.572682,2092.4,228.0772887,1392.903548,271
1165.8,76,860.1209526,2453,2011.352788,990.3132401,483,168.8363636,6137.674443,9538.047853,1089.182923,2438.772682,2459.6,325.8772887,1123.905539,328
1165.8,86.8,1061.720953,2803.4,2380.952788,1147.51324,552,194.6363636,7017.874443,10834.04785,1381.382923,3007.572682,2826.8,423.6772887,1485.705539,385
1165.8,76,1263.320953,2453,2750.552788,1286.996979,483,220.4363636,6839.550856,11278,1673.582923,2438.772682,3194,521.4772887,1123.905539,442
1165.8,65.2,1103.284253,2102.6,3120.152788,1129.796979,414,194.6363636,6595.401772,9982,1664.639255,2693.998588,3194,619.2772887,1446.6,499
1165.8,54.4,1008,1752.2,2750.552788,972.5969795,345,168.8363636,6165.052795,8686,1770.152148,3262.798588,2826.8,709.7045255,1808.4,442
1165.8,43.6,806.4,1401.8,2380.952788,815.3969795,276,143.0363636,5284.852795,7390,1477.952148,3541.945789,2459.6,611.9045255,1446.6,385
1032,32.8,604.8,1051.4,2011.352788,658.1969795,207,117.2363636,4404.652795,6094,1185.752148,2973.145789,2092.4,514.1045255,1084.8,328
898.2,22,403.2,701,1641.752788,500.9969795,138,91.43636364,3524.452795,4798,893.5521476,2404.345789,1725.2,416.3045255,723,271
764.4,22,403.2,701,1272.152788,343.7969795,138,65.63636364,3397.177464,3502,1185.752148,1835.545789,1358,318.5045255,723,214
630.6,22,473,701,1203.462576,314,138,51,2516.977464,2593,1477.952148,1266.745789,1165.769075,416.3045255,723,271
496.8,22,449.2,701,1204.228033,314,138,51,1830.027288,2593,1770.152148,1139,1335.019559,514.1045255,723,328
363,22,444.5,701,1192.685865,314,138,51,2217.627288,2593,1956.290863,1139,1389.228995,439.0572847,723,299.5981224
268,22,558.45,701,1562.285865,320.4093916,138,51,3097.827288,3716.755924,1690.254836,1707.8,1022.028995,341.2572847,1084.8,242.5981224
