MESA_CAL_20_hydro,OWENS_G_20_hydro,MC_CALL_20_hydro,FULTON_20_hydro,TESLA_20_hydro,ROUND_MT_20_hydro,COTWDWAP_20_hydro,RNCHSECO_20_hydro
268,65.2,849.0032412,23.1,1351.371602,2045.410237,1023.052326,414
268,72.9,647.4032412,26.1,1035.067198,2047.128275,1180.252326,483
268,83.7,445.8032412,26.1,886.95245,1796.590202,1215.48415,551
268,72.9,403.2,24,994.0103321,1685.57823,1058.28415,482
268,62.1,404.7782321,21,1344.410332,1507.514094,901.08415,413
268,52.8,606.3782321,18,1517.660257,1325.403602,743.88415,344
268,63.6,807.9782321,15,1868.060257,1318.462235,586.68415,275
352.4857143,74.4,1009.578232,12,2008.868668,1209.450025,534.8604127,344
486.2857143,85.2,1211.178232,9,2359.268668,1577.64611,692.0604127,413
620.0857143,96,1412.778232,6,2709.668668,1456.42362,849.2604127,482
753.8857143,96,1614.378232,6,3049.4,1376.404057,695.9545262,551
620.0857143,96,1412.778232,6,3049.4,1297.709127,650.9295319,482
486.2857143,85.2,1211.178232,6.11888889,2699,1071.62207,628.4,413
352.4857143,74.4,1009.578232,9.11888889,2348.6,1013.546,471.2,344
268,63.6,807.9782321,6.11888889,1998.2,827.5133889,314,275
268,52.8,606.3782321,9,1647.8,739.2,314,206
268,42,404.7782321,6,1297.4,739.2,314,138
268,31.2,427.6,6,947,739.2,314,138
268,22,628.5,6,701,739.2,314,138
268,22,714.6,6,879.6243874,739.2,314,138
268,27.32307692,744.3,9,1230.024387,789.3746761,314,138
268,38.12307692,601.8,12,1580.424387,765.0716718,314,189.25
268,48.92307692,403.2,15,1930.824387,916.671535,314,258.25
268,59.72307692,403.2,18,2086.847044,908.0522832,314,327.25
268,70.52307692,403.2,21,2437.247044,743.6098518,314,396.25
268,81.32307692,403.2,22.84285714,2787.647044,739.2,314,461
268,70.52307692,403.2,19.84285714,2948.688348,808.467696,314,392
268,59.72307692,403.2,16.84285714,2915.591999,739.2,314,323
268,48.92307692,403.2,13.84285714,2565.191999,739.2,388.7272727,254
268,59.72307692,403.2,10.84285714,2214.791999,985.5870925,545.9272727,323
268,70.52307692,604.8,7.84285714,1864.391999,1355.187092,703.1272727,392
401.8,81.32307692,806.4,10.84285714,1557.509702,1724.787092,860.3272727,461
535.6,92.12307692,1008,13.84285714,1907.909702,2094.387092,1017.527273,530
669.4,96,1209.6,16.84285714,1832.416375,2162.990527,1174.727273,599
716.9,96,1222.648707,13.84285714,1482.016375,1848,1331.927273,599
583.1,96,1021.048707,16.84285714,1506.13403,1478.4,1174.727273,599
449.3,85.2,819.4487072,13.84285714,1795.706264,1108.8,1017.527273,530
315.5,74.4,617.8487072,10.84285714,1445.306264,739.2,860.3272727,461
268,63.6,416.2487072,7.84285714,1094.906264,1108.8,703.1272727,392
268,52.8,439.3,9,744.5062637,1006.864746,545.9272727,323
268,42,567.8,6,701,914.0827654,388.7272727,254
268,31.2,698.4,6,701,939.0123929,314,185
268,22,699.1,6,701,1005.805792,314,138
268,22,732,9,701,891.1695383,314,138
268,22,800.8,6.7,701,1260.769538,314,138
268,22,759.9532503,9.7,701,1630.369538,471.2,138
268,32.8,961.5532503,12.7,1051.4,1999.969538,628.4,207
268,43.6,1163.15325,15.7,1401.8,2369.569538,785.6,276
268,54.4,1364.75325,18.7,1752.2,2564.45474,942.8,345
268,49.2,1566.35325,21.7,2102.6,2210.390364,1100,410.2
268,38.4,1753.9,24.7,2453,1850.713454,1257.2,341.2
268,27.6,1753.9,21.7,2656.797536,1906.361838,1368,272.2
268,22,1753.9,18.7,2371.702036,1845.670102,1368,203.2
268,32.8,1753.9,20.1,2148.969257,1716.163425,1234.848485,272.2
268,43.6,1753.9,17.1,1798.569257,2085.763425,1077.648485,276
339.6643129,54.4,1753.9,20.1,2148.969257,2455.363425,1234.848485,345
473.4643129,65.2,1753.9,23.1,2499.369257,2824.963425,1368,414
607.2643129,76,1753.9,26.1,2646.619523,3113.610537,1368,483
741.0643129,65.2,1633.78675,26.1,2296.219523,2874.457969,1368,414
625.6816118,54.4,1432.18675,26.1,1945.819523,2504.857969,1368,345
491.8816118,43.6,1230.58675,23.1,1595.419523,2135.257969,1210.8,276
392.5795247,32.8,1028.98675,20.1,1245.019523,1765.657969,1053.6,207
268,22,827.3867497,17.1,894.6195229,1548.747634,896.4,138
268,22,625.7867497,17.9,701,1303.456268,739.2,138
268,22,424.1867497,14.9,701,1208.376377,582,138
268,22,405.4,17.9,701,1273.011537,424.8,138
268,22,407,18.4,701,903.4115375,314,138
268,22,456.8,15.4,701,1273.011537,314,138
268,22,658.4,12.4,1051.4,1642.611537,471.2,205.3372316
401.8,32.8,860,15.4,1401.8,2012.211537,628.4,274.3372316
535.6,43.6,1061.6,18.4,1752.2,2381.811537,785.6,343.3372316
401.8,54.4,1263.2,15.4,2102.6,2400.843964,942.8,412.3372316
268,65.2,1464.8,12.4,2453,2031.243964,1100,481.3372316
268,60.15,1666.4,9.4,2803.4,1661.643964,1257.2,508.7712807
268,49.35,1753.9,6.4,2825.826321,1292.043964,1368,439.7712807
268,38.55,1753.9,6,2475.426321,922.4439644,1210.8,370.7712807
268,49.35,1753.9,6,2718.349472,765.2365192,1098.045902,392
344,60.15,1753.9,6,2367.949472,1134.836519,940.8459019,323
477.8,70.95,1753.9,6,2017.549472,1504.436519,1002.502732,392
611.6,81.75,1552.426501,6,2367.949472,1874.036519,1159.702732,461
745.4,92.55,1753.9,9,2718.349472,2243.636519,1316.902732,530
879.2,96,1753.9,11.1,3049.4,2374.029616,1368,599
803.2,96,1753.9,8.1,3049.4,2004.429616,1368,530
669.4,96,1753.9,11.1,2699,1634.829616,1210.8,461
535.6,85.2,1753.9,9,2348.6,1265.229616,1053.6,392
401.8,74.4,1552.3,6,1998.2,895.6296155,896.4,323
268,63.6,1350.7,6,1647.8,1217.076835,739.2,254
268,52.8,1149.1,9,1297.4,1381.519893,582,185
268,42,947.5,12,947,1508.455286,424.8,138
268,31.2,745.9,15,701,1525.061663,314,138
268,22,544.3,18,701,1582.896713,314,138
268,22,411.8428571,15,701,1578.11261,314,138
268,22,613.4428571,12,1051.4,1947.71261,471.2,138
401.8,32.8,815.0428571,15,1401.8,2317.31261,628.4,207
535.6,43.6,1016.642857,18,1752.2,2406.056571,785.6,276
669.4,54.4,1218.242857,15,2102.6,2036.456571,942.8,345
803.2,65.2,1419.842857,12,2453,1666.856571,1100,301
840.5229578,76,1621.442857,9,2780.156752,1473.151972,1046.088252,232
715.6385211,82.48310192,1753.9,6,3049.4,1360.92921,888.8882524,301
581.8385211,71.68310192,1753.9,6,3049.4,1460.139058,791.9129077,345
535.6,64.71689808,1753.9,6,2780.554475,1564.939973,949.1129077,414
401.8,53.91689808,1753.9,6.18,2430.154475,1698.616694,1030.53637,345
535.6,43.6,1753.9,9.18,2079.754475,2068.216694,902.6406989,276
669.4,54.4,1753.9,12.18,1783.089911,2437.816694,1059.840699,345
803.2,65.2,1753.9,15.18,2133.489911,2807.416694,1217.040699,414
937,76,1753.9,18.18,2453,3169.876444,1368,483
803.2,65.2,1753.9,21.18,2102.6,3097.609627,1325.027843,414
669.4,54.4,1552.3,18.18,1752.2,2728.009627,1167.827843,345
535.6,43.6,1350.7,15.18,1401.8,2358.409627,1010.627843,276
401.8,32.8,1149.1,12.18,1051.4,2063.749755,853.4278427,207
268,22,947.5,9.18,701,1694.149755,696.2278427,138
268,22,745.9,6.18,701,1480.88708,539.0278427,138
268,22,544.3,9.18,701,1350.42769,381.8278427,138
268,22,403.2,12.18,701,1411.302984,314,138
268,22,403.2,15.18,701,1546.733563,314,138
268,22,403.2,12.18,856.4857143,1916.333563,314,138
333.3714286,22,604.8,15.18,1206.885714,2285.933563,314,145.0661874
467.1714286,32.8,806.4,18.18,1557.285714,2655.533563,471.2,214.0661874
600.9714286,43.6,1008,21.18,1907.685714,2835.340147,628.4,283.0661874
734.7714286,54.4,1209.6,24.18,2258.085714,2465.740147,785.6,352.0661874
868.5714286,65.2,1411.2,22.86857143,2608.485714,2096.140147,654.7544324,421.0661874
1002.371429,76,1456.950002,19.86857143,2958.885714,1726.540147,497.5544324,352.0661874
1136.171429,86.8,1255.350002,16.86857143,3049.4,1556.650776,340.3544324,340.6507189
1165.8,79.8,1053.750002,19.86857143,3049.4,1521.704157,497.5544324,409.6507189
1165.8,90.6,1080.718481,22.86857143,3049.4,1440.28236,385.5497287,478.6507189
1165.8,85.2,1144.717622,19.86857143,3049.4,1406.893238,349.2176856,409.6507189
1165.8,74.4,1115.475928,16.86857143,3049.4,1551.721746,506.4176856,392
1032,85.2,1317.075928,17.1,2699,1921.321746,663.6176856,461
1165.8,96,1518.675928,20.1,3049.4,2290.921746,820.8176856,530
1165.8,96,1454.214351,23.1,3049.4,2660.521746,978.0176856,599
1165.8,85.2,1252.614351,26.1,3049.4,2345.655035,1135.217686,599
1032,74.4,1051.014351,26.1,3049.4,1976.055035,978.0176856,530
898.2,63.6,849.4143508,23.1,3049.4,1606.455035,820.8176856,461
764.4,52.8,647.8143508,20.1,2699,1236.855035,663.6176856,392
630.6,42,446.2143508,17.1,2348.6,986.0323426,506.4176856,323
496.8,31.2,403.2,14.1,1998.2,1002.913952,349.2176856,254
363,22,403.2,11.1,1647.8,1033.076311,314,185
268,22,403.2,8.1,1297.4,1082.105578,314,138
268,22,403.2,9.5,947,1204.114659,314,138
268,22,403.2,12.5,701,1573.714659,314,138
401.8,31.2,604.8,15.5,1051.4,1943.314659,394.136458,207
535.6,42,806.4,18.5,1401.8,2312.914659,551.336458,276
669.4,52.8,1008,21.5,1752.2,2682.514659,708.536458,345
803.2,63.6,1209.6,24.5,2102.6,2312.914659,865.736458,414
937,74.4,1123.974749,26.1,2453,1943.314659,894.1423149,483
1070.8,85.2,1325.574749,26.1,2803.4,1573.714659,947.4519767,552
1165.8,96,1184.463282,26.1,3049.4,1310.348262,790.2519767,599
1165.8,96,1386.063282,26.1,3049.4,1269.245631,947.4519767,599
1165.8,96,1370.741313,26.1,3049.4,1142.144047,885.8136784,592.4545455
1053.430723,93.88,1169.141313,26.1,3049.4,1292.210124,779.1245592,523.4545455
919.6307227,83.08,967.541313,23.1,2733.8,1661.810124,628.4,454.4545455
785.8307227,72.28,1008,20.1,2383.4,2031.410124,785.6,385.4545455
919.6307227,83.08,1209.6,23.1,2733.8,2401.010124,942.8,454.4545455
992.5128516,93.88,1411.2,26.1,3049.4,2491.472932,1100,523.4545455
858.7128516,83.08,1209.6,26.1,3049.4,2248.700794,942.8,454.4545455
724.9128516,72.28,1008,26.1,3049.4,1879.100794,785.6,385.4545455
591.1128516,61.48,806.4,26.1,2699,1509.500794,628.4,316.4545455
457.3128516,50.68,604.8,23.1,2348.6,1139.900794,471.2,247.4545455
323.5128516,39.88,403.2,20.1,1998.2,1081.544466,314,178.4545455
268,32.8,403.2,17.1,1647.8,1039.207531,314,207
268,22,403.2,14.1,1297.4,969.6955713,314,138
268,30.34285714,403.2,11.1,947,1044.192365,314,138
268,41.14285714,403.2,8.1,701,1102.192119,314,184.5714286
268,51.94285714,403.2,6,701,1217.218375,314,253.5714286
401.8,62.74285714,403.2,9,1051.4,1586.818375,314,322.5714286
535.6,73.54285714,403.2,12,701,1828.985816,471.2,391.5714286
669.4,84.34285714,403.2,15,701,1459.385816,628.4,460.5714286
803.2,95.14285714,428.9775522,18,1051.4,1598.322751,785.6,529.5714286
937,96,487.9197741,15.33,1401.8,1718.987291,942.8,598.5714286
1070.8,96,544.7244735,12.33,1752.2,1847.069941,1003.768063,599
1165.8,96,533.3060972,15.33,1423.756961,1957.244068,1110.700679,599
1165.8,96,403.2,18.33,1073.356961,1594.895531,1072.235683,599
1127,96,403.2,21.33,722.9569614,1723.036486,915.0356832,599
993.2,96,403.2,24.33,1068.558123,1502.084141,757.8356832,599
898.2,96,403.2,21.33,1418.958123,1461.074537,600.6356832,599
1032,96,561.7977061,18.33,1769.358123,1505.089336,724.7560199,599
1165.8,96,763.3977061,15.33,2119.758123,1612.277168,881.9560199,599
1165.8,96,964.9977061,12.33,2470.158123,1628.354288,1039.15602,599
1165.8,96,1015.269746,14.1,2820.558123,1590.60007,881.9560199,599
1165.8,96,813.6697462,17.1,2718.295095,1337.441137,802.7911113,599
1165.8,96,612.0697462,20.1,2367.895095,1479.356994,645.5911113,599
1032,96,410.4697462,23.1,2017.495095,1189.825828,488.3911113,599
898.2,96,403.2,26.1,1667.095095,820.2258276,331.1911113,599
764.4,85.2,403.2,23.1,1316.695095,739.2,314,530
630.6,74.4,403.2,20.1,966.2950947,739.2,314,461
496.8,63.6,403.2,17.1,701,739.2,314,392
363,52.8,403.2,14.1,701,739.2,314,323
268,42,413.6,17.1,967.0901708,860.1944592,314,254
268,31.2,437.1,20.1,1317.490171,832.5339169,314,185
268,22.22857143,403.2,23.1,967.0901708,983.6040773,462.1449111,141.1428571
280.9333333,33.02857143,403.2,20.1,701,739.2,619.3449111,210.1428571
414.7333333,43.82857143,403.2,17.1,701,739.2,776.5449111,279.1428571
548.5333333,54.62857143,403.2,14.1,701,739.2,933.7449111,348.1428571
682.3333333,65.42857143,403.2,17.1,810.0437514,739.2,1090.944911,417.1428571
816.1333333,76.22857143,403.2,20.1,952.2805841,739.2,1248.144911,486.1428571
949.9333333,87.02857143,403.2,17.1,1092.767405,783.4708596,1368,555.1428571
898.2,96,494.4636364,17.7,1128.937725,1153.07086,1348.765267,599
764.4,85.2,696.0636364,15,1028.451663,1478.4,1191.565267,530
898.2,74.4,897.6636364,12,1158.59499,1108.8,1053.6,461
1032,85.2,1099.263636,9,1381.723353,739.2,1210.8,530
1165.8,96,1300.863636,6,1732.123353,739.2,1368,599
1165.8,96,1502.463636,6,2082.523353,739.2,1368,599
1165.8,96,1704.063636,6,2192.418624,739.2,1368,599
1165.8,96,1502.463636,6,1842.018624,739.2,1368,599
1165.8,96,1300.863636,6,1491.618624,1108.8,1368,599
1032,85.2,1099.263636,9,1141.218624,739.2,1210.8,530
898.2,74.4,897.6636364,12,1491.618624,1108.8,1053.6,461
764.4,63.6,696.0636364,15,1141.218624,1372.058951,896.4,392
630.6,52.8,494.4636364,12,790.8186242,1352.031269,739.2,323
496.8,42,403.2,15,701,1108.8,582,254
363,31.2,403.2,14.1,701,739.2,424.8,185
268,22,403.2,11.1,701,945.467556,314,138
268,22,604.8,14.1,1051.4,1315.067556,314,138
401.8,32.8,806.4,17.1,1401.8,1684.667556,471.2,207
535.6,43.6,1008,20.1,1752.2,2054.267556,628.4,276
419.300982,51.164527,1209.6,23.1,2102.6,2423.867556,785.6,345
444.9626698,40.364527,1411.2,26.1,2453,2197.671747,942.8,414
578.7626698,51.164527,1612.8,26.1,2803.4,1866.826524,1100,483
712.5626698,55.36203223,1753.9,26.1,3049.4,1513.672972,1257.2,503.8888889
751.4433123,44.56203223,1753.9,26.1,3049.4,1883.272972,1215.297788,434.8888889
617.6433123,33.76203223,1753.9,26.1,3049.4,1650.046826,1202.187776,365.8888889
615.0124384,44.56203223,1753.9,23.1,3049.4,1280.446826,1044.987776,296.8888889
748.8124384,55.36203223,1753.9,20.1,3049.4,1650.046826,887.7877765,227.8888889
882.6124384,66.16203223,1552.3,23.1,2699,2019.646826,1044.987776,296.8888889
1016.412438,76.96203223,1753.9,26.1,3049.4,2389.246826,1202.187776,365.8888889
1150.212438,87.76203223,1746.995455,24.35,3049.4,2019.646826,1044.987776,296.8888889
1016.412438,76.96203223,1545.395455,21.35,3049.4,1650.046826,887.7877765,227.8888889
882.6124384,66.16203223,1343.795455,18.35,2864.690688,1478.4,730.5877765,207
748.8124384,55.36203223,1142.195455,15.35,2514.290688,1108.8,628.4,276
615.0124384,44.56203223,940.5954546,12.35,2163.890688,739.2,471.2,207
481.2124384,33.76203223,738.9954546,9.35,1813.490688,739.2,314,138
347.4124384,22.96203223,537.3954546,9,1463.090688,750.124282,314,138
268,22,403.2,6,1112.690688,1003.03063,314,138
268,22,403.2,6,762.2906879,1364.120832,314,138
363,22,403.2,9,701,1026.460682,314,138
496.8,22,604.8,12,1051.4,1396.060682,314,207
630.6,32.8,806.4,15,1401.8,1765.660682,471.2,276
764.4,43.6,1008,18,1752.2,2135.260682,628.4,345
898.2,54.4,1209.6,21,2102.6,2504.860682,785.6,414
1032,48.47932259,1411.2,24,2453,2411.325623,942.8,483
1165.8,37.67932259,1612.8,26.1,2803.4,2222.913604,1100,552
1165.8,26.87932259,1753.9,26.1,3049.4,2172.092569,952.0955467,599
1165.8,22,1753.9,26.1,3049.4,2034.165979,794.8955467,599
1165.8,31.2,1753.9,26.1,3049.4,1935.974133,669.172701,599
1165.8,42,1753.9,26.1,3049.4,1566.374133,511.972701,571.4
1165.8,52.8,1753.9,26.1,2893.778299,1674.044539,354.772701,502.4
1165.8,63.6,1576.064305,26.1,2543.378299,2043.644539,511.972701,433.4
1032,74.4,1552.3,23.4,2699,2413.244539,669.172701,502.4
1165.8,85.2,1753.9,26.1,3049.4,2782.844539,826.372701,571.4
1165.8,96,1593.173373,26.1,3049.4,2946.939331,983.572701,599
1165.8,96,1391.573373,26.1,3049.4,2577.339331,942.8,530
1165.8,85.2,1189.973373,26.1,2853.842834,2207.739331,785.6,461
1057.262521,74.4,988.3733734,26.1,2503.442834,1838.139331,628.4,392
923.4625205,63.6,786.7733734,23.1,2153.042834,1468.539331,471.2,323
789.6625205,52.8,585.1733734,26.1,1802.642834,1355.589339,314,254
655.8625205,42,403.2,23.1,1452.242834,1360.693886,314,185
522.0625205,31.2,403.2,20.1,1101.842834,1435.934052,314,138
388.2625205,22,403.2,17.1,751.4428344,1066.334052,314,138
268,22,403.2,14.1,701,739.2,314,138
268,22,403.2,11.1,957.9836032,1108.8,314,138
401.8,29.33544129,604.8,14.1,1308.383603,1478.4,471.2,207
535.6,40.13544129,806.4,17.1,1658.783603,1848,628.4,276
669.4,50.93544129,1008,20.1,2009.183603,2217.6,785.6,345
803.2,61.73544129,1209.6,23.1,2359.583603,2587.2,942.8,414
937,72.53544129,1411.2,26.1,2709.983603,2329.664994,1100,483
1070.8,83.33544129,1612.8,26.1,3049.4,2114.106656,1257.2,552
937,72.53544129,1611.542962,26.1,3049.4,1976.322834,1262.162107,599
883.2274535,61.73544129,1409.942962,26.1,3049.4,2033.663659,1104.962107,588
1017.027453,72.53544129,1208.342962,26.1,3049.4,1913.049108,947.7621073,519
883.2274535,61.73544129,1308.425288,26.1,3049.4,1543.449108,790.5621073,450
764.4,63.6,1106.825288,23.1,3049.4,1854.132557,633.3621073,381
898.2,74.4,1261.880134,20.1,2726.629207,2223.732557,476.1621073,450
1032,85.2,1463.480134,23.1,3049.4,2593.332557,633.3621073,519
1165.8,96,1261.880134,21.3,3049.4,2484.118928,476.1621073,483
1068.106016,91.80911742,1060.280134,18.3,3049.4,2114.518928,318.9621073,414
934.3060156,81.00911742,1008,15.3,2829.785168,1744.918928,348.0470116,345
800.5060156,70.20911742,806.4,12.3,2479.385168,1375.318928,505.2470116,276
666.7060156,59.40911742,604.8,9.3,2128.985168,1005.718928,348.0470116,207
532.9060156,48.60911742,403.2,6.3,1778.585168,1375.318928,314,138
399.1060156,37.80911742,403.2,9,2050.539324,1599.80407,471.2,207
268,27.00911742,403.2,6,1700.139324,1650.187756,314,254
268,22,403.2,6,1349.739324,1592.296931,314,323
268,22,403.2,6,1195.181501,1864.942801,471.2,392
401.8,32.8,406.7857217,9,1545.581501,2234.542801,628.4,461
535.6,43.6,608.3857217,12,1895.981501,2604.142801,785.6,530
669.4,54.4,809.9857217,15,2246.381501,2973.742801,942.8,599
803.2,65.2,1011.585722,18,2596.781501,3215.5,1100,599
937,76,1213.185722,21,2947.181501,2954.295254,1257.2,599
898.2,80.19088258,1364.330498,18,3049.4,2737.547492,1100,530
1032,90.99088258,1565.930498,15,3049.4,2710.660766,942.8,461
1165.8,96,1380.982758,12,2950.946512,2692.261591,785.6,392
1165.8,96,1571.153799,9,2600.546512,2496.215043,628.4,323
1122.097995,85.2,1688.260289,11.07272727,2699,2582.726462,471.2,254
988.2979948,74.4,1550.955262,14.07272727,2348.6,2566.76313,314,275.4532056
854.4979948,63.6,1349.355262,17.07272727,1998.2,2476.3,419.6444444,344.4532056
898.2,74.4,1550.955262,20.07272727,2348.6,2845.9,576.8444444,413.4532056
1032,85.2,1752.555262,23.07272727,2699,3215.5,734.0444444,482.4532056
1165.8,96,1753.9,26.07272727,3049.4,3215.5,891.2444444,529.1871776
1165.8,96,1652.192503,23.07272727,3049.4,3112.837843,1048.444444,530
1165.8,96,1753.9,20.07272727,2699,2743.237843,1205.644444,599
1032,85.2,1552.3,17.07272727,2348.6,2373.637843,1048.444444,599
898.2,74.4,1350.7,14.07272727,1998.2,2004.037843,891.2444444,530
764.4,63.6,1149.1,11.07272727,1647.8,1640.150896,734.0444444,461
630.6,52.8,947.5,8.07272727,1297.4,2009.750896,576.8444444,530
496.8,42,745.9,6,947,2106.7,419.6444444,461
363,31.2,544.3,6,842.534272,1737.1,314,461
268,22,403.2,6,1192.934272,2106.7,471.2,530
401.8,32.8,403.2,9,1543.334272,2476.3,628.4,599
535.6,43.6,604.8,12,1893.734272,2845.9,785.6,530
669.4,54.4,806.4,15,2244.134272,3215.5,942.8,461
803.2,65.2,1008,18,2594.534272,3215.5,1100,392
937,76,1209.6,21,2944.934272,2872.011794,1257.2,323
1070.8,86.8,1411.2,24,3049.4,2502.411794,1368,305.6363636
1089.083582,96,1612.8,21,3049.4,2132.811794,1368,374.6363636
1165.8,96,1753.9,18,3049.4,1934.664473,1344.523457,443.6363636
1165.8,96,1753.9,15,3049.4,1901.815545,1187.323457,374.6363636
1165.8,96,1753.9,12,3049.4,1825.275788,1030.123457,305.6363636
1097.143485,96,1753.9,9,3046.625996,2100.837654,872.9234568,374.6363636
963.3434851,85.2,1670.775,6,2696.225996,2470.437654,715.7234568,443.6363636
898.2,74.4,1469.175,8.81590909,2345.825996,2840.037654,558.5234568,512.6363636
1032,85.2,1670.775,11.81590909,2696.225996,3209.637654,715.7234568,581.6363636
1165.8,96,1469.175,14.81590909,2667.669622,2941.156408,558.5234568,512.6363636
1165.8,96,1267.575,17.81590909,2921.917298,3215.5,715.7234568,443.6363636
1128.657362,88.3,1065.975,20.81590909,2571.517298,3215.5,785.6,461
994.8573621,77.5,864.375,17.81590909,2221.117298,2845.9,628.4,530
861.0573621,66.7,662.775,14.81590909,1870.717298,2476.3,471.2,599
727.2573621,55.9,461.175,11.81590909,1520.317298,2106.7,314,599
593.4573621,45.1,403.2,8.81590909,1169.917298,1970.203885,314,532.2352941
459.6573621,34.3,403.2,6,819.5172983,1852.402753,314,463.2352941
325.8573621,23.5,403.2,6,701,1819.501867,314,394.2352941
268,22,403.2,6,701,1867.02268,314,325.2352941
268,22,403.2,6,701,2187.023423,471.2,394.2352941
268,22,403.2,6,701,2556.623423,628.4,325.2352941
268,22,578,9,965.0102182,2506.467426,785.6,394.2352941
268,22,627.1,12,1315.410218,2475.830828,942.8,325.2352941
268,23.9,736.4125,15,1665.810218,2632.485144,1100,394.2352941
268,22,534.8125,12.17227273,1565.70369,3002.085144,1257.2,463.2352941
268,22,425.7,15.17227273,1251.395902,3215.5,1368,394.2352941
268,22,411,18.17227273,900.995902,3077.390817,1368,463.2352941
360.3754163,31.2,403.2,15.17227273,1045.895767,2707.790817,1368,394.2352941
494.1754163,42,544.3,12.17227273,1203.366588,2338.190817,1368,463.2352941
627.9754163,52.8,745.9,9.17227273,1533.641193,1968.590817,1321.6,394.2352941
761.7754163,63.6,947.5,6.17227273,1647.8,1955.963594,1164.4,463.2352941
895.5754163,74.4,1149.1,9.17227273,1998.2,2325.563594,1053.6,532.2352941
1029.375416,85.2,1350.7,12.17227273,2348.6,2695.163594,1210.8,530
1163.175416,96,1552.3,15.17227273,2699,2689.686493,1368,599
1165.8,96,1753.9,18.17227273,3049.4,2641.310828,1368,599
1032,85.2,1552.3,15.17227273,3038.258927,2626.300686,1368,530
898.2,74.4,1350.7,12.17227273,2687.858927,2256.700686,1368,461
764.4,63.6,1149.1,9.17227273,2337.458927,1887.100686,1210.8,392
630.6,52.8,947.5,6.17227273,1987.058927,1517.500686,1053.6,461
496.8,42,745.9,6,1636.658927,1236.870935,896.4,392
363,31.2,544.3,6,1286.258927,1400.558802,759.0573632,323
268,22,403.2,6,935.8589268,1545.753056,601.8573632,254
